ti,tf,T,S,Archivo,Corriente
401,402,2,0.9554999999999971,32,-0.027589
464,466,3,1.5030999999999999,32,-0.028016
470,471,2,0.5382999999999996,32,-0.028057
484,488,5,4.930400000000002,32,-0.028152
495,499,5,13.759449999999998,32,-0.028226
583,586,4,3.88178,32,-0.028823
594,597,4,1.9185400000000001,32,-0.028898
619,623,5,2.21097,32,-0.029067
625,625,1,0.2402899999999999,32,-0.029108
650,652,3,1.244255,32,-0.029278
654,654,1,0.19371600000000003,32,-0.029305
677,682,6,16.629771,32,-0.029461
724,724,1,0.2403000000000013,32,-0.029779
755,756,2,0.5103000000000009,32,-0.02999
764,764,1,0.18070000000000164,32,-0.030051
767,768,2,0.7786000000000008,32,-0.030071
770,770,1,0.2589000000000006,32,-0.030091
832,834,3,1.0504999999999995,32,-0.030512
854,855,2,0.6276999999999973,32,-0.030661
883,883,1,0.22169999999999845,32,-0.030857
906,906,1,0.24959999999999738,32,-0.031013
953,953,1,0.232800000000001,32,-0.031332
382,386,5,6.3889,33,-0.02746
390,390,1,0.257000000000005,33,-0.027514
396,398,3,1.8216999999999999,33,-0.027555
414,414,1,0.2683,33,-0.027677
459,462,4,2.931799999999999,33,-0.027982
484,485,2,0.5271000000000008,33,-0.028152
516,519,4,4.7516,33,-0.028369
523,525,3,2.0153999999999996,33,-0.028416
537,537,1,0.2552000000000021,33,-0.028511
556,560,5,5.453900000000001,33,-0.02864
595,601,7,19.41626,33,-0.028905
626,626,1,0.21792999999999996,33,-0.029115
696,698,3,0.9201800000000002,33,-0.029589
718,718,1,0.21419999999999995,33,-0.029739
727,727,1,0.18254000000000126,33,-0.0298
738,741,4,5.256410000000001,33,-0.029874
814,814,1,0.4321999999999999,33,-0.03039
819,819,1,0.19740000000000002,33,-0.030424
857,859,3,0.7319999999999993,33,-0.030681
869,870,2,0.5197000000000003,33,-0.030763
335,335,1,0.28309999999999746,34,-0.027142
440,441,2,0.5773999999999972,34,-0.027854
451,455,5,10.261399999999998,34,-0.027928
510,514,5,1.6073999999999984,34,-0.028328
538,542,5,8.204899999999999,34,-0.028518
549,552,4,2.3917,34,-0.028593
575,583,9,21.44475,34,-0.028769
631,631,1,0.2160700000000002,34,-0.029149
637,637,1,0.24773000000000067,34,-0.029189
693,694,2,0.4936000000000007,34,-0.029569
698,699,2,0.7729999999999997,34,-0.029603
725,728,4,3.7384000000000004,34,-0.029786
730,730,1,0.3558000000000021,34,-0.02982
746,746,1,0.2737999999999978,34,-0.029928
872,872,1,0.2589000000000006,34,-0.030783
960,960,1,0.2682000000000002,34,-0.03138
434,440,7,15.743199999999998,35,-0.027813
517,517,1,0.3035999999999994,35,-0.028376
519,519,1,0.2179000000000002,35,-0.028389
542,545,4,3.2204999999999977,35,-0.028545
549,552,4,4.10524,35,-0.028593
584,586,3,1.0207299999999986,35,-0.02883
594,597,4,3.0119300000000004,35,-0.028898
640,643,4,4.299011,35,-0.02921
664,669,6,20.025367,35,-0.029372
685,687,3,1.0076999999999998,35,-0.029515
732,734,3,0.7879000000000005,35,-0.029834
746,746,1,0.21799999999999997,35,-0.029928
759,759,1,0.19369999999999976,35,-0.030017
831,832,2,0.40789999999999793,35,-0.030505
912,912,1,0.24019999999999797,35,-0.031054
987,987,1,0.18249999999999744,35,-0.031563
158,158,1,0.2942999999999998,36,-0.025941
207,208,2,0.5309000000000026,36,-0.026274
211,211,1,0.23100000000000165,36,-0.026301
232,232,1,0.28689999999999927,36,-0.026443
338,340,3,0.9947000000000017,36,-0.027162
362,362,1,0.2812000000000019,36,-0.027325
473,476,4,2.8237000000000023,36,-0.028077
481,484,4,5.3309,36,-0.028132
488,489,2,0.5978999999999992,36,-0.028179
506,509,4,10.32846,36,-0.028301
524,524,1,0.3483099999999997,36,-0.028423
527,531,5,4.64546,36,-0.028443
620,620,1,0.29616200000000004,36,-0.029074
632,636,5,7.953539999999999,36,-0.029155
645,645,1,0.3054699999999997,36,-0.029244
649,654,6,8.003800000000002,36,-0.029271
686,689,4,3.7215999999999987,36,-0.029522
732,732,1,0.2123999999999988,36,-0.029834
760,765,6,3.5092,36,-0.030023
776,776,1,0.21610000000000085,36,-0.030132
778,780,3,0.8289000000000009,36,-0.030145
809,809,1,0.18629999999999924,36,-0.030356
839,839,1,0.2383999999999986,36,-0.030559
943,944,2,0.8064999999999998,36,-0.031264
952,952,1,0.21419999999999817,36,-0.031325
987,987,1,0.18440000000000367,36,-0.031563
209,210,2,1.1232000000000006,37,-0.026287
319,320,2,1.110199999999999,37,-0.027033
385,386,2,0.6035000000000004,37,-0.027481
