ti,tf,T,S,Archivo
1074,1074,1,-2.9160599999999874,89
1132,1132,1,-2.804760999999985,89
1134,1134,1,-2.75215399999999,89
1234,1234,1,-2.8358100000000093,89
1274,1275,2,-8.459190000000007,89
1307,1307,1,-3.6637119999999754,89
1329,1329,1,-2.473134999999985,89
1334,1334,1,-1.6301699999999926,89
1388,1388,1,-2.6535909999999774,89
1401,1401,1,-1.8232969999999966,89
1434,1434,1,-1.2358720000000005,89
1442,1442,1,-1.1056499999999971,89
1448,1448,1,-2.152148000000011,89
32,32,1,-2.7056359999999993,90
38,38,1,-2.6933960000000017,90
199,199,1,-1.1115069999999996,90
466,466,1,-1.3552769999999974,90
471,471,1,-2.340099000000002,90
498,498,1,-1.5916360000000012,90
564,564,1,-1.723274,90
566,567,2,-6.337940999999997,90
692,692,1,-2.6770509999999987,90
746,746,1,-5.382947999999999,90
797,797,1,-3.8862570000000005,90
813,813,1,-7.567050999999992,90
837,837,1,-6.147942999999998,90
865,865,1,-1.658370000000005,90
882,882,1,-2.480632,90
899,899,1,-2.040606000000011,90
969,969,1,-3.5845369999999974,90
971,971,1,-8.296199000000001,90
988,988,1,-3.412949999999995,90
1032,1032,1,-8.361322000000001,90
1088,1088,1,-3.1811519999999973,90
1143,1143,1,-2.208075000000008,90
1164,1164,1,-8.340917999999988,90
1169,1169,1,-4.838353000000012,90
1191,1191,1,-1.9654700000000105,90
1217,1217,1,-3.753698000000014,90
1235,1235,1,-2.685260999999997,90
1276,1276,1,-2.381237999999996,90
1317,1317,1,-4.246053999999987,90
1376,1376,1,-1.833373999999992,90
29,29,1,-2.5787470000000003,91
31,31,1,-1.4192809999999998,91
34,34,1,-1.6792920000000002,91
37,38,2,-5.4462959999999985,91
133,133,1,-1.9780560000000023,91
164,164,1,-2.268898,91
303,303,1,-1.8388719999999985,91
374,374,1,-2.3900889999999997,91
514,514,1,-1.911759,91
642,642,1,-2.0525230000000008,91
709,710,2,-7.041781,91
739,739,1,-3.856183999999999,91
745,745,1,-1.928797000000003,91
770,770,1,-2.487675000000003,91
778,779,2,-11.466211000000001,91
794,794,1,-4.114224,91
808,809,2,-10.118928999999994,91
882,882,1,-1.3725919999999974,91
886,886,1,-1.743259000000009,91
892,892,1,-1.739649,91
937,937,1,-2.8552250000000043,91
971,971,1,-1.649792000000005,91
973,973,1,-1.5971409999999935,91
986,986,1,-2.7767589999999984,91
1000,1000,1,-15.787474000000003,91
1047,1047,1,-9.715378000000001,91
1071,1071,1,-5.923363000000023,91
1096,1096,1,-2.536651000000006,91
1129,1129,1,-2.2113319999999987,91
1158,1158,1,-2.33626799999999,91
1193,1193,1,-1.7298050000000273,91
1211,1212,2,-9.223180000000013,91
1265,1265,1,-5.923510999999991,91
1287,1287,1,-2.0744239999999934,91
1336,1336,1,-2.3345560000000205,91
1382,1382,1,-2.428890000000024,91
26,27,2,-3.142544,92
29,29,1,-1.7284289999999993,92
34,38,5,-10.424020999999998,92
141,141,1,-1.9661919999999995,92
213,213,1,-2.259294999999998,92
316,316,1,-1.2450779999999995,92
318,318,1,-1.6333190000000002,92
418,418,1,-2.5698149999999984,92
596,596,1,-2.0382939999999934,92
628,628,1,-1.4551110000000023,92
662,662,1,-1.6860640000000018,92
704,704,1,-3.828207000000006,92
755,757,3,-10.18298,92
781,781,1,-2.6910409999999985,92
792,792,1,-5.4318640000000045,92
828,829,2,-10.192260000000005,92
870,870,1,-22.600685000000013,92
889,889,1,-2.3322299999999956,92
894,895,2,-4.089219999999997,92
898,899,2,-5.797464999999988,92
921,921,1,-4.467264,92
935,935,1,-2.281632000000002,92
962,962,1,-2.8929859999999934,92
987,987,1,-2.414748000000003,92
1072,1072,1,-1.8631750000000125,92
1074,1074,1,-5.167907000000014,92
1089,1089,1,-2.2841359999999895,92
1139,1139,1,-1.708833999999996,92
1147,1147,1,-1.953440999999998,92
1245,1245,1,-2.1796939999999836,92
1276,1276,1,-1.598602999999997,92
1278,1278,1,-1.5901780000000088,92
1301,1301,1,-1.8224150000000066,92
1312,1312,1,-2.4435430000000053,92
1355,1355,1,-1.6162929999999847,92
1392,1392,1,-1.7616800000000126,92
1440,1440,1,-2.2399149999999963,92
1467,1467,1,-2.2756940000000156,92
30,30,1,-1.8915180000000005,93
33,33,1,-1.8054579999999998,93
36,37,2,-5.133750000000001,93
124,124,1,-1.2258630000000004,93
130,130,1,-1.877672999999998,93
218,218,1,-2.302426999999998,93
268,268,1,-2.3367729999999973,93
333,333,1,-1.0776320000000013,93
344,344,1,-1.2788840000000015,93
387,387,1,-2.0865389999999984,93
472,472,1,-2.9055360000000015,93
567,567,1,-1.6839409999999972,93
594,594,1,-2.398761999999998,93
620,620,1,-2.558667,93
649,649,1,-1.3271839999999955,93
675,675,1,-5.185601999999996,93
715,715,1,-2.955565,93
726,726,1,-3.3642559999999975,93
732,732,1,-2.484006000000001,93
742,742,1,-2.781607000000001,93
773,773,1,-2.885124999999995,93
783,784,2,-9.985049999999994,93
803,803,1,-5.032179999999997,93
816,816,1,-2.1063649999999967,93
871,871,1,-2.0874359999999967,93
891,891,1,-4.2137110000000035,93
912,912,1,-2.7243950000000012,93
934,934,1,-2.812134999999998,93
941,941,1,-1.428094999999999,93
971,971,1,-2.4303270000000055,93
994,996,3,-9.743989,93
1018,1018,1,-6.0009620000000155,93
1055,1055,1,-1.7045679999999948,93
1060,1061,2,-12.60756600000002,93
1080,1080,1,-7.807635000000005,93
1106,1106,1,-2.018539000000004,93
1180,1180,1,-2.438534000000004,93
1248,1248,1,-2.231384999999989,93
1253,1253,1,-3.1963750000000175,93
1279,1279,1,-1.8807140000000118,93
1338,1338,1,-2.3324929999999995,93
32,33,2,-2.723174,94
35,38,4,-7.331075,94
79,79,1,-2.0451610000000002,94
115,115,1,-1.9894740000000013,94
407,407,1,-1.8174509999999984,94
459,459,1,-1.5403629999999993,94
509,509,1,-1.5767619999999987,94
538,538,1,-2.1990799999999986,94
683,683,1,-3.2127120000000033,94
696,696,1,-3.0997929999999982,94
732,732,1,-4.244842999999996,94
778,778,1,-4.693449000000001,94
784,785,2,-11.297338999999994,94
846,846,1,-2.7292170000000056,94
888,888,1,-1.788927000000001,94
900,900,1,-4.440348,94
915,916,2,-12.007587999999998,94
962,962,1,-5.983868000000001,94
981,982,2,-8.156698000000006,94
1030,1030,1,-10.094312000000016,94
1075,1075,1,-3.2054139999999904,94
1102,1102,1,-1.6714840000000208,94
1127,1127,1,-5.377354999999994,94
1164,1164,1,-1.7162539999999922,94
1182,1182,1,-3.646790999999979,94
1202,1202,1,-3.967435999999992,94
1209,1209,1,-6.632890000000003,94
1243,1243,1,-1.8214209999999866,94
1248,1248,1,-2.6056669999999826,94
1295,1295,1,-1.6540950000000123,94
1385,1385,1,-1.5584189999999865,94
1458,1458,1,-2.0889200000000017,94
1518,1518,1,-2.121939999999995,94
28,28,1,-1.5621390000000002,95
30,30,1,-1.5742760000000002,95
33,33,1,-1.5008809999999988,95
36,38,3,-7.270206,95
79,79,1,-2.4045769999999997,95
123,123,1,-1.5860920000000007,95
177,177,1,-1.9688869999999987,95
247,247,1,-1.8289319999999982,95
360,360,1,-1.3955149999999996,95
401,401,1,-1.3765519999999967,95
449,449,1,-1.584700999999999,95
500,500,1,-1.408652,95
507,507,1,-1.8704520000000002,95
548,548,1,-2.1972660000000026,95
593,593,1,-2.433163999999998,95
644,644,1,-3.054639999999999,95
677,677,1,-2.828263000000007,95
730,730,1,-3.1269550000000024,95
732,732,1,-4.533674000000005,95
754,754,1,-8.584105000000001,95
774,774,1,-2.305605,95
800,800,1,-1.6903089999999992,95
824,824,1,-1.858298000000005,95
842,842,1,-4.05887700000001,95
845,845,1,-2.028170000000003,95
851,852,2,-11.205005,95
889,889,1,-2.5413520000000034,95
895,895,1,-4.033903999999993,95
931,931,1,-1.714334000000008,95
938,938,1,-5.746193000000005,95
1037,1038,2,-6.457591000000008,95
1044,1044,1,-2.1083679999999987,95
1063,1063,1,-2.236145999999991,95
1069,1069,1,-3.807299999999998,95
1071,1071,1,-5.328185000000019,95
1126,1127,2,-7.711806000000024,95
1130,1130,1,-7.5969049999999925,95
1262,1262,1,-1.8497140000000059,95
1342,1342,1,-3.45317799999998,95
1482,1482,1,-1.7004389999999887,95
1535,1535,1,-1.0758299999999963,95
32,32,1,-1.687416999999999,96
36,38,3,-6.211832000000001,96
99,99,1,-1.453989,96
169,169,1,-1.7981809999999996,96
220,220,1,-1.8391059999999975,96
314,314,1,-1.6979179999999978,96
382,382,1,-1.6106520000000017,96
407,407,1,-2.3218840000000007,96
436,436,1,-2.148070999999998,96
529,529,1,-2.1490860000000005,96
569,569,1,-1.8377470000000002,96
593,593,1,-2.178566,96
602,602,1,-2.5522889999999983,96
639,639,1,-1.8526109999999996,96
641,641,1,-1.9158110000000015,96
700,700,1,-2.824553999999999,96
731,731,1,-2.1285999999999987,96
737,737,1,-5.964958999999993,96
741,741,1,-2.3599849999999947,96
766,766,1,-2.4477189999999993,96
778,778,1,-12.708207000000002,96
835,836,2,-4.751603000000003,96
841,841,1,-2.306284000000005,96
858,858,1,-1.8887440000000026,96
900,901,2,-5.086539999999999,96
936,936,1,-2.613956999999999,96
942,942,1,-2.192208000000008,96
949,950,2,-17.486055000000007,96
968,968,1,-7.499292999999994,96
984,984,1,-16.352997999999985,96
1055,1055,1,-2.0288489999999797,96
1068,1068,1,-3.414574000000016,96
1116,1116,1,-6.126900000000006,96
1186,1186,1,-2.509307000000007,96
1230,1230,1,-7.0149159999999995,96
1257,1257,1,-1.794842000000017,96
1269,1269,1,-4.701805000000007,96
1410,1410,1,-3.2026670000000195,96
1424,1424,1,-2.5053210000000092,96
34,34,1,-1.5319599999999998,97
36,38,3,-6.385301,97
79,79,1,-1.7161359999999988,97
99,99,1,-1.5297739999999997,97
143,143,1,-1.4590940000000003,97
313,313,1,-2.0579210000000003,97
398,398,1,-1.6147570000000009,97
440,440,1,-2.0791259999999987,97
446,446,1,-1.7507780000000004,97
613,613,1,-2.4303440000000016,97
668,668,1,-1.7248769999999993,97
710,710,1,-5.544525,97
741,741,1,-2.4939000000000036,97
752,752,1,-5.660820000000001,97
783,783,1,-3.466867999999998,97
790,790,1,-2.723088000000004,97
793,793,1,-4.904365999999996,97
835,835,1,-1.814889000000008,97
839,839,1,-1.5491399999999942,97
849,849,1,-1.8542099999999948,97
872,872,1,-5.722343000000009,97
944,944,1,-3.950585000000004,97
975,976,2,-17.10713899999999,97
984,984,1,-6.143857000000011,97
1079,1080,2,-5.043079999999975,97
1093,1093,1,-4.01755799999998,97
1137,1138,2,-4.975614000000007,97
1178,1178,1,-1.75414600000002,97
1207,1208,2,-4.6627750000000106,97
1259,1259,1,-1.7746070000000032,97
1343,1343,1,-1.5352049999999906,97
1407,1407,1,-2.2327809999999886,97
1456,1456,1,-2.1349730000000022,97
1515,1515,1,-1.3483750000000043,97
28,28,1,-0.8546209999999999,98
30,32,3,-2.4276029999999995,98
34,34,1,-1.9412489999999991,98
36,38,3,-6.015087999999999,98
283,283,1,-1.7134360000000015,98
480,480,1,-1.9781289999999991,98
526,526,1,-1.883230000000001,98
547,547,1,-2.7859849999999966,98
586,586,1,-1.9686510000000013,98
606,606,1,-2.365146999999997,98
636,636,1,-1.2103340000000031,98
643,643,1,-1.4292139999999947,98
663,663,1,-2.196024999999999,98
688,688,1,-1.724339999999998,98
695,696,2,-7.372801000000003,98
766,766,1,-1.7344180000000051,98
781,781,1,-1.8923950000000005,98
790,791,2,-13.274364999999996,98
793,793,1,-6.6839450000000085,98
837,837,1,-1.6558860000000095,98
886,887,2,-9.764079999999993,98
927,928,2,-15.154800000000009,98
953,953,1,-2.729371999999998,98
1003,1003,1,-6.230260000000001,98
1019,1019,1,-3.056989999999999,98
1075,1075,1,-9.285640999999998,98
1128,1128,1,-3.2780250000000137,98
1144,1145,2,-8.542215999999996,98
1153,1153,1,-3.6097750000000133,98
1188,1188,1,-5.445732000000021,98
1251,1251,1,-2.2222759999999937,98
1302,1302,1,-1.5068379999999877,98
1417,1417,1,-2.0774710000000027,98
1431,1431,1,-2.2340870000000166,98
1452,1452,1,-1.8439730000000054,98
1493,1493,1,-1.7799870000000055,98
36,36,1,-2.2728469999999987,99
38,38,1,-2.341217000000002,99
119,119,1,-2.155092,99
145,145,1,-2.4879929999999995,99
286,286,1,-2.8234320000000004,99
288,288,1,-2.3911320000000025,99
449,449,1,-1.7042699999999975,99
553,553,1,-1.9921760000000006,99
597,597,1,-1.5883520000000004,99
609,609,1,-2.1467090000000013,99
653,653,1,-3.4916920000000005,99
679,679,1,-3.9100810000000052,99
779,780,2,-3.960470000000001,99
805,805,1,-2.1430500000000023,99
826,826,1,-5.420916000000005,99
838,839,2,-4.886938000000001,99
871,871,1,-1.2274710000000084,99
891,891,1,-4.312533000000002,99
906,906,1,-6.575665999999998,99
926,927,2,-11.904193000000006,99
937,937,1,-7.473873999999995,99
991,991,1,-2.065781000000001,99
1037,1037,1,-2.9493169999999793,99
1048,1048,1,-8.446977000000004,99
1092,1092,1,-1.8881090000000142,99
1129,1129,1,-3.3971600000000137,99
1155,1155,1,-2.0246309999999994,99
1198,1198,1,-5.507885999999985,99
1218,1218,1,-4.4841380000000015,99
1253,1253,1,-2.837633000000011,99
1333,1334,2,-5.105692000000005,99
1506,1506,1,-1.8662119999999902,99
36,37,2,-5.246432,100
74,74,1,-1.7237329999999993,100
123,123,1,-2.1137440000000005,100
271,271,1,-1.9358780000000024,100
387,387,1,-1.6884230000000002,100
502,502,1,-2.2744409999999995,100
542,542,1,-1.9257589999999993,100
580,580,1,-2.1478900000000003,100
658,658,1,-1.674980000000005,100
660,660,1,-1.5138719999999992,100
703,703,1,-1.5700469999999953,100
706,706,1,-1.7867299999999986,100
725,725,1,-3.192066000000004,100
764,764,1,-3.202486999999998,100
792,792,1,-2.0567180000000036,100
810,810,1,-3.5494429999999966,100
820,820,1,-2.2731619999999992,100
843,843,1,-3.107855999999998,100
858,858,1,-5.665857000000003,100
877,877,1,-9.872352000000006,100
919,920,2,-8.657094999999998,100
950,950,1,-1.6421429999999901,100
957,957,1,-1.6756249999999966,100
970,970,1,-2.808441000000002,100
980,980,1,-12.485894000000002,100
1018,1018,1,-3.1067589999999967,100
1023,1023,1,-2.4457790000000017,100
1027,1028,2,-5.17272100000001,100
1057,1058,2,-9.48028500000001,100
1101,1101,1,-1.3369539999999915,100
1113,1113,1,-1.604442000000006,100
1118,1118,1,-2.07141900000002,100
1168,1168,1,-2.7815009999999916,100
1200,1200,1,-1.7404470000000174,100
1225,1225,1,-1.5211009999999874,100
1239,1239,1,-3.620457000000016,100
1292,1292,1,-2.319178000000022,100
1326,1326,1,-1.555564000000004,100
1375,1375,1,-2.5348419999999976,100
1387,1387,1,-3.511074000000008,100
1431,1431,1,-3.1675200000000245,100
1448,1448,1,-2.306857000000008,100
34,34,1,-1.9963379999999997,101
37,37,1,-3.612159,101
252,252,1,-1.9172550000000008,101
289,289,1,-2.0568269999999984,101
321,321,1,-1.755126999999998,101
397,397,1,-1.4179539999999982,101
400,400,1,-1.5990670000000016,101
502,502,1,-2.451722,101
526,526,1,-1.4905289999999987,101
615,615,1,-2.4164099999999955,101
662,662,1,-1.8004000000000033,101
715,715,1,-4.964547000000003,101
783,783,1,-10.067361999999996,101
802,802,1,-2.5853680000000026,101
812,812,1,-6.7783409999999975,101
858,858,1,-1.9304819999999978,101
895,896,2,-20.076029000000005,101
942,942,1,-9.547500999999997,101
951,951,1,-3.3010540000000077,101
993,993,1,-4.049728000000002,101
997,997,1,-2.7159280000000052,101
1025,1025,1,-1.8311999999999813,101
1098,1098,1,-2.2019630000000063,101
1114,1114,1,-1.5098700000000065,101
1146,1146,1,-8.227048999999994,101
1153,1153,1,-1.2425560000000075,101
1158,1158,1,-1.9573889999999778,101
1180,1180,1,-4.970330000000018,101
1217,1217,1,-1.8470330000000104,101
1219,1219,1,-3.4954709999999807,101
1249,1249,1,-2.224769000000009,101
1259,1259,1,-2.440837999999985,101
1387,1388,2,-3.7298780000000136,101
1396,1396,1,-1.8100340000000017,101
1463,1463,1,-2.345232999999979,101
1472,1472,1,-4.6256489999999815,101
27,27,1,-1.7719710000000002,102
33,33,1,-2.1786650000000005,102
36,38,3,-7.804452000000001,102
64,64,1,-1.8066020000000016,102
220,220,1,-1.5021720000000016,102
270,270,1,-1.7754069999999977,102
343,343,1,-2.4328520000000005,102
407,407,1,-1.2849389999999978,102
453,453,1,-2.1632389999999972,102
547,547,1,-1.9748470000000005,102
663,663,1,-3.8337000000000003,102
722,722,1,-2.5179039999999944,102
727,727,1,-2.1420439999999985,102
732,733,2,-5.800646,102
751,752,2,-7.143725000000003,102
787,787,1,-2.3863110000000063,102
806,806,1,-2.5322110000000038,102
896,896,1,-2.3307199999999995,102
910,911,2,-8.913659999999993,102
919,919,1,-3.6535969999999907,102
956,957,2,-10.213262999999998,102
999,999,1,-5.9649670000000015,102
1022,1022,1,-3.964316999999994,102
1074,1075,2,-9.182361000000014,102
1099,1099,1,-2.167006000000015,102
1104,1104,1,-10.261701999999985,102
1140,1140,1,-1.394238999999999,102
1147,1147,1,-3.276900000000012,102
1186,1186,1,-1.994608999999997,102
1204,1204,1,-5.0182419999999865,102
1296,1296,1,-3.849106000000006,102
1310,1310,1,-1.9629270000000076,102
1324,1324,1,-4.184154000000007,102
1348,1348,1,-4.252062999999993,102
1367,1367,1,-1.6975339999999903,102
1472,1472,1,-2.131264999999985,102
37,38,2,-4.101669000000001,103
73,73,1,-1.2610199999999985,103
139,139,1,-1.9180869999999999,103
244,244,1,-2.1717820000000003,103
274,274,1,-1.4399900000000017,103
289,289,1,-2.009967000000003,103
318,318,1,-2.331075000000002,103
396,396,1,-2.4774150000000006,103
436,436,1,-1.5694380000000017,103
449,449,1,-1.625155000000003,103
604,604,1,-2.822381,103
625,626,2,-7.889731000000001,103
688,688,1,-1.800660999999998,103
693,693,1,-1.8865340000000046,103
715,716,2,-5.720241999999999,103
752,752,1,-3.1400100000000037,103
777,777,1,-3.4444909999999993,103
808,808,1,-2.988926999999997,103
813,813,1,-4.260002000000007,103
840,840,1,-2.518820000000005,103
852,853,2,-15.03327999999999,103
911,911,1,-3.257009999999994,103
914,914,1,-2.1100349999999963,103
956,956,1,-9.757395000000002,103
994,994,1,-2.518568000000002,103
1033,1033,1,-3.100535999999991,103
1044,1044,1,-1.6372239999999891,103
1063,1064,2,-7.795681999999999,103
1080,1080,1,-6.54422000000001,103
1113,1113,1,-1.824842000000018,103
1167,1167,1,-2.2507249999999885,103
1178,1178,1,-3.228194000000002,103
1195,1195,1,-3.3649119999999755,103
1259,1259,1,-3.997830999999991,103
1264,1264,1,-2.120847999999995,103
1296,1296,1,-1.483885999999984,103
1358,1358,1,-7.138851000000017,103
1434,1434,1,-3.0043520000000115,103
1467,1467,1,-1.7001009999999894,103
1482,1482,1,-1.722738000000021,103
30,30,1,-2.710261,104
35,35,1,-2.06921,104
37,38,2,-4.609961,104
94,94,1,-2.7508190000000035,104
171,171,1,-1.718752000000002,104
291,291,1,-1.3339350000000003,104
400,400,1,-1.8928319999999985,104
637,637,1,-3.13523,104
651,651,1,-4.0294430000000006,104
679,679,1,-1.9218270000000004,104
703,703,1,-4.227125999999998,104
733,733,1,-4.915281999999998,104
773,774,2,-6.031776000000001,104
781,781,1,-1.810025000000003,104
786,787,2,-5.265837999999995,104
827,827,1,-2.7388519999999943,104
869,870,2,-11.239878000000004,104
906,906,1,-19.379364999999993,104
912,912,1,-2.4508480000000077,104
988,988,1,-1.459620000000001,104
1016,1016,1,-2.3458470000000062,104
1098,1099,2,-15.405352000000022,104
1207,1207,1,-2.6507060000000138,104
1222,1222,1,-3.02337,104
1269,1269,1,-3.9888839999999846,104
1313,1314,2,-4.9239419999999825,104
1336,1336,1,-2.5330089999999927,104
1390,1390,1,-2.4239709999999945,104
35,37,3,-5.862598,105
127,127,1,-1.6864150000000002,105
188,188,1,-1.5409749999999995,105
276,276,1,-1.7755980000000022,105
562,562,1,-1.990751999999997,105
598,598,1,-2.6298999999999992,105
623,623,1,-1.8306710000000024,105
654,654,1,-2.5573710000000034,105
672,672,1,-4.003495999999998,105
700,700,1,-1.3370000000000033,105
728,728,1,-1.2854150000000004,105
737,737,1,-2.152787999999994,105
754,754,1,-2.1099999999999994,105
806,806,1,-1.9512180000000043,105
825,825,1,-3.712063999999991,105
833,833,1,-4.4800790000000035,105
844,845,2,-8.735360999999997,105
862,862,1,-4.642585999999994,105
884,884,1,-1.3093259999999987,105
888,888,1,-1.571721999999994,105
890,890,1,-2.229697999999999,105
909,910,2,-9.921394000000006,105
932,933,2,-10.068756000000008,105
972,972,1,-1.6571660000000037,105
990,990,1,-3.954884000000007,105
1076,1076,1,-5.177313000000012,105
1125,1125,1,-2.4864609999999914,105
1168,1168,1,-2.7860550000000046,105
1172,1172,1,-1.9688490000000058,105
1182,1183,2,-7.656243999999987,105
1197,1197,1,-3.8064549999999997,105
1244,1244,1,-3.5899499999999875,105
1248,1248,1,-4.589024999999992,105
1390,1390,1,-1.7212330000000122,105
1400,1400,1,-1.9295570000000168,105
1522,1522,1,-2.1324539999999956,105
32,32,1,-2.207967000000001,106
36,38,3,-7.198058999999999,106
80,80,1,-2.332287000000001,106
118,118,1,-2.0084449999999983,106
202,202,1,-2.181243000000002,106
292,292,1,-1.4774670000000008,106
477,477,1,-2.0900999999999996,106
742,743,2,-7.030832000000004,106
797,797,1,-3.5436709999999962,106
811,813,3,-9.062381000000002,106
830,830,1,-7.698826999999994,106
847,847,1,-4.971987999999996,106
857,857,1,-4.411547999999996,106
878,879,2,-8.609964999999988,106
888,889,2,-9.333344000000011,106
940,940,1,-3.843539000000007,106
968,968,1,-1.3072939999999988,106
1016,1016,1,-2.0092970000000037,106
1032,1032,1,-8.064458000000016,106
1074,1074,1,-2.4253630000000044,106
1111,1111,1,-2.9634810000000016,106
1187,1187,1,-2.1297600000000045,106
1221,1221,1,-1.7105300000000057,106
1225,1226,2,-7.1834799999999746,106
1240,1240,1,-3.661354999999986,106
1276,1276,1,-4.2428270000000055,106
1280,1280,1,-2.4664459999999906,106
1396,1396,1,-1.6211259999999754,106
1470,1470,1,-2.1455709999999897,106
1484,1484,1,-2.8689620000000104,106
1535,1535,1,-2.204230999999993,106
37,38,2,-5.490282999999998,107
69,69,1,-1.2763980000000004,107
162,162,1,-1.723991999999999,107
289,289,1,-2.2252290000000023,107
337,337,1,-1.894324000000001,107
485,485,1,-2.0684310000000004,107
491,491,1,-1.6089920000000006,107
543,543,1,-1.8652380000000015,107
591,591,1,-2.7938270000000003,107
632,632,1,-1.306052000000001,107
653,653,1,-1.566049999999997,107
659,659,1,-2.4150939999999963,107
663,663,1,-2.1152429999999995,107
727,728,2,-5.647308000000002,107
735,735,1,-2.6545360000000002,107
758,758,1,-1.9326089999999994,107
760,761,2,-13.465435999999997,107
828,828,1,-1.5886610000000019,107
841,842,2,-12.530339999999995,107
875,876,2,-8.921347999999995,107
879,879,1,-2.618325999999996,107
933,933,1,-1.2991069999999922,107
935,935,1,-2.1854709999999926,107
984,984,1,-1.8274449999999973,107
1002,1004,3,-9.50336399999999,107
1069,1069,1,-8.094684999999984,107
1080,1080,1,-2.0155910000000006,107
1124,1124,1,-2.7052639999999997,107
1134,1134,1,-2.4420330000000092,107
1151,1151,1,-2.093605999999994,107
1170,1171,2,-5.708987000000008,107
1208,1208,1,-2.4030620000000056,107
1248,1249,2,-6.006892999999991,107
1322,1322,1,-1.9761990000000083,107
1371,1371,1,-1.8519780000000026,107
1374,1374,1,-3.14426499999999,107
1383,1383,1,-3.725885000000005,107
1409,1409,1,-1.262820000000005,107
37,37,1,-2.1789699999999996,108
296,296,1,-1.171212999999998,108
299,299,1,-1.3399740000000016,108
561,561,1,-1.7384580000000014,108
609,609,1,-1.3955799999999954,108
611,611,1,-2.0666590000000014,108
638,638,1,-2.356409999999997,108
719,720,2,-7.845571999999997,108
761,761,1,-2.2312470000000033,108
814,814,1,-3.2099639999999994,108
826,826,1,-2.2785049999999956,108
845,845,1,-2.5660510000000016,108
858,858,1,-2.775365000000008,108
874,874,1,-3.001998999999998,108
910,911,2,-20.858385999999996,108
928,929,2,-8.096193,108
937,937,1,-4.154145999999997,108
969,969,1,-3.2564390000000003,108
979,979,1,-2.229114999999993,108
1039,1039,1,-2.7335479999999848,108
1063,1063,1,-3.1250060000000133,108
1068,1069,2,-5.961705999999992,108
1127,1127,1,-10.348692,108
1153,1153,1,-2.4142800000000193,108
1280,1280,1,-1.9082160000000101,108
1326,1326,1,-1.5464800000000025,108
1393,1393,1,-1.1879360000000077,108
1406,1406,1,-5.216491000000019,108
1454,1454,1,-2.1294220000000053,108
33,33,1,-2.019943999999999,109
35,35,1,-1.854037,109
37,38,2,-5.234880000000002,109
105,105,1,-1.159122,109
111,111,1,-1.6551370000000034,109
170,170,1,-2.334862000000001,109
200,200,1,-2.9370050000000028,109
308,308,1,-1.1826630000000016,109
314,314,1,-1.6008749999999985,109
439,439,1,-2.6310719999999996,109
444,444,1,-2.0475270000000023,109
510,510,1,-2.085552,109
566,566,1,-2.4589110000000005,109
683,683,1,-2.2588149999999985,109
704,704,1,-2.357486999999999,109
752,752,1,-1.5035170000000022,109
754,754,1,-6.799473000000006,109
810,810,1,-2.3294499999999942,109
816,816,1,-15.901655999999996,109
820,820,1,-2.8074280000000016,109
891,891,1,-3.070362000000003,109
902,902,1,-6.213629999999995,109
904,904,1,-7.906009999999995,109
954,954,1,-4.547726999999995,109
995,996,2,-7.442359999999994,109
1034,1035,2,-16.184455999999983,109
1037,1037,1,-5.034476000000012,109
1118,1118,1,-1.792652000000004,109
1177,1177,1,-1.6534499999999923,109
1182,1182,1,-1.7554619999999943,109
1193,1193,1,-2.777639000000022,109
1247,1247,1,-3.1776339999999834,109
1258,1258,1,-2.7108110000000067,109
1296,1296,1,-6.2517970000000105,109
1375,1375,1,-1.5826959999999985,109
1383,1383,1,-1.8041180000000168,109
1438,1438,1,-1.9844699999999875,109
1466,1466,1,-1.7133149999999944,109
1483,1483,1,-3.0536630000000002,109
33,33,1,-2.555898,110
37,38,2,-5.514362999999998,110
135,135,1,-1.5857390000000002,110
176,176,1,-2.0527869999999986,110
182,182,1,-1.9051610000000032,110
233,233,1,-1.528608000000002,110
276,276,1,-1.7509489999999985,110
412,412,1,-1.6162320000000001,110
640,640,1,-2.562147000000003,110
643,643,1,-2.479074000000004,110
680,680,1,-2.544029000000002,110
702,702,1,-5.337085000000002,110
725,725,1,-2.6810979999999986,110
733,733,1,-2.9555799999999977,110
762,762,1,-2.209764,110
808,808,1,-7.024861999999999,110
812,812,1,-10.41699100000001,110
857,857,1,-4.397482999999994,110
917,917,1,-2.4434689999999932,110
919,919,1,-2.1676470000000023,110
947,947,1,-3.1185679999999962,110
949,950,2,-6.117457000000002,110
960,960,1,-2.994447000000008,110
1000,1000,1,-8.620198000000002,110
1027,1027,1,-1.833244999999991,110
1083,1084,2,-9.632397999999995,110
1099,1099,1,-5.633455000000012,110
1144,1144,1,-7.477440000000001,110
1206,1206,1,-3.1112760000000037,110
1218,1219,2,-7.39829499999999,110
1259,1260,2,-5.01015000000001,110
1265,1265,1,-2.412575000000004,110
1292,1292,1,-2.4434169999999824,110
1312,1312,1,-1.845798000000002,110
1364,1364,1,-1.7627190000000041,110
1403,1403,1,-2.113065000000006,110
1437,1437,1,-2.4546310000000062,110
1534,1534,1,-2.1398329999999817,110
28,28,1,-2.085611,111
37,38,2,-4.1805569999999985,111
199,199,1,-1.87519,111
251,251,1,-2.277127,111
324,324,1,-2.049102999999999,111
388,388,1,-2.249905000000002,111
561,561,1,-2.0090639999999986,111
604,604,1,-2.068314000000001,111
625,625,1,-3.0266040000000025,111
