ti,tf,T,S,Archivo
609,609,1,0.2552000000000021,50
627,630,4,1.4193999999999996,50
680,680,1,0.2364999999999995,50
714,714,1,0.24960000000000093,50
719,719,1,0.24219999999999686,50
725,725,1,0.2552000000000021,50
736,739,4,3.3843999999999994,50
802,802,1,0.21600000000000108,50
901,901,1,0.18249999999999744,50
983,983,1,0.18999999999999773,50
378,379,2,1.1194000000000006,51
417,419,3,1.0729000000000006,51
428,433,6,13.5862,51
465,468,4,2.343222,51
476,478,3,0.7934899999999998,51
503,506,4,3.68247,51
553,556,4,4.02524,51
562,564,3,1.8644999999999996,51
587,587,1,0.29990000000000094,51
589,590,2,0.7786000000000008,51
640,646,7,19.749699999999997,51
687,687,1,0.33899999999999864,51
726,727,2,0.6612000000000009,51
792,792,1,0.22359999999999758,51
800,800,1,0.18440000000000367,51
814,815,2,0.49549999999999983,51
859,859,1,0.22919999999999874,51
1001,1001,1,0.18069999999999453,51
138,138,1,0.18059999999999832,52
403,405,3,2.8275000000000006,52
514,519,6,27.11279,52
523,524,2,0.8866199999999997,52
527,529,3,3.5930500000000003,52
580,580,1,0.27566999999999986,52
587,589,3,1.3355499999999996,52
593,595,3,1.41751,52
652,652,1,0.23099999999999987,52
666,671,6,11.852099999999998,52
754,754,1,0.3780999999999999,52
803,803,1,0.22160000000000224,52
842,842,1,0.21420000000000172,52
972,973,2,0.7787000000000006,52
282,282,1,0.3110999999999997,53
319,319,1,0.3110999999999997,53
323,324,2,0.5307999999999993,53
362,365,4,1.2890000000000015,53
370,373,4,2.0488999999999997,53
450,454,5,13.705400000000001,53
519,521,3,1.5441199999999995,53
534,537,4,4.5411600000000005,53
570,571,2,0.5066600000000001,53
612,612,1,0.2253799999999999,53
615,616,2,0.7916300000000001,53
618,624,7,22.515819999999998,53
644,644,1,0.2215999999999987,53
650,652,3,1.043099999999999,53
697,698,2,0.9202000000000012,53
731,732,2,0.5848000000000013,53
743,743,1,0.2104999999999997,53
746,747,2,0.7115000000000009,53
796,796,1,0.18810000000000215,53
805,805,1,0.18810000000000215,53
372,373,2,1.0150999999999968,54
393,396,4,1.2888999999999982,54
409,410,2,0.7171000000000021,54
456,459,4,4.628599999999999,54
461,465,5,9.613200000000003,54
507,508,2,0.8158399999999997,54
513,513,1,0.18440000000000012,54
569,569,1,0.2700800000000001,54
604,609,6,30.47861,54
656,657,2,0.4488999999999983,54
687,689,3,0.7785000000000011,54
728,728,1,0.3241000000000014,54
747,749,3,1.1250999999999998,54
797,798,2,0.6966000000000037,54
823,823,1,0.24960000000000093,54
833,833,1,0.21420000000000528,54
321,322,2,0.5512999999999977,55
330,330,1,0.2234999999999978,55
377,380,4,5.0739,55
406,409,4,3.99348,55
480,482,3,1.51436,55
509,513,5,5.343948,55
578,585,8,33.060371,55
604,604,1,0.20309999999999917,55
668,668,1,0.18250000000000455,55
695,695,1,0.19750000000000512,55
716,716,1,0.24580000000000268,55
790,790,1,0.2886999999999986,55
828,828,1,0.2552000000000021,55
280,280,1,0.2048899999999989,56
328,330,3,1.1213199999999999,56
406,408,3,1.21631,56
442,445,4,1.89058,56
472,476,5,10.84624,56
506,510,5,7.48599,56
531,536,6,18.304399999999998,56
572,572,1,0.2664000000000044,56
604,608,5,4.704999999999998,56
633,637,5,3.317299999999996,56
661,661,1,0.22529999999999717,56
762,762,1,0.21049999999999613,56
769,772,4,1.2964000000000055,56
930,931,2,0.5159999999999982,56
254,254,1,0.2364999999999995,57
321,321,1,0.18440000000000012,57
487,493,7,32.7455,57
536,537,2,0.48609999999999864,57
566,570,5,3.865000000000002,57
595,597,3,1.4044999999999987,57
613,617,5,4.606400000000001,57
629,632,4,6.238099999999999,57
635,636,2,0.8437999999999981,57
643,643,1,0.23279999999999745,57
655,655,1,0.2589000000000041,57
732,732,1,0.21049999999999613,57
750,750,1,0.20120000000000005,57
860,860,1,0.20120000000000005,57
946,946,1,0.20490000000000208,57
387,388,2,0.5383000000000031,58
398,398,1,0.20120000000000005,58
422,424,3,1.2349999999999994,58
434,437,4,2.516499999999999,58
460,460,1,0.232800000000001,58
470,478,9,24.1102,58
481,483,3,1.0654000000000003,58
498,500,3,1.3987999999999996,58
518,519,2,0.7134,58
567,567,1,0.22170000000000023,58
580,583,4,4.2506,58
587,587,1,0.24399999999999977,58
592,592,1,0.22169999999999845,58
612,614,3,1.1529999999999987,58
658,660,3,1.7378,58
694,698,5,10.246499999999997,58
702,703,2,0.7860999999999976,58
791,791,1,0.20120000000000005,58
153,153,1,0.2942999999999998,59
345,347,3,1.0226000000000006,59
370,371,2,0.6277000000000008,59
378,378,1,0.21419999999999995,59
468,470,3,1.7993000000000006,59
488,495,8,14.62185,59
527,527,1,0.2160700000000002,59
539,540,2,1.0244599999999995,59
572,578,7,7.487870000000001,59
585,588,4,4.662299999999998,59
613,617,5,12.090499999999999,59
622,622,1,0.29239999999999355,59
627,627,1,0.18439999999999657,59
676,677,2,0.5681000000000012,59
694,696,3,1.5738999999999947,59
702,704,3,1.6204999999999998,59
708,709,2,0.4936000000000007,59
724,727,4,3.2727000000000004,59
921,922,2,0.5885999999999996,59
100,100,1,0.23468999999999962,60
314,314,1,0.3986400000000003,60
347,347,1,0.21792999999999996,60
364,366,3,1.5404099999999996,60
375,376,2,0.47311000000000014,60
385,389,5,1.5627700000000004,60
413,415,3,1.4286600000000003,60
436,437,2,0.7189899999999998,60
499,502,4,2.410271,60
504,505,2,0.4842909999999999,60
509,514,6,9.02273,60
517,519,3,1.1510999999999996,60
582,587,6,15.061399999999999,60
592,592,1,0.2812999999999981,60
614,614,1,0.30180000000000007,60
616,616,1,0.2123999999999988,60
633,635,3,1.9148999999999994,60
664,671,8,13.6402,60
802,802,1,0.41910000000000025,60
812,813,2,0.4637999999999991,60
924,924,1,0.19930000000000092,60
248,249,2,0.49919199999999997,61
419,422,4,5.19866,61
453,453,1,0.2123400000000002,61
479,483,5,5.4576,61
489,492,4,3.8537999999999997,61
513,515,3,1.3820999999999994,61
574,581,8,5.2545,61
583,587,5,2.7119999999999997,61
615,620,6,9.142,61
629,632,4,3.3956000000000017,61
663,667,5,4.855900000000005,61
702,702,1,0.23460000000000036,61
705,705,1,0.21979999999999933,61
707,711,5,8.082,61
759,760,2,0.519599999999997,61
778,778,1,0.2179000000000002,61
781,782,2,0.5643999999999991,61
380,381,2,0.8567999999999998,62
428,431,4,3.4384700000000006,62
436,438,3,1.4808000000000003,62
503,504,2,0.6817199999999985,62
511,513,3,0.8326099999999999,62
518,518,1,0.2440099999999994,62
524,528,5,9.09161,62
533,533,1,0.23470000000000013,62
540,542,3,2.16441,62
546,551,6,23.363220000000002,62
612,612,1,0.2403999999999975,62
699,702,4,4.3307,62
714,715,2,0.4823999999999984,62
805,806,2,0.7338999999999984,62
892,893,2,0.4172000000000011,62
896,896,1,0.1880999999999986,62
937,938,2,0.5420999999999978,62
313,314,2,0.5065999999999988,63
366,367,2,0.4507999999999992,63
378,378,1,0.2198000000000011,63
380,381,2,1.0132999999999992,63
435,437,3,2.0991999999999997,63
464,472,9,11.511203,63
510,518,9,5.67365,63
526,526,1,0.19184999999999963,63
540,541,2,0.7469200000000003,63
575,578,4,7.841800000000001,63
603,607,5,7.154399999999999,63
622,622,1,0.20860000000000056,63
643,644,2,0.8047000000000004,63
646,650,5,9.985800000000001,63
668,668,1,0.19930000000000092,63
685,686,2,0.5885000000000034,63
761,761,1,0.24029999999999774,63
867,868,2,0.5290000000000035,63
955,957,3,0.8308000000000035,63
199,200,2,0.5271299999999997,64
432,435,4,2.9523,64
459,460,2,0.6798599999999997,64
472,476,5,4.90623,64
524,529,6,12.576699999999999,64
554,554,1,0.24959999999999916,64
564,567,4,1.7657999999999987,64
581,585,5,20.446399999999997,64
616,616,1,0.22909999999999542,64
625,628,4,3.658200000000001,64
650,650,1,0.2867999999999995,64
675,677,3,1.3262,64
734,734,1,0.21049999999999613,64
795,795,1,0.2160999999999973,64
800,800,1,0.3353000000000037,64
919,919,1,0.21979999999999933,64
341,343,3,1.6410099999999996,65
384,385,2,0.73576,65
395,401,7,9.16799,65
458,460,3,1.71739,65
482,482,1,0.22537999999999947,65
518,523,6,20.019750000000002,65
541,545,5,6.996199999999998,65
636,639,4,6.834000000000003,65
667,670,4,1.6614999999999966,65
672,672,1,0.258899999999997,65
712,713,2,0.6481999999999957,65
764,764,1,0.27940000000000254,65
775,777,3,1.2796999999999983,65
65,65,1,0.18441000000000018,66
274,275,2,0.45449000000000006,66
354,355,2,0.5494870000000001,66
379,379,1,0.22165999999999997,66
425,427,3,1.486393,66
483,487,5,10.510977,66
536,536,1,0.2551799999999993,66
553,558,6,29.098390000000002,66
576,579,4,2.0674999999999955,66
592,595,4,2.9913999999999987,66
606,606,1,0.355799999999995,66
677,682,6,3.3155,66
792,793,2,0.49909999999999854,66
800,800,1,0.19559999999999889,66
848,849,2,0.4731000000000023,66
901,901,1,0.1880999999999986,66
965,965,1,0.19000000000000483,66
1020,1020,1,0.21419999999999817,66
225,225,1,0.2272400000000001,67
409,409,1,0.21979999999999933,67
413,414,2,0.7972000000000001,67
441,445,5,8.367059999999999,67
447,449,3,1.115729,67
490,494,5,7.29788,67
562,567,6,10.767990000000001,67
586,587,2,0.491699999999998,67
597,602,6,13.457699999999999,67
708,710,3,1.5366999999999962,67
716,716,1,0.29240000000000066,67
768,768,1,0.23469999999999658,67
796,798,3,2.2220999999999975,67
808,809,2,0.4320999999999984,67
817,817,1,0.24960000000000093,67
866,867,2,0.47869999999999635,67
891,891,1,0.2272000000000034,67
896,897,2,0.6221999999999994,67
922,923,2,0.43029999999999546,67
275,275,1,0.18260000000000076,68
339,343,5,7.54937,68
368,371,4,2.620748,68
408,408,1,0.188129,68
421,425,5,2.263132,68
455,456,2,0.55507,68
489,493,5,4.49644,68
553,558,6,2.536900000000001,68
578,581,4,2.17,68
583,586,4,2.583500000000001,68
604,605,2,0.5140999999999991,68
612,612,1,0.2607999999999997,68
626,627,2,0.7358000000000011,68
644,648,5,9.8869,68
658,663,6,14.6386,68
679,679,1,0.2458999999999989,68
732,733,2,0.49729999999999563,68
744,744,1,0.21050000000000324,68
782,782,1,0.296200000000006,68
818,818,1,0.24030000000000484,68
823,823,1,0.19369999999999976,68
834,836,3,1.119499999999995,68
847,847,1,0.2272999999999996,68
849,850,2,0.5942000000000007,68
974,974,1,0.18249999999999744,68
1001,1001,1,0.18440000000000367,68
321,321,1,0.2011700000000003,69
376,376,1,0.1862699999999995,69
378,382,5,3.18701,69
401,401,1,0.22724999999999995,69
460,462,3,1.087792,69
487,491,5,12.833729,69
516,520,5,2.0488999999999997,69
539,540,2,0.4898000000000007,69
570,572,3,1.355999999999998,69
577,582,6,23.497399999999995,69
647,652,6,6.690599999999996,69
663,663,1,0.18999999999999773,69
741,741,1,0.18820000000000192,69
749,749,1,0.21979999999999933,69
830,830,1,0.24399999999999977,69
341,341,1,0.29244000000000003,70
366,367,2,1.2666,70
418,423,6,11.753319999999999,70
450,454,5,1.626100000000001,70
504,505,2,0.4098000000000006,70
530,536,7,30.951700000000002,70
562,564,3,1.2368000000000023,70
611,612,2,0.508499999999998,70
636,637,2,0.508499999999998,70
680,680,1,0.33160000000000167,70
175,175,1,0.19557999999999964,71
335,335,1,0.22910999999999992,71
357,357,1,0.2514599999999998,71
412,412,1,0.2309699999999999,71
431,431,1,0.25332,71
436,436,1,0.23283999999999994,71
454,455,2,0.5345899999999999,71
472,477,6,10.747499999999999,71
512,513,2,0.6128,71
539,541,3,1.1808999999999994,71
557,559,3,0.6928999999999998,71
566,568,3,2.0267,71
573,580,8,25.712100000000003,71
638,641,4,2.3674999999999997,71
698,701,4,3.3658,71
703,704,2,0.6407000000000025,71
731,731,1,0.24780000000000513,71
795,795,1,0.21420000000000528,71
940,940,1,0.22169999999999845,71
310,310,1,0.24028000000000027,72
355,358,4,3.5092500000000006,72
362,362,1,0.27566999999999986,72
437,439,3,2.31342,72
471,471,1,0.3594999999999997,72
480,489,10,14.96458,72
491,493,3,1.5497000000000014,72
495,497,3,1.3242999999999991,72
540,545,6,6.631,72
570,575,6,15.311,72
613,613,1,0.22910000000000252,72
640,642,3,0.916400000000003,72
686,689,4,1.009599999999999,72
695,695,1,0.18819999999999482,72
704,704,1,0.1974000000000018,72
748,748,1,0.2942999999999998,72
763,765,3,1.581399999999995,72
770,773,4,1.9968000000000004,72
804,805,2,0.4433999999999969,72
337,338,2,0.9108299999999998,73
346,348,3,3.2075000000000005,73
395,395,1,0.30175,73
408,410,3,1.579535,73
421,422,2,0.5457599999999998,73
471,472,2,0.74133,73
504,504,1,0.1955800000000001,73
538,538,1,0.3930399999999996,73
544,550,7,13.96436,73
583,588,6,23.957399999999996,73
649,654,6,4.904399999999995,73
706,706,1,0.29059999999999775,73
799,799,1,0.23089999999999833,73
862,862,1,0.25139999999999674,73
231,231,1,0.299888,74
266,266,1,0.18440199999999995,74
371,371,1,0.23842,74
387,387,1,0.223518,74
475,484,10,8.098837,74
506,510,5,3.21117,74
546,553,8,16.2926,74
584,587,4,3.7886999999999986,74
615,615,1,0.25150000000000006,74
622,623,2,0.566200000000002,74
635,637,3,0.6351999999999975,74
648,650,3,1.9744000000000028,74
703,708,6,16.5272,74
254,254,1,0.2197899999999997,75
394,394,1,0.19930999999999965,75
480,485,6,18.86125,75
524,527,4,3.6675000000000004,75
576,580,5,4.261800000000001,75
597,600,4,1.939,75
624,624,1,0.2569999999999979,75
629,632,4,17.246299999999998,75
321,321,1,0.25518399999999997,76
392,397,6,10.661811,76
399,399,1,0.34270000000000067,76
460,462,3,0.9946999999999999,76
482,486,5,4.0867,76
490,491,2,0.6147000000000009,76
524,528,5,4.6492,76
565,570,6,7.523200000000003,76
595,597,3,1.8794000000000004,76
599,603,5,6.472800000000003,76
622,624,3,4.604500000000002,76
628,633,6,2.3507000000000033,76
672,672,1,0.3035999999999959,76
674,676,3,1.5906999999999982,76
681,682,2,0.4731000000000023,76
704,709,6,4.2989999999999995,76
747,747,1,0.2179000000000002,76
749,750,2,0.4731000000000023,76
771,773,3,1.272199999999998,76
787,787,1,0.19559999999999889,76
796,796,1,0.2682000000000002,76
946,946,1,0.1862999999999957,76
313,314,2,0.7338800000000001,77
319,321,3,1.9483400000000004,77
353,353,1,0.20118000000000014,77
375,376,2,0.5513400000000002,77
468,472,5,5.92885,77
538,541,4,2.62447,77
543,545,3,0.9257400000000002,77
568,574,7,37.71315,77
577,577,1,0.20300000000000296,77
609,609,1,0.20490000000000208,77
649,652,4,2.0023000000000053,77
691,693,3,0.8977000000000004,77
702,703,2,0.5382999999999996,77
721,721,1,0.2272000000000034,77
777,777,1,0.18250000000000455,77
821,822,2,0.547699999999999,77
246,247,2,0.4582109999999999,78
257,257,1,0.25332699999999997,78
264,264,1,0.2663500000000001,78
364,364,1,0.23283300000000007,78
400,403,4,3.498063,78
440,445,6,12.48538,78
472,474,3,1.4566,78
539,543,5,6.794899999999998,78
548,550,3,2.2463000000000015,78
572,574,3,1.0634999999999977,78
577,577,1,0.19369999999999976,78
591,591,1,0.22910000000000252,78
620,620,1,0.22350000000000136,78
624,624,1,0.26280000000000214,78
632,634,3,0.9556000000000004,78
636,636,1,0.19930000000000092,78
638,643,6,14.517499999999998,78
668,668,1,0.2179000000000002,78
713,717,5,5.170700000000004,78
256,257,2,0.7338800000000001,79
341,342,2,0.4898800000000003,79
345,346,2,0.5867300000000002,79
457,460,4,5.120409999999999,79
495,507,13,22.024099999999997,79
511,516,6,14.435499999999998,79
548,549,2,0.43959999999999866,79
593,595,3,1.0877999999999943,79
620,622,3,5.105499999999999,79
271,271,1,0.1899999999999995,80
357,358,2,0.5587999999999997,80
386,389,4,3.3918999999999997,80
411,412,2,0.6036000000000001,80
461,461,1,0.2663000000000011,80
466,467,2,0.4991999999999983,80
474,474,1,0.22360000000000113,80
482,484,3,1.6615000000000002,80
511,517,7,18.0324,80
532,533,2,0.4414999999999978,80
546,549,4,1.4025999999999996,80
563,565,3,1.4808000000000021,80
585,585,1,0.2644999999999982,80
600,601,2,0.566200000000002,80
651,655,5,5.446399999999997,80
664,664,1,0.23100000000000165,80
701,703,3,1.1287999999999982,80
710,711,2,5.7239,80
274,275,2,0.45264000000000015,81
283,284,2,0.5438899999999993,81
379,380,2,0.5141,81
389,391,3,2.20166,81
415,419,5,3.32484,81
502,504,3,1.66148,81
531,537,7,13.114970000000001,81
540,540,1,0.1880999999999986,81
562,562,1,0.28689999999999927,81
581,584,4,4.1965,81
588,591,4,5.629100000000001,81
607,610,4,2.808799999999998,81
622,627,6,5.560000000000002,81
637,642,6,9.043099999999995,81
647,647,1,0.26080000000000325,81
650,650,1,0.24960000000000093,81
656,658,3,0.754400000000004,81
704,704,1,0.19930000000000092,81
730,732,3,1.1584999999999965,81
262,264,3,0.8083900000000002,82
403,405,3,1.3578700000000001,82
495,504,10,37.67411,82
538,539,2,0.5643999999999991,82
562,563,2,0.7449999999999974,82
597,599,3,1.2199999999999989,82
626,627,2,0.6332999999999984,82
644,645,2,0.715200000000003,82
656,658,3,1.123199999999997,82
691,692,2,0.655699999999996,82
703,704,2,0.4805999999999955,82
723,724,2,1.7657999999999987,82
343,345,3,0.7972099999999998,83
384,384,1,0.23097000000000012,83
397,397,1,0.2514599999999998,83
479,485,7,11.88561,83
488,488,1,0.2215999999999987,83
515,519,5,6.210000000000001,83
531,534,4,4.554200000000002,83
541,544,4,3.4868999999999986,83
593,596,4,1.519999999999996,83
634,637,4,18.587399999999995,83
406,407,2,0.5699699999999996,84
409,413,5,10.08627,84
428,431,4,3.833400000000001,84
465,465,1,0.23290000000000077,84
515,516,2,0.6556999999999995,84
533,536,4,2.4922000000000004,84
539,545,7,8.653999999999996,84
580,583,4,6.673899999999996,84
646,651,6,7.323900000000002,84
654,655,2,0.7785999999999973,84
324,325,2,0.5066000000000006,85
397,402,6,6.225000000000001,85
430,430,1,0.24210000000000065,85
436,441,6,10.101299999999998,85
547,549,3,2.6580999999999975,85
554,557,4,2.4624000000000024,85
575,579,5,4.377199999999995,85
581,589,9,14.347900000000003,85
165,165,1,0.2123399999999993,86
295,295,1,0.21419999999999995,86
318,318,1,0.2309600000000005,86
368,368,1,0.21792000000000034,86
408,411,4,4.107150000000001,86
451,451,1,0.230970000000001,86
466,472,7,4.11088,86
509,513,5,10.6134,86
518,523,6,7.659399999999998,86
594,595,2,0.5103000000000009,86
601,604,4,3.5334000000000003,86
636,638,3,0.7151999999999958,86
665,671,7,17.665399999999998,86
298,298,1,0.19185000000000008,87
403,403,1,0.19744000000000028,87
438,438,1,0.25704999999999956,87
465,470,6,18.65077,87
473,476,4,2.3207999999999984,87
484,485,2,0.5085000000000015,87
490,492,3,2.0284000000000013,87
527,532,6,2.294800000000002,87
553,554,2,0.5905000000000058,87
571,577,7,18.352600000000002,87
650,650,1,0.24960000000000093,87
656,656,1,0.2570999999999941,87
294,294,1,0.25331999999999955,88
304,307,4,2.0694300000000005,88
323,323,1,0.2961600000000004,88
361,365,5,9.75475,88
373,373,1,0.21799999999999997,88
391,394,4,1.2554000000000016,88
397,397,1,0.2923999999999971,88
432,435,4,3.0192999999999977,88
458,458,1,0.24220000000000041,88
470,471,2,0.6091000000000015,88
510,513,4,1.2666000000000004,88
537,537,1,0.21789999999999665,88
547,550,4,2.758700000000001,88
554,554,1,0.21229999999999905,88
577,578,2,0.774799999999999,88
606,606,1,0.22169999999999845,88
618,620,3,1.4435999999999964,88
649,651,3,17.503299999999996,88
285,285,1,0.25150000000000006,89
300,300,1,0.3222000000000005,89
351,354,4,1.4846000000000021,89
448,448,1,0.22530000000000072,89
457,459,3,2.4308000000000014,89
477,480,4,3.3695999999999984,89
503,506,4,5.923199999999998,89
541,543,3,1.2666000000000004,89
551,554,4,8.2777,89
558,558,1,0.23469999999999658,89
609,609,1,0.18249999999999744,89
626,627,2,1.3914000000000044,89
641,643,3,13.3887,89
219,219,1,0.22160000000000224,90
350,352,3,1.3542000000000005,90
387,389,3,0.9443999999999981,90
397,403,7,7.391000000000002,90
440,440,1,0.18619999999999948,90
447,449,3,1.8832000000000022,90
504,505,2,0.5532000000000004,90
512,512,1,0.3092000000000006,90
517,519,3,2.1605999999999987,90
532,535,4,2.907600000000002,90
542,542,1,0.232800000000001,90
550,552,3,2.060100000000002,90
583,584,2,0.5493999999999986,90
588,595,8,6.0330999999999975,90
613,613,1,0.2757000000000005,90
640,643,4,14.878799999999998,90
183,183,1,0.26076999999999995,91
245,245,1,0.24958999999999998,91
313,313,1,0.3203800000000001,91
399,400,2,1.02446,91
402,406,5,6.36098,91
445,447,3,1.2461000000000002,91
508,514,7,10.130900000000002,91
532,533,2,0.6164999999999985,91
582,582,1,0.2589000000000006,91
584,588,5,23.4788,91
622,622,1,0.2365999999999957,91
700,705,6,5.118499999999997,91
224,224,1,0.2514599999999998,92
273,273,1,0.22909999999999986,92
303,305,3,0.9536800000000003,92
361,363,3,2.12155,92
425,429,5,8.387509999999999,92
446,446,1,0.2254000000000005,92
451,451,1,0.2533000000000012,92
490,492,3,1.0709999999999997,92
513,517,5,6.904799999999998,92
549,549,1,0.1880999999999986,92
554,556,3,2.4884999999999984,92
583,587,5,9.125199999999996,92
637,638,2,0.709699999999998,92
650,652,3,16.296299999999995,92
188,188,1,0.21230000000000082,93
259,260,2,0.5922999999999998,93
314,314,1,0.24220000000000041,93
316,316,1,0.18810000000000038,93
392,395,4,1.7379000000000016,93
430,433,4,2.9708999999999985,93
473,477,5,6.631,93
539,540,2,0.7840999999999987,93
547,549,3,2.4829000000000008,93
597,600,4,26.064099999999996,93
283,283,1,0.27009999999999934,94
322,322,1,0.22719999999999985,94
367,368,2,0.8232999999999997,94
399,401,3,1.8179000000000016,94
403,403,1,0.2663000000000011,94
441,444,4,4.2989999999999995,94
474,477,4,2.1754999999999995,94
483,484,2,0.8735999999999997,94
501,501,1,0.23470000000000013,94
540,544,5,9.0247,94
578,582,5,5.217199999999998,94
604,604,1,0.25509999999999877,94
608,609,2,0.5493999999999986,94
671,673,3,8.463899999999995,94
416,417,2,0.5960999999999999,95
438,438,1,0.2607999999999997,95
446,455,10,10.114199999999999,95
484,485,2,0.659399999999998,95
506,506,1,0.24399999999999977,95
512,513,2,0.5960999999999999,95
541,546,6,17.445600000000002,95
611,611,1,0.24020000000000152,95
620,622,3,13.0944,95
147,147,1,0.19557999999999964,96
243,244,2,0.41908999999999974,96
256,257,2,0.6370199999999997,96
320,321,2,0.46565999999999974,96
347,347,1,0.26822000000000035,96
419,423,5,3.72532,96
472,476,5,4.673360000000001,96
478,482,5,6.6181,96
517,517,1,0.21979999999999933,96
530,535,6,9.952200000000001,96
575,577,3,1.723000000000006,96
584,584,1,0.22170000000000556,96
620,620,1,0.2849999999999966,96
628,629,2,0.6612000000000009,96
679,682,4,14.985,96
197,198,2,0.5029000000000003,97
202,202,1,0.2104999999999997,97
370,373,4,4.164899999999999,97
384,384,1,0.2626000000000026,97
407,408,2,0.7301000000000002,97
448,452,5,10.23349,97
504,504,1,0.19185000000000052,97
525,529,5,9.63923,97
586,590,5,9.2853,97
609,611,3,0.8084999999999987,97
613,613,1,0.18069999999999986,97
617,618,2,0.5178999999999974,97
645,645,1,0.18619999999999948,97
655,655,1,0.2104999999999997,97
659,663,5,2.1270999999999987,97
693,698,6,10.909700000000004,97
759,760,2,0.49729999999999563,97
791,791,1,0.22350000000000136,97
811,813,3,1.0653999999999968,97
973,973,1,0.22530000000000427,97
135,136,2,0.5122,98
377,378,2,0.9294999999999973,98
418,419,2,0.7376000000000005,98
489,492,4,8.7453,98
517,522,6,26.198236,98
565,565,1,0.22165600000000002,98
663,663,1,0.18254000000000015,98
680,685,6,3.5632599999999996,98
694,700,7,12.735,98
714,715,2,0.530899999999999,98
769,769,1,0.2626000000000026,98
845,845,1,0.23279999999999745,98
878,878,1,0.1919000000000004,98
917,917,1,0.22909999999999897,98
998,998,1,0.23470000000000013,98
347,348,2,0.623899999999999,99
388,389,2,0.5756000000000014,99
430,430,1,0.4283999999999999,99
441,445,5,14.3946,99
486,489,4,3.799899999999999,99
498,499,2,0.6537999999999986,99
526,528,3,1.2330000000000005,99
633,638,6,28.379420000000003,99
640,640,1,0.19560000000000244,99
642,645,4,2.2650000000000006,99
719,719,1,0.24399999999999977,99
727,727,1,0.21039999999999992,99
776,779,4,1.0710000000000015,99
878,878,1,0.20490000000000208,99
978,978,1,0.19929999999999737,99
387,387,1,0.2458999999999989,100
389,389,1,0.18070000000000164,100
483,487,5,11.8372,100
517,517,1,0.2961999999999989,100
526,527,2,0.8529999999999998,100
533,533,1,0.21979999999999933,100
559,559,1,0.23279999999999923,100
567,572,6,22.7039,100
585,586,2,0.5643999999999991,100
633,638,6,14.085300000000002,100
642,643,2,0.4396000000000022,100
672,674,3,0.8662000000000027,100
716,716,1,0.2179000000000002,100
823,823,1,0.18070000000000164,100
861,862,2,0.46750000000000114,100
963,963,1,0.26079999999999615,100
1023,1023,1,0.23469999999999658,100
47,47,1,0.1938000000000013,101
366,367,2,0.8735999999999997,101
408,408,1,0.18620000000000303,101
422,427,6,2.881500000000001,101
436,439,4,2.9467,101
473,473,1,0.24029999999999951,101
482,484,3,1.7546099999999996,101
501,503,3,1.7788199999999996,101
560,575,16,18.686169999999997,101
586,586,1,0.18820000000000014,101
613,616,4,4.777700000000001,101
621,622,2,0.6332999999999984,101
628,633,6,15.7543,101
682,683,2,0.43769999999999953,101
691,691,1,0.20120000000000005,101
732,732,1,0.3166999999999973,101
759,759,1,0.1862999999999957,101
828,828,1,0.22910000000000252,101
936,936,1,0.21979999999999933,101
1025,1025,1,0.23100000000000165,101
346,348,3,0.9723000000000006,102
421,421,1,0.18069999999999808,102
467,467,1,0.3893000000000022,102
504,506,3,1.0747999999999998,102
531,537,7,43.8525,102
554,555,2,0.4507000000000012,102
613,614,2,0.5606000000000009,102
616,616,1,0.21229999999999905,102
618,618,1,0.18810000000000215,102
674,678,5,4.863299999999999,102
687,688,2,0.5997999999999983,102
755,757,3,0.6668999999999983,102
812,812,1,0.22719999999999985,102
833,833,1,0.2179000000000002,102
904,904,1,0.25709999999999766,102
956,956,1,0.2272999999999996,102
276,278,3,2.168199999999999,103
466,472,7,18.8949,103
522,522,1,0.1899999999999995,103
561,565,5,9.855329999999999,103
615,618,4,4.053145,103
636,637,2,0.532724,103
647,647,1,0.22352000000000016,103
671,677,7,18.76812,103
716,716,1,0.21229999999999905,103
772,772,1,0.23469999999999658,103
814,814,1,0.23659999999999926,103
823,823,1,0.20489999999999853,103
872,872,1,0.2179000000000002,103
901,901,1,0.2626000000000026,103
963,963,1,0.22350000000000136,103
257,258,2,0.5829999999999984,104
301,301,1,0.24959999999999738,104
321,321,1,0.22529999999999717,104
400,401,2,0.5904999999999987,104
420,423,4,3.4365000000000023,104
431,434,4,4.520600000000002,104
506,509,4,6.424299999999999,104
533,537,5,9.5964,104
591,593,3,1.0244499999999999,104
597,599,3,1.795601,104
665,671,7,23.868,104
717,717,1,0.21610000000000085,104
822,823,2,0.5346000000000011,104
857,857,1,0.2683,104
353,353,1,0.24769999999999825,105
401,401,1,0.2887000000000022,105
424,428,5,3.855599999999999,105
436,437,2,0.43780000000000285,105
453,457,5,6.651600000000002,105
513,516,4,2.5928000000000004,105
525,529,5,6.880650000000001,105
535,535,1,0.21046999999999993,105
549,549,1,0.3185199999999999,105
567,567,1,0.28685000000000027,105
569,569,1,0.23282999999999987,105
588,590,3,0.9443700000000002,105
594,599,6,8.262730000000001,105
607,609,3,1.6838599999999992,105
634,638,5,4.17234,105
656,657,2,0.6258999999999997,105
667,670,4,1.3801999999999985,105
697,700,4,2.1494999999999997,105
706,711,6,11.898700000000002,105
741,741,1,0.19369999999999976,105
829,830,2,0.8083999999999989,105
