ti,tf,T,S,Archivo,Corriente
460,460,1,-0.013144454846656495,43,0.040267
485,485,1,-0.0076433523340923015,43,0.040504
528,528,1,-0.01173523848018454,43,0.040911
559,559,1,-0.01138507817672596,43,0.041205
563,563,1,-0.01460719795841181,43,0.041242
617,617,1,-0.014620097755751682,43,0.041754
658,658,1,-0.013290584591137633,43,0.042142
693,693,1,-0.011639132518777906,43,0.042473
710,710,1,-0.04275576665423131,43,0.042634
735,735,1,-0.015297466855428876,43,0.042871
752,753,2,-0.0472664328590755,43,0.043032
785,785,1,-0.017690255700672397,43,0.043344
837,838,2,-0.05063011679605012,43,0.043837
845,845,1,-0.052309067430651,43,0.043913
862,862,1,-0.02853782996544829,43,0.044074
868,869,2,-0.06790864778689887,43,0.04413
922,922,1,-0.04809289717388676,43,0.044642
926,926,1,-0.014777731055140242,43,0.04468
967,967,1,-0.03240573040629513,43,0.045068
983,983,1,-0.024862969307971827,43,0.045219
1032,1032,1,-0.011847382695371611,43,0.045683
1091,1091,1,-0.009014728059421662,43,0.046242
1193,1193,1,-0.00943798103640825,43,0.047208
1216,1217,2,-0.03125186577528563,43,0.047425
1307,1307,1,-0.011276016815404882,43,0.048287
1326,1326,1,-0.028998565255873625,43,0.048467
1503,1503,1,-0.008665389438456447,43,0.050143
1513,1513,1,-0.009866775736677352,43,0.050238
271,271,1,-0.006550789994102413,44,0.038478
274,274,1,-0.006729913254113207,44,0.038506
304,304,1,-0.011791404766585467,44,0.03879
350,350,1,-0.011487120966253705,44,0.039226
358,358,1,-0.01092041706902147,44,0.039301
396,396,1,-0.012887162292359755,44,0.039661
410,410,1,-0.010975173267662064,44,0.039794
436,436,1,-0.012028728785025367,44,0.04004
465,465,1,-0.0086648270544043,44,0.040315
538,538,1,-0.010002872455313838,44,0.041006
546,546,1,-0.013508653143230576,44,0.041081
637,637,1,-0.015014651588836192,44,0.041943
661,661,1,-0.015406574831790976,44,0.04217
664,664,1,-0.021844032657846846,44,0.042199
691,691,1,-0.019128151039468744,44,0.042454
721,721,1,-0.014010507051441357,44,0.042738
736,736,1,-0.016003387872176145,44,0.042881
780,780,1,-0.025126384435471216,44,0.043297
784,784,1,-0.023587269007897427,44,0.043335
798,798,1,-0.01965257296529488,44,0.043468
826,826,1,-0.011379822928836436,44,0.043733
829,829,1,-0.012921866232230572,44,0.043761
868,868,1,-0.025973124892522792,44,0.04413
873,873,1,-0.022532003512639065,44,0.044178
880,881,2,-0.11907738622448333,44,0.044244
914,915,2,-0.048156206800568535,44,0.044566
952,952,1,-0.007626698244094343,44,0.044926
954,954,1,-0.014081975516056722,44,0.044945
997,997,1,-0.009783779999755382,44,0.045352
1009,1009,1,-0.012557511769584195,44,0.045465
1012,1012,1,-0.010358763142479521,44,0.045494
1037,1037,1,-0.01361640020362026,44,0.045731
1039,1039,1,-0.014629002365496135,44,0.04575
1044,1044,1,-0.027280279973327493,44,0.045797
1100,1100,1,-0.015962262288699236,44,0.046327
1110,1110,1,-0.012047360162882492,44,0.046422
1116,1116,1,-0.0282773631631556,44,0.046479
1159,1159,1,-0.02428375284616746,44,0.046886
1173,1173,1,-0.051490233126022744,44,0.047018
1190,1191,2,-0.02262989052063355,44,0.047179
1206,1206,1,-0.01156263063762121,44,0.047331
1271,1271,1,-0.017453375315217873,44,0.047946
1282,1282,1,-0.010424129815469196,44,0.04805
1284,1284,1,-0.05025501398580465,44,0.048069
1340,1340,1,-0.01571606852880338,44,0.0486
1442,1442,1,-0.01000171606738479,44,0.049565
160,160,1,-0.009388088079686496,45,0.037427
233,233,1,-0.01173442403468028,45,0.038118
295,295,1,-0.01133221313465016,45,0.038705
359,359,1,-0.009995606196267715,45,0.039311
396,396,1,-0.011525049215401317,45,0.039661
408,408,1,-0.01145997976846369,45,0.039775
452,452,1,-0.011236395782233899,45,0.040191
498,498,1,-0.01574434242350664,45,0.040627
576,576,1,-0.009692097170528435,45,0.041366
614,614,1,-0.022942102663621844,45,0.041725
739,739,1,-0.0152119377444071,45,0.042909
752,752,1,-0.022954055439254106,45,0.043032
760,761,2,-0.045531537462538685,45,0.043108
771,771,1,-0.029243941386539962,45,0.043212
819,819,1,-0.013201078391614218,45,0.043666
826,826,1,-0.013395079258153864,45,0.043733
835,835,1,-0.014035833409019038,45,0.043818
842,842,1,-0.0241809041858857,45,0.043884
914,915,2,-0.050128715232920396,45,0.044566
917,917,1,-0.05496526563040538,45,0.044594
979,979,1,-0.013530572507643945,45,0.045181
1005,1007,3,-0.12654614565095001,45,0.045428
1046,1046,1,-0.01379350307978211,45,0.045816
1061,1061,1,-0.0425900020678911,45,0.045958
1117,1117,1,-0.04228991421925907,45,0.046488
1137,1138,2,-0.03887887867645498,45,0.046677
1335,1335,1,-0.010852473848592295,45,0.048552
1353,1353,1,-0.01844606610949688,45,0.048723
1360,1360,1,-0.010159719025371397,45,0.048789
1370,1370,1,-0.019247969288977276,45,0.048884
1423,1423,1,-0.02252626194035787,45,0.049386
1472,1472,1,-0.008483366636347814,45,0.049849
202,202,1,-0.008028004158217028,46,0.037824
217,217,1,-0.011638826435144578,46,0.037966
377,377,1,-0.011526701421813113,46,0.039481
461,461,1,-0.014342055634284478,46,0.040277
490,490,1,-0.011194506344592514,46,0.040551
529,529,1,-0.009694335121623432,46,0.040921
634,634,1,-0.01361917088174236,46,0.041915
709,709,1,-0.018527168719258524,46,0.042625
717,717,1,-0.013891111049157967,46,0.042701
757,757,1,-0.030799837991609458,46,0.043079
769,770,2,-0.06040451763907584,46,0.043193
775,775,1,-0.018933968667770418,46,0.04325
807,807,1,-0.00770991645535779,46,0.043553
825,825,1,-0.026516900093328855,46,0.043723
835,835,1,-0.012594520185743141,46,0.043818
837,837,1,-0.029895466968459905,46,0.043837
854,854,1,-0.04387059402533289,46,0.043998
896,896,1,-0.014139837494741347,46,0.044396
910,910,1,-0.03918652276497914,46,0.044528
920,920,1,-0.09044159328686041,46,0.044623
984,984,1,-0.038499627989533325,46,0.045229
989,989,1,-0.013541300414534163,46,0.045276
1043,1044,2,-0.024568191495937974,46,0.045787
1105,1106,2,-0.024393827334520807,46,0.046374
1126,1126,1,-0.014318002187787532,46,0.046573
1171,1172,2,-0.04286265696024563,46,0.046999
1185,1185,1,-0.024438867677443937,46,0.047132
1217,1217,1,-0.0379700540749095,46,0.047435
1333,1333,1,-0.010945910522845985,46,0.048533
1397,1397,1,-0.015704474691202522,46,0.049139
1478,1478,1,-0.013513359353850285,46,0.049906
1533,1533,1,-0.00979053646724547,46,0.050427
154,154,1,-0.01006692775048501,47,0.03737
192,192,1,-0.007743476720961429,47,0.03773
299,299,1,-0.012864122701279457,47,0.038743
429,429,1,-0.01040417772616542,47,0.039974
487,487,1,-0.01581115190990845,47,0.040523
521,521,1,-0.011185775006914533,47,0.040845
589,589,1,-0.011063076087112877,47,0.041489
615,615,1,-0.011223706719250992,47,0.041735
675,675,1,-0.010848070317689085,47,0.042303
685,685,1,-0.010842435556598473,47,0.042398
713,713,1,-0.02881251821964992,47,0.042663
752,752,1,-0.01117029016727622,47,0.043032
773,773,1,-0.023969720649621773,47,0.043231
806,806,1,-0.008777507611705149,47,0.043543
817,819,3,-0.10498772276501045,47,0.043647
825,826,2,-0.042343337004694614,47,0.043723
847,847,1,-0.01660304169319493,47,0.043932
918,918,1,-0.03592095675121776,47,0.044604
931,931,1,-0.012503424254146411,47,0.044727
957,958,2,-0.08164546993873695,47,0.044973
976,976,1,-0.032536443954137684,47,0.045153
1033,1033,1,-0.011985210577135974,47,0.045693
1047,1048,2,-0.08080192100987904,47,0.045825
1080,1080,1,-0.009465323296199646,47,0.046138
1084,1085,2,-0.058836417902123905,47,0.046176
1118,1118,1,-0.010669957793181473,47,0.046498
1175,1176,2,-0.03513632395031738,47,0.047037
1216,1216,1,-0.015277994133691325,47,0.047425
1239,1239,1,-0.01930708181505353,47,0.047643
1277,1277,1,-0.026528018935550055,47,0.048003
1300,1300,1,-0.012603067968264062,47,0.048221
101,101,1,-0.011058695960599163,48,0.036868
308,308,1,-0.009381051397783668,48,0.038828
350,350,1,-0.012522766469089452,48,0.039226
443,443,1,-0.011841937827277493,48,0.040106
461,461,1,-0.009960834778139804,48,0.040277
532,532,1,-0.016431510280189743,48,0.040949
596,596,1,-0.007798170506591151,48,0.041555
645,645,1,-0.018107075293245845,48,0.042019
659,659,1,-0.010715312606998872,48,0.042151
692,692,1,-0.01090922602126998,48,0.042464
706,707,2,-0.037137863278939864,48,0.042596
721,721,1,-0.024384671654674284,48,0.042738
750,750,1,-0.011726924616554335,48,0.043013
761,761,1,-0.0190129185802409,48,0.043117
777,777,1,-0.03076033811049872,48,0.043269
788,788,1,-0.020274027485979618,48,0.043373
865,865,1,-0.009898239716951696,48,0.044102
869,869,1,-0.017407555241061634,48,0.04414
888,888,1,-0.052471506242305344,48,0.04432
891,891,1,-0.017496988149437342,48,0.044348
958,958,1,-0.0194306627072367,48,0.044983
968,968,1,-0.04744400760131262,48,0.045077
991,991,1,-0.015747338409414058,48,0.045295
1031,1031,1,-0.010412643034376945,48,0.045674
1035,1035,1,-0.011585263723960959,48,0.045712
1043,1043,1,-0.0892420437407711,48,0.045787
1083,1083,1,-0.01890326680459009,48,0.046166
1110,1110,1,-0.015611388610702354,48,0.046422
1128,1128,1,-0.014139527458571305,48,0.046592
1157,1157,1,-0.01808350092827668,48,0.046867
1160,1160,1,-0.030696013158360264,48,0.046895
1172,1172,1,-0.03217761568222452,48,0.047009
1199,1199,1,-0.027798047083165717,48,0.047265
1213,1213,1,-0.009193088317631812,48,0.047397
1231,1231,1,-0.01573213745276726,48,0.047568
1252,1252,1,-0.014882417471810266,48,0.047766
1254,1254,1,-0.016387913347627535,48,0.047785
1268,1268,1,-0.016530322632759505,48,0.047918
1317,1317,1,-0.008838730584918575,48,0.048382
1344,1344,1,-0.007194211593488736,48,0.048637
1395,1395,1,-0.011668457983058968,48,0.04912
1402,1402,1,-0.012342686048054068,48,0.049187
1498,1498,1,-0.008573400892486358,48,0.050096
176,176,1,-0.01277233264735711,49,0.037578
214,214,1,-0.007971685046095356,49,0.037938
225,225,1,-0.00989017179280438,49,0.038042
445,445,1,-0.015428352706073789,49,0.040125
573,573,1,-0.01078827589580944,49,0.041337
611,611,1,-0.029553674142632547,49,0.041697
737,737,1,-0.02158672088985525,49,0.04289
749,749,1,-0.02178421548192655,49,0.043004
779,779,1,-0.009799574372149955,49,0.043288
795,796,2,-0.07343990767237285,49,0.043439
817,817,1,-0.03502584106531481,49,0.043647
841,841,1,-0.04116395620057478,49,0.043875
901,901,1,-0.028169429973144533,49,0.044443
918,918,1,-0.01136852877695449,49,0.044604
965,965,1,-0.011540649279406234,49,0.045049
980,980,1,-0.00994103552997777,49,0.045191
992,992,1,-0.02419791055197945,49,0.045305
1005,1005,1,-0.015713659164377947,49,0.045428
1038,1038,1,-0.017572183507070405,49,0.04574
1090,1090,1,-0.0093476941922504,49,0.046232
1100,1101,2,-0.03749570337353514,49,0.046327
1143,1143,1,-0.040722427578808534,49,0.046734
1174,1174,1,-0.020987358375540638,49,0.047028
1194,1194,1,-0.04781619466845849,49,0.047217
1249,1249,1,-0.013795610321420626,49,0.047738
1274,1274,1,-0.03083737074510528,49,0.047975
1302,1302,1,-0.010361775887525633,49,0.04824
1359,1359,1,-0.015470713812065757,49,0.04878
1376,1376,1,-0.010995781454206936,49,0.04894
114,114,1,-0.011695947015886277,50,0.036991
263,263,1,-0.009729744813633645,50,0.038402
299,299,1,-0.00948485453515624,50,0.038743
343,343,1,-0.011293162940647639,50,0.039159
361,361,1,-0.011091142791601616,50,0.03933
378,378,1,-0.010180649541979059,50,0.039491
419,419,1,-0.010154964053335602,50,0.039879
433,433,1,-0.011644368700846508,50,0.040012
498,498,1,-0.0134878208554009,50,0.040627
533,533,1,-0.008626659184538421,50,0.040958
576,576,1,-0.010427460743752448,50,0.041366
618,618,1,-0.010818798555414455,50,0.041763
672,673,2,-0.051536871881789015,50,0.042275
696,696,1,-0.018420044491876397,50,0.042502
726,726,1,-0.008197409054999438,50,0.042786
762,762,1,-0.02010176710124678,50,0.043127
798,799,2,-0.03899304151939109,50,0.043468
811,811,1,-0.011668334505777422,50,0.043591
846,847,2,-0.08485116408835969,50,0.043922
875,875,1,-0.012100938628372804,50,0.044197
887,887,1,-0.02484649032952624,50,0.04431
953,954,2,-0.057721439936542995,50,0.044935
974,974,1,-0.03844849940307765,50,0.045134
991,992,2,-0.061628360091987966,50,0.045295
1015,1016,2,-0.050442018781104936,50,0.045522
1044,1044,1,-0.013163983678542879,50,0.045797
1046,1046,1,-0.016246004487166954,50,0.045816
1090,1090,1,-0.02043600165658005,50,0.046232
1170,1170,1,-0.024059302060998905,50,0.04699
1190,1190,1,-0.01598817389366089,50,0.047179
1206,1206,1,-0.019368822047696604,50,0.047331
1236,1236,1,-0.008164356977970022,50,0.047615
1256,1256,1,-0.02653007288050077,50,0.047804
1286,1286,1,-0.016110478775008014,50,0.048088
1302,1303,2,-0.04481473191810967,50,0.04824
1331,1331,1,-0.014502104944698647,50,0.048514
1415,1415,1,-0.013940628212534577,50,0.04931
1449,1449,1,-0.011810562105880383,50,0.049632
68,68,1,-0.011879597555650934,51,0.036555
103,103,1,-0.013731496503367135,51,0.036887
182,182,1,-0.009431474587022537,51,0.037635
244,244,1,-0.013069880928616717,51,0.038222
308,308,1,-0.012113387977161993,51,0.038828
359,359,1,-0.00806000843058119,51,0.039311
419,419,1,-0.011341893811142367,51,0.039879
464,464,1,-0.00912493273755366,51,0.040305
478,478,1,-0.00948742818463666,51,0.040438
561,561,1,-0.007787655979543895,51,0.041224
566,566,1,-0.010317504474741779,51,0.041271
662,662,1,-0.029801682687401465,51,0.04218
666,666,1,-0.012105026170599165,51,0.042218
720,720,1,-0.012868028649924312,51,0.042729
749,749,1,-0.05059806460791905,51,0.043004
753,754,2,-0.0727791542735251,51,0.043041
771,771,1,-0.04090972422935124,51,0.043212
805,805,1,-0.020493272617381764,51,0.043534
816,816,1,-0.031963129281915914,51,0.043638
839,839,1,-0.015507761921159213,51,0.043856
844,844,1,-0.021116802389754885,51,0.043903
881,881,1,-0.018815666621402327,51,0.044253
916,917,2,-0.03620487212781531,51,0.044585
935,935,1,-0.01645700632432129,51,0.044765
942,942,1,-0.010043203821731572,51,0.044831
944,944,1,-0.009952448533637193,51,0.04485
959,960,2,-0.04238361633141968,51,0.044992
993,993,1,-0.009601982460640701,51,0.045314
1039,1039,1,-0.013095529162208575,51,0.04575
1044,1044,1,-0.012839547792511563,51,0.045797
1047,1047,1,-0.01589850938923265,51,0.045825
1057,1057,1,-0.022039811006349053,51,0.04592
1144,1144,1,-0.007258394443584393,51,0.046744
1147,1147,1,-0.010983424648136758,51,0.046772
1228,1228,1,-0.013337069098233872,51,0.047539
1262,1262,1,-0.03511286472103589,51,0.047861
1264,1264,1,-0.02340101044763193,51,0.04788
1314,1315,2,-0.06416199100254762,51,0.048353
1351,1351,1,-0.018380766093378985,51,0.048704
1353,1353,1,-0.01161420915357065,51,0.048723
106,106,1,-0.010945185877620167,52,0.036915
291,291,1,-0.009952270423823184,52,0.038667
496,496,1,-0.011350400218710699,52,0.040608
551,551,1,-0.019373638071518817,52,0.041129
662,662,1,-0.011765357518288666,52,0.04218
716,716,1,-0.012951228695964323,52,0.042691
728,728,1,-0.01593301935058311,52,0.042805
736,736,1,-0.01452087604558594,52,0.042881
779,779,1,-0.02618800477576999,52,0.043288
784,785,2,-0.06343646981902651,52,0.043335
787,787,1,-0.03721569771073607,52,0.043363
816,817,2,-0.02911670637293373,52,0.043638
861,861,1,-0.019049722831743554,52,0.044064
864,864,1,-0.015725781681921513,52,0.044093
888,888,1,-0.048467252961751195,52,0.04432
963,963,1,-0.011905163176831879,52,0.04503
969,969,1,-0.06137026102910981,52,0.045087
1009,1010,2,-0.027290862530693183,52,0.045465
1021,1021,1,-0.020587481362321358,52,0.045579
1037,1037,1,-0.013662245037162901,52,0.045731
1075,1076,2,-0.023414708552147445,52,0.04609
1096,1096,1,-0.01788536303266902,52,0.046289
1135,1135,1,-0.00911034947382025,52,0.046659
1185,1185,1,-0.016243976516578218,52,0.047132
1192,1193,2,-0.06195550962502719,52,0.047198
1231,1231,1,-0.017881007070014165,52,0.047568
1303,1303,1,-0.027170207245782646,52,0.048249
1338,1338,1,-0.009445825706916114,52,0.048581
1365,1365,1,-0.019201894787627658,52,0.048836
1425,1425,1,-0.00880352254132282,52,0.049404
1470,1470,1,-0.010959059069605051,52,0.049831
152,152,1,-0.013363270054436716,53,0.037351
287,287,1,-0.009292605348236838,53,0.038629
329,329,1,-0.007546375889941781,53,0.039027
403,403,1,-0.01384170290160358,53,0.039727
521,521,1,-0.012138803512320107,53,0.040845
726,727,2,-0.025298609831770236,53,0.042786
761,762,2,-0.04293363424554275,53,0.043117
812,812,1,-0.009406831897802115,53,0.0436
818,820,3,-0.12696659853195258,53,0.043657
867,867,1,-0.026527320198957205,53,0.044121
890,890,1,-0.03985761757774142,53,0.044339
932,933,2,-0.06563860885913492,53,0.044736
962,963,2,-0.08133102542235121,53,0.04502
992,993,2,-0.06874953560099034,53,0.045305
1026,1026,1,-0.01121957870121626,53,0.045626
1112,1112,1,-0.015426556298758554,53,0.046441
1121,1121,1,-0.016558064620429108,53,0.046526
1144,1144,1,-0.007521657146526667,53,0.046744
1147,1147,1,-0.01031039145897375,53,0.046772
1154,1154,1,-0.013024385246419523,53,0.046838
1164,1164,1,-0.02720364445427928,53,0.046933
1176,1176,1,-0.015892196166004208,53,0.047047
1237,1237,1,-0.018458117361334014,53,0.047624
1279,1279,1,-0.005974007949151906,53,0.048022
1281,1281,1,-0.008538520686596059,53,0.048041
1398,1398,1,-0.010615651641400055,53,0.049149
1425,1426,2,-0.03097647874716084,53,0.049404
1481,1481,1,-0.008060032485189309,53,0.049935
242,242,1,-0.011687197485461764,54,0.038203
474,474,1,-0.009905815022514086,54,0.0404
508,508,1,-0.012388965430925603,54,0.040722
576,576,1,-0.0070803433754682565,54,0.041366
596,596,1,-0.021299336823222936,54,0.041555
670,670,1,-0.012059515601944737,54,0.042256
689,689,1,-0.018856548388222705,54,0.042435
706,706,1,-0.01378623857090433,54,0.042596
752,752,1,-0.017515008876842653,54,0.043032
764,765,2,-0.04028135262992072,54,0.043146
768,768,1,-0.024405054438113027,54,0.043184
773,773,1,-0.04196622682897455,54,0.043231
832,832,1,-0.017553477460432232,54,0.04379
847,847,1,-0.03116242920360568,54,0.043932
873,873,1,-0.007746834798388336,54,0.044178
898,898,1,-0.012627405108763923,54,0.044414
910,910,1,-0.03631015560411588,54,0.044528
920,921,2,-0.04527318386655166,54,0.044623
1013,1013,1,-0.028016003707548476,54,0.045503
1053,1053,1,-0.015366551530764494,54,0.045882
1067,1067,1,-0.02663049749982732,54,0.046015
1069,1070,2,-0.03996688606847171,54,0.046034
1096,1096,1,-0.026202712771259018,54,0.046289
1127,1128,2,-0.03476622364419585,54,0.046583
1153,1153,1,-0.015583466036494742,54,0.046829
1160,1161,2,-0.048875012094634324,54,0.046895
1318,1318,1,-0.012918107200527468,54,0.048391
1321,1322,2,-0.04200887664842036,54,0.04842
1466,1466,1,-0.010483881499624963,54,0.049793
1477,1477,1,-0.01221267384656269,54,0.049897
81,81,1,-0.01006643965625098,55,0.036679
170,170,1,-0.0093573393022085,55,0.037521
186,186,1,-0.012475859552552149,55,0.037673
348,348,1,-0.010012079993446998,55,0.039207
389,389,1,-0.009122539776004635,55,0.039595
535,535,1,-0.008195963845808452,55,0.040977
543,543,1,-0.008093066352082845,55,0.041053
545,545,1,-0.00828789463296642,55,0.041072
548,548,1,-0.011717347477389839,55,0.0411
615,615,1,-0.012035357351241283,55,0.041735
663,663,1,-0.017829852470718444,55,0.042189
694,694,1,-0.012822412403431294,55,0.042483
732,732,1,-0.029893334316357323,55,0.042843
748,748,1,-0.021970294995175443,55,0.042994
782,783,2,-0.05512579987877542,55,0.043316
812,812,1,-0.013084284063301421,55,0.0436
827,828,2,-0.04131354681814425,55,0.043742
853,853,1,-0.03647958626345538,55,0.043988
920,921,2,-0.0221965587065589,55,0.044623
932,933,2,-0.05712170970339975,55,0.044736
949,949,1,-0.040759260420571375,55,0.044897
1015,1016,2,-0.1495170741220742,55,0.045522
1050,1050,1,-0.01096249712523975,55,0.045854
1119,1119,1,-0.017398052246448664,55,0.046507
1133,1133,1,-0.01163995280746774,55,0.04664
1179,1179,1,-0.009047415989765939,55,0.047075
1190,1191,2,-0.06255211262647625,55,0.047179
1205,1206,2,-0.03625947055423895,55,0.047321
1234,1234,1,-0.013946358281072699,55,0.047596
1284,1284,1,-0.008406965249510095,55,0.048069
1343,1343,1,-0.008146816753410526,55,0.048628
131,131,1,-0.013497809615834466,56,0.037152
331,331,1,-0.010946711641621865,56,0.039046
376,376,1,-0.010397190232258935,56,0.039472
436,436,1,-0.007781182049240609,56,0.04004
446,446,1,-0.009055534123603937,56,0.040135
448,448,1,-0.013298906717746917,56,0.040154
500,500,1,-0.009809576844084344,56,0.040646
567,567,1,-0.011472270180953426,56,0.04128
642,642,1,-0.0072765833289452075,56,0.04199
696,696,1,-0.03325768824285158,56,0.042502
709,709,1,-0.011235490686809735,56,0.042625
737,737,1,-0.013342155575112091,56,0.04289
749,749,1,-0.018381219760915002,56,0.043004
778,779,2,-0.04909392689981895,56,0.043278
815,815,1,-0.011858186849008301,56,0.043629
852,853,2,-0.08217042286090281,56,0.043979
876,876,1,-0.023975872996001124,56,0.044206
881,881,1,-0.013868944873048239,56,0.044253
899,900,2,-0.04950539411650495,56,0.044424
940,940,1,-0.022251254039941992,56,0.044812
954,954,1,-0.07963592166647332,56,0.044945
958,958,1,-0.013617691657714537,56,0.044983
1053,1053,1,-0.012294601542609529,56,0.045882
1085,1085,1,-0.011977133514348814,56,0.046185
1125,1125,1,-0.01173698789542138,56,0.046564
1127,1127,1,-0.010079562205379755,56,0.046583
1136,1136,1,-0.010122318759303278,56,0.046668
1189,1189,1,-0.008567113725165804,56,0.04717
1203,1203,1,-0.013514147936310589,56,0.047302
1244,1245,2,-0.045348802311571484,56,0.047691
1266,1266,1,-0.016253982742536616,56,0.047899
1311,1311,1,-0.03166260047613252,56,0.048325
1330,1330,1,-0.011685499109198472,56,0.048505
1387,1387,1,-0.03499071943397325,56,0.049045
1428,1428,1,-0.013290568328200893,56,0.049433
1530,1530,1,-0.010790356068495117,56,0.050399
71,71,1,-0.010945915494014913,57,0.036584
264,264,1,-0.011113820993777779,57,0.038411
397,397,1,-0.010067975652094163,57,0.039671
456,456,1,-0.010806613634360418,57,0.040229
539,539,1,-0.014606620930573078,57,0.041015
569,569,1,-0.010002994517824382,57,0.041299
632,632,1,-0.012300771534300647,57,0.041896
645,645,1,-0.01183040462520435,57,0.042019
679,679,1,-0.013079393689097496,57,0.042341
720,720,1,-0.02378749992049478,57,0.042729
722,722,1,-0.02633759211377351,57,0.042748
787,789,3,-0.0938592718452671,57,0.043363
824,824,1,-0.011054682434772145,57,0.043714
838,838,1,-0.015343412927119937,57,0.043846
854,854,1,-0.013379369414689979,57,0.043998
863,864,2,-0.077823358394143,57,0.044083
922,922,1,-0.01174773736372825,57,0.044642
930,930,1,-0.02419455500253964,57,0.044717
1003,1004,2,-0.060118856623495476,57,0.045409
1016,1017,2,-0.05623941711008701,57,0.045532
1021,1021,1,-0.03654853113515061,57,0.045579
1069,1069,1,-0.027441388003851486,57,0.046034
1082,1082,1,-0.059592762878175165,57,0.046157
1111,1111,1,-0.011458240500965639,57,0.046431
1195,1195,1,-0.03036294979208848,57,0.047227
1241,1241,1,-0.009503134483751619,57,0.047662
1244,1244,1,-0.010817518962537992,57,0.047691
1248,1248,1,-0.010928497430741216,57,0.047728
1322,1322,1,-0.011546951385655424,57,0.048429
1342,1342,1,-0.010297700350191327,57,0.048619
1371,1371,1,-0.017405311959767453,57,0.048893
1374,1374,1,-0.016115619824614562,57,0.048922
1456,1456,1,-0.010629581776155927,57,0.049698
363,363,1,-0.009380972836002366,58,0.039349
404,404,1,-0.009214929146258544,58,0.039737
442,442,1,-0.009583577221730644,58,0.040097
455,455,1,-0.014510319163127616,58,0.04022
637,637,1,-0.011164241434059807,58,0.041943
647,648,2,-0.02212432427037825,58,0.042038
652,652,1,-0.01665437911136103,58,0.042085
702,702,1,-0.00934272331121655,58,0.042559
736,736,1,-0.022453700957260514,58,0.042881
773,773,1,-0.022260929716042432,58,0.043231
816,817,2,-0.08105814082576768,58,0.043638
841,841,1,-0.011158459031096801,58,0.043875
851,851,1,-0.025118281194242087,58,0.043969
857,857,1,-0.02363643182366093,58,0.044026
897,897,1,-0.013471634379431663,58,0.044405
910,911,2,-0.036186681593792125,58,0.044528
930,930,1,-0.08649940037093157,58,0.044717
994,994,1,-0.009103809106246807,58,0.045323
999,999,1,-0.009801907295940604,58,0.045371
1004,1005,2,-0.08459025895662553,58,0.045418
1031,1031,1,-0.012704385993032585,58,0.045674
1033,1033,1,-0.01981790423725127,58,0.045693
1042,1042,1,-0.025551863513359918,58,0.045778
1052,1053,2,-0.10212317782485544,58,0.045873
1061,1061,1,-0.022795811168551616,58,0.045958
1127,1127,1,-0.01760884273697788,58,0.046583
1142,1142,1,-0.011941812480563613,58,0.046725
1157,1157,1,-0.015714086962212923,58,0.046867
1227,1227,1,-0.018271383737656716,58,0.04753
1257,1257,1,-0.016679754376004788,58,0.047814
1300,1300,1,-0.01818391341981738,58,0.048221
1359,1359,1,-0.010558826903290169,58,0.04878
1385,1385,1,-0.011878346783702285,58,0.049026
1451,1451,1,-0.00781650547091494,58,0.049651
1485,1485,1,-0.008754374517869217,58,0.049973
109,109,1,-0.011353139206692564,59,0.036944
137,137,1,-0.008757939737174647,59,0.037209
178,178,1,-0.011948458293586484,59,0.037597
190,190,1,-0.012504334791614169,59,0.037711
460,460,1,-0.011709120129034911,59,0.040267
500,500,1,-0.009058948007514278,59,0.040646
606,606,1,-0.013905148919740262,59,0.04165
633,633,1,-0.01099972533748117,59,0.041905
657,657,1,-0.017542346887081894,59,0.042132
665,665,1,-0.010166236034379272,59,0.042208
712,712,1,-0.01107612254191881,59,0.042653
756,757,2,-0.06299876260739423,59,0.04307
762,762,1,-0.02244621524879209,59,0.043127
805,805,1,-0.022289333020712454,59,0.043534
902,902,1,-0.011626390454669733,59,0.044452
904,905,2,-0.10288386398579696,59,0.044471
911,912,2,-0.07142920232923944,59,0.044538
942,942,1,-0.0756559039740124,59,0.044831
966,967,2,-0.060458018729414365,59,0.045058
1022,1022,1,-0.007772331245333608,59,0.045589
1057,1057,1,-0.011328551460825897,59,0.04592
1095,1095,1,-0.027712798485015178,59,0.04628
1131,1131,1,-0.01127682716515474,59,0.046621
1204,1204,1,-0.013082517886398887,59,0.047312
1277,1278,2,-0.037819596898201746,59,0.048003
1290,1290,1,-0.027590443729854745,59,0.048126
1358,1358,1,-0.02133215068830603,59,0.04877
1394,1394,1,-0.009018118479989182,59,0.049111
1438,1438,1,-0.012013972896006917,59,0.049528
1469,1469,1,-0.009251112008484663,59,0.049821
81,81,1,-0.012004452297739387,60,0.036679
408,408,1,-0.014375021036269864,60,0.039775
588,588,1,-0.020885423254421664,60,0.041479
626,626,1,-0.008968556799256011,60,0.041839
628,628,1,-0.012683566685243064,60,0.041858
664,664,1,-0.024112827916510038,60,0.042199
694,694,1,-0.014021777594581897,60,0.042483
724,725,2,-0.04528016637365495,60,0.042767
750,750,1,-0.01040152385480142,60,0.043013
779,779,1,-0.007952118641625816,60,0.043288
782,782,1,-0.010744991843979368,60,0.043316
815,815,1,-0.010452158364001929,60,0.043629
826,826,1,-0.018294277051955077,60,0.043733
842,843,2,-0.06475219191020909,60,0.043884
895,895,1,-0.045673089181975546,60,0.044386
