ti,tf,S_MR,S_MO,T,Archivo,I,P,Tp,tp,Ip
444,449,13.5323,0.0,6,185,0,0,0,-1,0.0
511,518,7.340700000000002,0.0,8,185,0,1,45,4,0.8790999999999976
554,554,0.3109999999999999,0.0,1,185,0,0,0,-1,0.0
557,563,9.77523,0.0,7,185,0,0,0,-1,0.0
597,601,21.90105,0.0,5,185,0,1,2,0,0.04842999999999975
664,667,0.9741,0.0,4,185,0,0,0,-1,0.0
784,784,0.212299999999999,0.0,1,185,0,0,0,-1,0.0
823,823,0.216000000000001,0.0,1,185,0,0,0,-1,0.0
945,946,0.5271000000000008,0.0,2,185,0,1,11,0,0.0
208,208,0.2235000000000013,0.0,1,186,0,0,0,-1,0.0
284,285,0.4823999999999984,0.0,2,186,0,0,0,-1,0.0
343,344,0.5215999999999994,0.0,2,186,0,0,0,-1,0.0
398,401,2.9617000000000004,0.0,4,186,0,0,0,-1,0.0
403,403,0.2123999999999988,0.0,1,186,0,1,40,4,0.7824000000000026
414,415,0.8363000000000014,0.0,2,186,0,1,1,0,0.0
436,436,0.2496000000000009,0.0,1,186,0,0,0,-1,0.0
505,509,10.125400000000004,0.0,5,186,0,1,7,1,0.0
516,522,21.10205,0.0,7,186,0,0,0,-1,0.0
526,529,6.49698,0.0,4,186,0,0,0,-1,0.0
531,533,1.3484999999999996,0.0,3,186,0,0,0,-1,0.0
547,549,0.765600000000001,0.0,3,186,0,1,5,0,0.0
556,557,0.6612999999999989,0.0,2,186,0,0,0,-1,0.0
567,567,0.1899999999999995,0.0,1,186,0,0,0,-1,0.0
572,573,0.4395000000000006,0.0,2,186,0,0,0,-1,0.0
635,636,0.6146999999999991,0.0,2,186,0,1,20,4,0.0
647,650,3.2745,0.0,4,186,0,0,0,-1,0.0
677,677,0.1936999999999997,0.0,1,186,0,0,0,-1,0.0
680,680,0.2290999999999989,0.0,1,186,0,0,0,-1,0.0
720,723,1.2443000000000026,0.0,4,186,0,0,0,-1,0.0
730,731,0.4823999999999984,0.0,2,186,0,0,0,-1,0.0
805,805,0.1826000000000007,0.0,1,186,0,0,0,-1,0.0
864,864,0.2254000000000005,0.0,1,186,0,1,10,1,0.0
920,920,0.2606999999999999,0.0,1,186,0,0,0,-1,0.0
936,937,0.5532000000000004,0.0,2,186,0,0,0,-1,0.0
62,62,0.2308999999999983,0.0,1,187,0,0,0,-1,0.0
145,145,0.2515,0.0,1,187,0,0,0,-1,0.0
204,204,0.2142000000000017,0.0,1,187,0,0,0,-1,0.0
297,297,0.2403000000000013,0.0,1,187,0,0,0,-1,0.0
326,329,1.447300000000002,0.0,4,187,0,0,0,-1,0.0
355,359,5.429600000000001,0.0,5,187,0,0,0,-1,0.0
424,424,0.2645000000000017,0.0,1,187,0,0,0,-1,0.0
459,461,1.981799999999998,0.0,3,187,0,1,11,0,0.2234999999999978
466,469,4.416399999999999,0.0,4,187,0,0,0,-1,0.0
473,473,0.2217000000000002,0.0,1,187,0,0,0,-1,0.0
480,482,2.08433,0.0,3,187,0,0,0,-1,0.0
538,541,2.88527,0.0,4,187,0,0,0,-1,0.0
548,550,1.6428700000000005,0.0,3,187,0,0,0,-1,0.0
559,563,5.1763200000000005,0.0,5,187,0,0,0,-1,0.0
569,574,20.066360000000003,0.0,6,187,0,0,0,-1,0.0
576,576,0.2569999999999979,0.0,1,187,0,0,0,-1,0.0
581,581,0.1994000000000007,0.0,1,187,0,0,0,-1,0.0
625,625,0.2308999999999983,0.0,1,187,0,1,19,1,0.2812999999999981
661,661,0.2104999999999997,0.0,1,187,0,0,0,-1,0.0
671,673,1.555299999999999,0.0,3,187,0,0,0,-1,0.0
676,677,0.9425000000000026,0.0,2,187,0,0,0,-1,0.0
679,682,2.3954999999999984,0.0,4,187,0,0,0,-1,0.0
709,710,0.4209999999999994,0.0,2,187,0,0,0,-1,0.0
800,800,0.1882000000000019,0.0,1,187,0,0,0,-1,0.0
902,903,0.5122,0.0,2,187,0,0,0,-1,0.0
905,906,0.4507000000000047,0.0,2,187,0,1,8,2,0.35950000000000415
377,377,0.4991999999999983,0.0,1,188,0,1,30,0,0.5904000000000025
398,402,5.949300000000001,0.0,5,188,0,0,0,-1,0.0
419,419,0.232800000000001,0.0,1,188,0,1,4,4,0.0
430,432,1.3857999999999997,0.0,3,188,0,0,0,-1,0.0
462,462,0.2365999999999992,0.0,1,188,0,0,0,-1,0.0
511,514,9.68764,0.0,4,188,0,1,13,0,0.20120000000000005
516,523,23.10619,0.0,8,188,0,0,0,-1,0.0
542,542,0.2588999999999988,0.0,1,188,0,1,6,4,0.0
565,566,0.7787000000000006,0.0,2,188,0,1,20,4,0.8399999999999999
568,570,0.8103000000000016,0.0,3,188,0,0,0,-1,0.0
577,577,0.1825999999999972,0.0,1,188,0,0,0,-1,0.0
597,597,0.2123000000000026,0.0,1,188,0,0,0,-1,0.0
642,642,0.2868999999999992,0.0,1,188,0,0,0,-1,0.0
652,652,0.2571000000000012,0.0,1,188,0,0,0,-1,0.0
665,666,0.5700000000000003,0.0,2,188,0,0,0,-1,0.0
676,679,2.5554999999999986,0.0,4,188,0,0,0,-1,0.0
695,695,0.2421000000000006,0.0,1,188,0,0,0,-1,0.0
773,773,0.2105000000000032,0.0,1,188,0,0,0,-1,0.0
785,786,0.7190000000000012,0.0,2,188,0,0,0,-1,0.0
798,799,0.6798000000000002,0.0,2,188,0,1,2,1,0.03539999999999921
810,810,0.2254000000000005,0.0,1,188,0,0,0,-1,0.0
870,870,0.2550999999999987,0.0,1,188,0,1,32,1,0.450800000000001
935,937,0.8810000000000002,0.0,3,188,0,0,0,-1,0.0
982,982,0.2179000000000002,0.0,1,188,0,1,33,3,0.7209000000000003
992,992,0.1807000000000016,0.0,1,188,0,0,0,-1,0.0
284,285,0.7524999999999977,0.0,2,189,0,1,101,0,2.6506000000000043
299,299,0.3166999999999973,0.0,1,189,0,1,5,0,0.0
330,331,0.9966000000000008,0.0,2,189,0,0,0,-1,0.0
343,344,0.566200000000002,0.0,2,189,0,0,0,-1,0.0
374,376,1.1418000000000037,0.0,3,189,0,0,0,-1,0.0
404,404,0.2105000000000032,0.0,1,189,0,0,0,-1,0.0
449,454,10.073299999999996,0.0,6,189,0,0,0,-1,0.0
466,468,1.0822000000000005,0.0,3,189,0,0,0,-1,0.0
471,473,1.4323999999999977,0.0,3,189,0,1,4,4,0.06520000000000081
479,483,2.697099999999999,0.0,5,189,0,0,0,-1,0.0
504,506,3.082700000000001,0.0,3,189,0,1,12,0,0.0
511,515,6.79307,0.0,5,189,0,0,0,-1,0.0
518,518,0.4377499999999994,0.0,1,189,0,0,0,-1,0.0
526,526,0.1993,0.0,1,189,0,0,0,-1,0.0
546,547,0.8437700000000001,0.0,2,189,0,0,0,-1,0.0
600,602,1.1287599999999998,0.0,3,189,0,1,40,3,0.0
611,611,0.2160600000000001,0.0,1,189,0,0,0,-1,0.0
650,654,6.02569,0.0,5,189,0,1,30,0,0.0
670,670,0.2123400000000002,0.0,1,189,0,0,0,-1,0.0
677,679,2.25754,0.0,3,189,0,0,0,-1,0.0
687,693,8.82338,0.0,7,189,0,0,0,-1,0.0
701,703,1.8813999999999973,0.0,3,189,0,0,0,-1,0.0
727,727,0.2196999999999995,0.0,1,189,0,0,0,-1,0.0
256,257,0.6873000000000005,0.0,2,190,0,1,89,4,1.0579999999999998
270,270,0.2160999999999973,0.0,1,190,0,0,0,-1,0.0
321,321,0.2476999999999947,0.0,1,190,0,0,0,-1,0.0
324,324,0.2924999999999969,0.0,1,190,0,1,42,2,0.7077999999999989
340,341,0.8252000000000024,0.0,2,190,0,0,0,-1,0.0
346,346,0.2346999999999965,0.0,1,190,0,0,0,-1,0.0
393,393,0.2496000000000009,0.0,1,190,0,0,0,-1,0.0
418,422,8.698699999999999,0.0,5,190,0,1,18,0,0.8438000000000017
426,426,0.2160999999999973,0.0,1,190,0,0,0,-1,0.0
434,434,0.2458999999999989,0.0,1,190,0,0,0,-1,0.0
453,458,4.421900000000001,0.0,6,190,0,1,6,2,0.0
517,518,0.5903999999999989,0.0,2,190,0,0,0,-1,0.0
540,543,1.8980999999999997,0.0,4,190,0,0,0,-1,0.0
548,551,2.7605000000000004,0.0,4,190,0,0,0,-1,0.0
584,589,8.07457,0.0,6,190,0,0,0,-1,0.0
598,598,0.2253799999999999,0.0,1,190,0,0,0,-1,0.0
610,613,3.412386,0.0,4,190,0,1,2,0,0.0
618,624,4.47037,0.0,7,190,0,0,0,-1,0.0
627,628,0.3986099999999997,0.0,2,190,0,0,0,-1,0.0
636,636,0.3594900000000001,0.0,1,190,0,0,0,-1,0.0
639,641,0.8214500000000005,0.0,3,190,0,0,0,-1,0.0
711,711,0.3445900000000002,0.0,1,190,0,1,8,0,0.0
715,720,9.715699999999998,0.0,6,190,0,1,8,4,0.0
738,739,0.5661999999999985,0.0,2,190,0,0,0,-1,0.0
754,758,1.7360000000000009,0.0,5,190,0,0,0,-1,0.0
769,770,0.5625,0.0,2,190,0,0,0,-1,0.0
800,800,0.2104999999999997,0.0,1,190,0,0,0,-1,0.0
914,914,0.1844000000000001,0.0,1,190,0,1,5,4,0.0
934,934,0.2663000000000011,0.0,1,190,0,0,0,-1,0.0
1017,1017,0.2141999999999981,0.0,1,190,0,0,0,-1,0.0
102,102,0.2403000000000013,0.0,1,191,0,0,0,-1,0.0
146,146,0.2290999999999989,0.0,1,191,0,0,0,-1,0.0
256,256,0.2196999999999995,0.0,1,191,0,1,63,0,0.8492999999999995
293,293,0.2048999999999985,0.0,1,191,0,0,0,-1,0.0
317,318,0.5792999999999999,0.0,2,191,0,0,0,-1,0.0
339,339,0.1898999999999979,0.0,1,191,0,0,0,-1,0.0
412,415,2.952300000000001,0.0,4,191,0,0,0,-1,0.0
448,449,0.5382999999999996,0.0,2,191,0,0,0,-1,0.0
457,460,2.3096999999999994,0.0,4,191,0,0,0,-1,0.0
469,473,8.3428,0.0,5,191,0,0,0,-1,0.0
522,527,9.425,0.0,6,191,0,1,13,0,0.0
600,600,0.255185,0.0,1,191,0,0,0,-1,0.0
604,609,25.900171,0.0,6,191,0,0,0,-1,0.0
732,733,0.5588000000000015,0.0,2,191,0,0,0,-1,0.0
741,741,0.2551999999999985,0.0,1,191,0,0,0,-1,0.0
745,745,0.2031000000000027,0.0,1,191,0,0,0,-1,0.0
752,753,0.5997999999999983,0.0,2,191,0,0,0,-1,0.0
769,769,0.2142000000000017,0.0,1,191,0,1,5,0,0.09690000000000154
772,772,0.2159999999999975,0.0,1,191,0,1,5,3,0.09690000000000154
777,777,0.2012,0.0,1,191,0,0,0,-1,0.0
925,925,0.2383999999999986,0.0,1,191,0,0,0,-1,0.0
951,952,0.709699999999998,0.0,2,191,0,1,14,0,0.0
1015,1015,0.1993000000000009,0.0,1,191,0,0,0,-1,0.0
237,240,1.305699999999998,0.0,4,192,0,0,0,-1,0.0
356,357,0.4749000000000016,0.0,2,192,0,1,40,0,0.5140999999999991
391,397,15.78978,0.0,7,192,0,0,0,-1,0.0
432,432,0.2216599999999999,0.0,1,192,0,0,0,-1,0.0
468,468,0.25705,0.0,1,192,0,0,0,-1,0.0
480,484,2.58723,0.0,5,192,0,0,0,-1,0.0
527,528,0.67801,0.0,2,192,0,1,33,1,0.0
550,550,0.2291099999999999,0.0,1,192,0,1,4,4,0.0
567,567,0.2384300000000001,0.0,1,192,0,0,0,-1,0.0
583,588,28.37011,0.0,6,192,0,1,7,2,0.0
700,703,1.2256,0.0,4,192,0,0,0,-1,0.0
747,747,0.2197999999999993,0.0,1,192,0,0,0,-1,0.0
772,774,1.026299999999999,0.0,3,192,0,0,0,-1,0.0
812,812,0.2290999999999954,0.0,1,192,0,1,20,0,0.6612000000000009
823,823,0.2439999999999997,0.0,1,192,0,0,0,-1,0.0
846,847,0.6743000000000023,0.0,2,192,0,1,11,3,0.0
850,850,0.2124000000000023,0.0,1,192,0,0,0,-1,0.0
879,879,0.2159999999999939,0.0,1,192,0,0,0,-1,0.0
157,157,0.2514000000000003,0.0,1,193,0,0,0,-1,0.0
324,324,0.2383999999999986,0.0,1,193,0,0,0,-1,0.0
399,402,5.818900000000003,0.0,4,193,0,1,5,0,0.23659999999999926
445,446,0.7431999999999981,0.0,2,193,0,0,0,-1,0.0
481,483,1.030100000000001,0.0,3,193,0,1,26,0,1.4695999999999998
491,492,0.5512999999999977,0.0,2,193,0,0,0,-1,0.0
496,499,3.0808,0.0,4,193,0,1,1,3,0.0
554,558,12.259989999999998,0.0,5,193,0,1,13,0,0.4936000000000007
563,563,0.28871,0.0,1,193,0,0,0,-1,0.0
576,579,2.50901,0.0,4,193,0,1,3,0,0.0
592,595,5.06456,0.0,4,193,0,0,0,-1,0.0
615,615,0.2160600000000001,0.0,1,193,0,1,8,3,0.0
641,643,2.67663,0.0,3,193,0,1,3,0,0.10989999999999966
645,647,2.27991,0.0,3,193,0,1,3,4,0.10989999999999966
676,676,0.316650000000001,0.0,1,193,0,1,11,0,0.8605400000000012
678,678,0.2291000000000007,0.0,1,193,0,1,11,2,0.8605400000000012
702,705,1.6149299999999993,0.0,4,193,0,1,14,0,0.4619300000000006
708,714,5.444599999999999,0.0,7,193,0,0,0,-1,0.0
718,720,1.7657999999999987,0.0,3,193,0,0,0,-1,0.0
734,734,0.2943000000000033,0.0,1,193,0,0,0,-1,0.0
741,747,3.645200000000002,0.0,7,193,0,0,0,-1,0.0
769,770,0.5643999999999991,0.0,2,193,0,0,0,-1,0.0
787,787,0.1880999999999986,0.0,1,193,0,0,0,-1,0.0
794,794,0.2179000000000002,0.0,1,193,0,0,0,-1,0.0
842,842,0.2179000000000002,0.0,1,193,0,0,0,-1,0.0
879,879,0.2197999999999993,0.0,1,193,0,0,0,-1,0.0
887,887,0.2532999999999994,0.0,1,193,0,0,0,-1,0.0
902,902,0.2161000000000008,0.0,1,193,0,0,0,-1,0.0
1019,1019,0.2161000000000008,0.0,1,193,0,1,46,0,0.6332999999999984
123,123,0.2403000000000013,0.0,1,194,0,0,0,-1,0.0
298,298,0.1863000000000028,0.0,1,194,0,0,0,-1,0.0
333,335,0.8885000000000005,0.0,3,194,0,0,0,-1,0.0
362,365,2.188599999999997,0.0,4,194,0,0,0,-1,0.0
394,398,4.198499999999999,0.0,5,194,0,0,0,-1,0.0
406,409,4.4834,0.0,4,194,0,0,0,-1,0.0
429,429,0.3575999999999979,0.0,1,194,0,1,2,0,0.0
489,489,0.2533999999999992,0.0,1,194,0,0,0,-1,0.0
529,532,8.0579,0.0,4,194,0,1,19,0,0.7356999999999978
535,535,0.3763000000000005,0.0,1,194,0,0,0,-1,0.0
545,545,0.2068000000000012,0.0,1,194,0,0,0,-1,0.0
549,552,5.833869999999999,0.0,4,194,0,0,0,-1,0.0
580,581,0.6295699999999993,0.0,2,194,0,1,2,0,0.03352999999999984
594,600,23.19198,0.0,7,194,0,0,0,-1,0.0
609,609,0.3053999999999988,0.0,1,194,0,0,0,-1,0.0
632,632,0.2347000000000001,0.0,1,194,0,1,9,0,0.3930000000000007
674,674,0.2607999999999997,0.0,1,194,0,1,1,1,0.0
738,739,0.4637999999999991,0.0,2,194,0,0,0,-1,0.0
743,743,0.2420999999999971,0.0,1,194,0,0,0,-1,0.0
805,806,0.8083000000000027,0.0,2,194,0,1,10,0,0.2309999999999981
837,837,0.1993000000000009,0.0,1,194,0,1,12,0,0.7115000000000009
882,882,0.2086000000000005,0.0,1,194,0,0,0,-1,0.0
956,956,0.2216999999999984,0.0,1,194,0,1,18,3,0.0
1015,1015,0.1881000000000021,0.0,1,194,0,0,0,-1,0.0
1031,1031,0.2272999999999996,0.0,1,194,0,0,0,-1,0.0
201,202,0.609099999999998,0.0,2,195,0,0,0,-1,0.0
321,321,0.2047999999999987,0.0,1,195,0,0,0,-1,0.0
366,367,0.5382999999999996,0.0,2,195,0,0,0,-1,0.0
425,427,0.9500000000000028,0.0,3,195,0,0,0,-1,0.0
449,451,2.607700000000001,0.0,3,195,0,1,11,0,0.23840000000000217
454,459,6.772500000000001,0.0,6,195,0,0,0,-1,0.0
461,466,12.94174,0.0,6,195,0,0,0,-1,0.0
485,488,4.01588,0.0,4,195,0,1,9,0,0.17694999999999972
517,520,2.766043,0.0,4,195,0,1,20,0,0.0
583,587,10.53149,0.0,5,195,0,0,0,-1,0.0
601,604,4.513199999999999,0.0,4,195,0,0,0,-1,0.0
686,687,0.5289999999999999,0.0,2,195,0,1,15,0,0.0
700,700,0.2066999999999978,0.0,1,195,0,0,0,-1,0.0
705,709,2.9987999999999992,0.0,5,195,0,1,4,3,0.0
711,711,0.2421000000000006,0.0,1,195,0,0,0,-1,0.0
717,719,0.8865999999999978,0.0,3,195,0,0,0,-1,0.0
855,855,0.1807000000000016,0.0,1,195,0,0,0,-1,0.0
873,874,0.4879999999999995,0.0,2,195,0,0,0,-1,0.0
999,1000,0.7562999999999995,0.0,2,195,0,0,0,-1,0.0
143,143,0.1992999999999973,0.0,1,196,0,0,0,-1,0.0
290,290,0.2383999999999986,0.0,1,196,0,0,0,-1,0.0
335,336,0.5420000000000016,0.0,2,196,0,1,32,0,0.5942000000000007
371,374,1.5274,0.0,4,196,0,0,0,-1,0.0
389,392,2.1698999999999984,0.0,4,196,0,0,0,-1,0.0
401,402,0.5402000000000022,0.0,2,196,0,0,0,-1,0.0
417,422,3.7998,0.0,6,196,0,0,0,-1,0.0
466,468,1.2050999999999998,0.0,3,196,0,1,18,1,0.0
474,476,0.9238999999999996,0.0,3,196,0,0,0,-1,0.0
489,489,0.2197999999999993,0.0,1,196,0,0,0,-1,0.0
526,530,18.63587,0.0,5,196,0,1,22,0,0.7674000000000003
550,550,0.2458699999999991,0.0,1,196,0,0,0,-1,0.0
554,554,0.3892900000000008,0.0,1,196,0,1,5,3,0.0
583,588,9.09906,0.0,6,196,0,0,0,-1,0.0
598,598,0.221700000000002,0.0,1,196,0,0,0,-1,0.0
640,640,0.2029999999999994,0.0,1,196,0,1,1,2,0.0
654,655,0.5365000000000002,0.0,2,196,0,0,0,-1,0.0
658,662,3.2856999999999985,0.0,5,196,0,0,0,-1,0.0
688,688,0.2272999999999996,0.0,1,196,0,0,0,-1,0.0
691,695,7.9331,0.0,5,196,0,0,0,-1,0.0
725,725,0.2327999999999974,0.0,1,196,0,0,0,-1,0.0
213,213,0.2197999999999993,0.0,1,197,0,0,0,-1,0.0
432,435,4.967700000000001,0.0,4,197,0,2,39,3,0.6389999999999993
474,477,2.8889900000000006,0.0,4,197,0,1,18,0,0.37260000000000026
479,482,1.9297000000000004,0.0,4,197,0,0,0,-1,0.0
489,493,11.50935,0.0,5,197,0,0,0,-1,0.0
509,510,0.5401999999999996,0.0,2,197,0,1,1,0,0.0
520,522,1.25915,0.0,3,197,0,0,0,-1,0.0
544,546,1.1902500000000007,0.0,3,197,0,0,0,-1,0.0
574,575,0.8828999999999994,0.0,2,197,0,1,15,0,0.0
581,583,1.1138999999999992,0.0,3,197,0,0,0,-1,0.0
586,594,10.9897,0.0,9,197,0,0,0,-1,0.0
632,634,1.8571000000000024,0.0,3,197,0,1,29,0,0.4396000000000022
648,652,9.5742,0.0,5,197,0,1,3,0,0.0
657,657,0.2664000000000044,0.0,1,197,0,0,0,-1,0.0
705,705,0.247799999999998,0.0,1,197,0,0,0,-1,0.0
737,737,0.2385000000000019,0.0,1,197,0,1,25,1,0.4823999999999984
792,793,0.6295000000000002,0.0,2,197,0,0,0,-1,0.0
807,808,0.5178000000000011,0.0,2,197,0,0,0,-1,0.0
901,901,0.2663999999999973,0.0,1,197,0,0,0,-1,0.0
52,52,0.1955999999999988,0.0,1,198,0,0,0,-1,0.0
152,152,0.1844000000000001,0.0,1,198,0,0,0,-1,0.0
353,353,0.2402000000000015,0.0,1,198,0,1,57,0,3.0900999999999996
367,373,10.3303,0.0,7,198,0,0,0,-1,0.0
412,412,0.1974,0.0,1,198,0,0,0,-1,0.0
450,453,2.4960000000000004,0.0,4,198,0,0,0,-1,0.0
456,456,0.2663999999999991,0.0,1,198,0,0,0,-1,0.0
479,479,0.2662999999999993,0.0,1,198,0,0,0,-1,0.0
502,504,1.8122999999999987,0.0,3,198,0,1,10,0,0.2532999999999994
534,535,0.6240000000000006,0.0,2,198,0,1,17,2,0.6314999999999991
542,551,15.52705,0.0,10,198,0,0,0,-1,0.0
561,565,6.200800000000001,0.0,5,198,0,1,1,0,0.0
578,578,0.2291000000000007,0.0,1,198,0,1,1,0,0.0
581,581,0.1936999999999997,0.0,1,198,0,1,1,3,0.0
592,595,3.5,0.0,4,198,0,1,3,0,0.06329999999999991
597,602,7.590200000000001,0.0,6,198,0,0,0,-1,0.0
677,677,0.2161000000000008,0.0,1,198,0,1,23,0,0.32039999999999935
707,709,0.8660999999999994,0.0,3,198,0,1,4,0,0.0
745,745,0.180699999999998,0.0,1,198,0,0,0,-1,0.0
840,841,0.4320999999999984,0.0,2,198,0,0,0,-1,0.0
230,230,0.1975000000000015,0.0,1,199,0,0,0,-1,0.0
258,258,0.2458999999999989,0.0,1,199,0,0,0,-1,0.0
312,313,0.6910000000000025,0.0,2,199,0,0,0,-1,0.0
325,327,1.592700000000001,0.0,3,199,0,0,0,-1,0.0
384,392,10.4364,0.0,9,199,0,1,8,0,0.0
490,493,2.7250000000000014,0.0,4,199,0,0,0,-1,0.0
496,499,4.174199999999999,0.0,4,199,0,0,0,-1,0.0
539,543,8.40799,0.0,5,199,0,1,21,0,1.0282
568,573,17.00791,0.0,6,199,0,1,4,0,0.2458800000000001
598,602,2.632,0.0,5,199,0,0,0,-1,0.0
648,651,2.6766000000000005,0.0,4,199,0,1,15,2,0.0
717,718,0.4395999999999986,0.0,2,199,0,1,35,0,0.0
791,791,0.2029999999999994,0.0,1,199,0,0,0,-1,0.0
800,801,0.4544999999999994,0.0,2,199,0,0,0,-1,0.0
821,822,0.7711000000000006,0.0,2,199,0,1,7,0,0.0
832,832,0.2235000000000013,0.0,1,199,0,0,0,-1,0.0
869,869,0.182500000000001,0.0,1,199,0,0,0,-1,0.0
887,887,0.2048999999999985,0.0,1,199,0,1,9,0,0.0
901,901,0.3167000000000008,0.0,1,199,0,1,1,0,0.0
295,297,1.344899999999999,0.0,3,200,0,1,116,3,2.4326000000000008
345,346,0.987199999999998,0.0,2,200,0,0,0,-1,0.0
378,379,0.6481999999999992,0.0,2,200,0,0,0,-1,0.0
398,404,3.602400000000003,0.0,7,200,0,0,0,-1,0.0
511,514,4.056899999999999,0.0,4,200,0,0,0,-1,0.0
516,521,24.04688,0.0,6,200,0,1,23,4,0.4656999999999982
530,530,0.3334100000000006,0.0,1,200,0,0,0,-1,0.0
546,549,5.897129999999999,0.0,4,200,0,0,0,-1,0.0
554,561,9.2592,0.0,8,200,0,0,0,-1,0.0
655,655,0.212299999999999,0.0,1,200,0,1,10,2,0.0
745,745,0.1806000000000018,0.0,1,200,0,0,0,-1,0.0
789,791,1.0504999999999995,0.0,3,200,0,1,9,0,0.0
808,808,0.212299999999999,0.0,1,200,0,1,4,1,0.0
834,834,0.2569999999999979,0.0,1,200,0,0,0,-1,0.0
866,866,0.2589000000000041,0.0,1,200,0,1,2,0,0.0
121,121,0.2142000000000017,0.0,1,201,0,0,0,-1,0.0
147,147,0.2104999999999997,0.0,1,201,0,0,0,-1,0.0
255,256,0.6406999999999989,0.0,2,201,0,0,0,-1,0.0
354,357,2.4697999999999998,0.0,4,201,0,0,0,-1,0.0
372,372,0.2271999999999998,0.0,1,201,0,0,0,-1,0.0
428,432,8.341030000000002,0.0,5,201,0,1,9,0,0.0
484,486,1.311300000000001,0.0,3,201,0,0,0,-1,0.0
511,514,1.83101,0.0,4,201,0,1,16,0,0.0
525,526,0.5438900000000002,0.0,2,201,0,0,0,-1,0.0
546,551,19.31387,0.0,6,201,0,0,0,-1,0.0
556,557,0.6370000000000005,0.0,2,201,0,0,0,-1,0.0
572,575,2.730699999999999,0.0,4,201,0,1,4,1,0.18440000000000012
579,580,1.4008000000000005,0.0,2,201,0,0,0,-1,0.0
585,587,0.845600000000001,0.0,3,201,0,0,0,-1,0.0
627,630,1.8217,0.0,4,201,0,0,0,-1,0.0
640,640,0.2271999999999998,0.0,1,201,0,0,0,-1,0.0
646,650,7.337099999999999,0.0,5,201,0,1,1,0,0.0
657,659,0.9760999999999952,0.0,3,201,0,0,0,-1,0.0
666,666,0.2867999999999995,0.0,1,201,0,0,0,-1,0.0
719,723,1.6222999999999956,0.0,5,201,0,1,13,0,0.0
738,738,0.2364999999999995,0.0,1,201,0,0,0,-1,0.0
767,767,0.2103999999999999,0.0,1,201,0,0,0,-1,0.0
776,776,0.3519999999999967,0.0,1,201,0,0,0,-1,0.0
779,781,0.8995999999999995,0.0,3,201,0,0,0,-1,0.0
792,793,0.5606999999999971,0.0,2,201,0,0,0,-1,0.0
799,800,0.704100000000004,0.0,2,201,0,0,0,-1,0.0
860,860,0.1824999999999974,0.0,1,201,0,0,0,-1,0.0
901,901,0.1806999999999945,0.0,1,201,0,0,0,-1,0.0
933,933,0.1843999999999965,0.0,1,201,0,0,0,-1,0.0
1020,1020,0.2141999999999981,0.0,1,201,0,1,28,1,0.0
28,28,-1.073999999999998,0.853736,1,0,1,0,0,-1,0.0
32,32,-1.4899999999999949,4.832184,1,0,1,0,0,-1,0.0
141,141,0.0,0.2417850000000001,1,0,1,0,0,-1,0.0
156,156,0.0,0.4115269999999995,1,0,1,0,0,-1,0.0
216,216,0.059599999999988995,0.3340800000000001,1,0,1,0,0,-1,0.0
334,334,-0.059600000000003206,0.3954160000000009,1,0,1,0,0,-1,0.0
606,606,0.059600000000003206,0.3077249999999978,1,0,1,1,10,1,0.0
611,611,-0.059699999999992315,0.5379840000000016,1,0,1,0,0,-1,0.0
688,688,0.0,0.3906019999999941,1,0,1,0,0,-1,0.0
721,721,0.0,0.2889059999999972,1,0,1,0,0,-1,0.0
827,827,-0.11920000000000641,0.1701100000000011,1,0,1,0,0,-1,0.0
834,834,-0.059599999999988995,0.2962089999999975,1,0,1,0,0,-1,0.0
1033,1033,0.060000000000002274,0.2306760000000025,1,0,1,0,0,-1,0.0
28,28,-1.013300000000001,0.755388,1,1,1,0,0,-1,0.0
31,31,-1.370900000000006,5.640757999999999,1,1,1,0,0,-1,0.0
115,115,-0.05959999999999965,0.3420289999999983,1,1,1,0,0,-1,0.0
199,199,0.05959999999999965,0.2896579999999993,1,1,1,0,0,-1,0.0
269,269,0.0,0.2727429999999984,1,1,1,0,0,-1,0.0
426,426,-0.05959999999999965,0.3959389999999985,1,1,1,0,0,-1,0.0
650,650,0.05959999999999965,0.2503820000000019,1,1,1,0,0,-1,0.0
684,684,-0.1191999999999993,0.756611999999997,1,1,1,0,0,-1,0.0
767,767,0.0595999999999961,0.6409599999999998,1,1,1,1,25,0,0.0
820,820,0.3575999999999979,0.365834999999997,1,1,1,1,4,4,0.0
864,864,0.059600000000003206,0.2338889999999978,1,1,1,0,0,-1,0.0
956,956,0.0595999999999961,0.2743370000000027,1,1,1,0,0,-1,0.0
976,976,0.0,0.3372299999999981,1,1,1,1,15,1,0.0
24,24,-0.8344999999999914,0.3226040000000001,1,2,1,0,0,-1,0.0
28,28,-1.07289999999999,0.2917420000000001,1,2,1,0,0,-1,0.0
30,30,-1.2516999999999996,5.822692999999999,1,2,1,0,0,-1,0.0
126,126,0.05959999999999965,0.3197969999999994,1,2,1,0,0,-1,0.0
263,263,0.0,0.3021000000000011,1,2,1,0,0,-1,0.0
321,321,0.05959999999999965,0.1990800000000003,1,2,1,0,0,-1,0.0
334,334,0.0,0.324033,1,2,1,0,0,-1,0.0
551,551,-0.11930000000000263,0.2536109999999993,1,2,1,0,0,-1,0.0
590,590,0.05959999999999965,0.2985389999999981,1,2,1,0,0,-1,0.0
