ti,tf,S_MR,S_MO,T,Archivo,I,P,Tp,tp,Ip
430,434,4.8187,0.041445335432779895,5,171,0,1,11,0,0.32039999999999935
444,445,0.8753999999999991,0.0,2,171,0,0,0,-1,0.0
479,485,13.1392,0.1220582530119544,7,171,0,1,24,0,0.0
489,492,2.1270999999999987,0.0179269163485418,4,171,0,0,0,-1,0.0
496,501,12.69034,0.1424295567371759,6,171,0,0,0,-1,0.0
508,508,0.2011699999999994,0.0,1,171,0,0,0,-1,0.0
520,522,2.76789,0.0512276106905176,3,171,0,1,10,0,0.0
607,611,7.19916,0.1071538506989664,5,171,0,1,14,0,0.0
619,622,3.4012199999999995,0.0784728861796408,4,171,0,0,0,-1,0.0
654,654,0.2812999999999999,0.0,1,171,0,0,0,-1,0.0
745,746,0.4376999999999995,0.0,2,171,0,0,0,-1,0.0
798,800,1.3002000000000002,0.0,3,171,0,1,3,0,0.0
805,805,0.2049000000000003,0.0,1,171,0,0,0,-1,0.0
807,807,0.2979999999999982,0.0,1,171,0,0,0,-1,0.0
823,823,0.197499999999998,0.0,1,171,0,1,5,2,0.25519999999999854
943,943,0.2606999999999999,0.0,1,171,0,0,0,-1,0.0
251,252,0.4322000000000017,0.0,2,172,0,0,0,-1,0.0
312,313,0.7804000000000002,0.0,2,172,0,1,11,0,0.32039999999999935
357,357,0.2290999999999954,0.0,1,172,0,0,0,-1,0.0
438,444,12.895200000000004,0.1346674874959543,7,172,0,0,0,-1,0.0
475,475,0.2569999999999979,0.0,1,172,0,1,16,4,0.0
479,480,0.6016000000000012,0.0,2,172,0,0,0,-1,0.0
494,499,10.978500000000002,0.1441263430872748,6,172,0,1,2,2,0.029809999999999448
502,507,2.59656,0.0167717496525173,6,172,0,0,0,-1,0.0
519,520,0.4936000000000007,0.0,2,172,0,0,0,-1,0.0
523,525,1.4230899999999993,0.0135334642436339,3,172,0,1,3,2,0.0
541,547,3.30994,0.013218193388217,7,172,0,0,0,-1,0.0
558,558,0.1806799999999997,0.0,1,172,0,0,0,-1,0.0
576,583,11.90424,0.1543576093546509,8,172,0,0,0,-1,0.0
630,636,4.311999999999999,0.0776783533623367,7,172,0,1,10,0,0.0
642,642,0.2234999999999996,0.0,1,172,0,0,0,-1,0.0
675,675,0.2384000000000004,0.0,1,172,0,1,6,0,0.0
702,703,1.0711000000000013,0.0190331859217752,2,172,0,1,9,0,0.0
739,739,0.3353000000000001,0.0,1,172,0,1,4,1,0.1974000000000018
753,754,0.6202999999999967,0.0,2,172,0,1,4,0,0.0
779,779,0.3221999999999987,0.0,1,172,0,1,1,0,0.0
837,838,0.6947999999999972,0.0,2,172,0,0,0,-1,0.0
93,93,0.2589000000000006,0.0,1,173,0,0,0,-1,0.0
169,169,0.2364999999999995,0.0,1,173,0,0,0,-1,0.0
372,373,0.4544999999999994,0.0,2,173,0,1,57,4,0.0
393,394,0.4823999999999984,0.0,2,173,0,0,0,-1,0.0
397,399,1.3448000000000029,0.0250242372553021,3,173,0,1,14,2,0.0
423,423,0.2551999999999985,0.0,1,173,0,1,15,0,0.0
457,460,3.4459000000000017,0.0357560229140704,4,173,0,0,0,-1,0.0
509,513,5.6960000000000015,0.0584638374942839,5,173,0,1,9,3,0.26640000000000086
565,575,32.399,0.39128344177969543,11,173,0,1,42,0,0.0
589,591,1.311399999999999,0.0,3,173,0,1,4,0,0.061500000000000554
659,662,2.076800000000002,0.0351903548687417,4,173,0,1,3,3,0.0
755,755,0.2459000000000024,0.0,1,173,0,0,0,-1,0.0
760,760,0.2104999999999997,0.0,1,173,0,1,20,0,0.0
763,764,0.9499999999999992,0.0065881292416614,2,173,0,1,20,3,0.0
768,769,0.441399999999998,0.0,2,173,0,0,0,-1,0.0
786,786,0.3315000000000019,0.0,1,173,0,1,7,0,0.0
805,805,0.1936999999999997,0.0,1,173,0,0,0,-1,0.0
834,835,0.7673999999999985,0.0,2,173,0,1,5,4,0.0
77,77,0.2179000000000002,0.0,1,174,0,0,0,-1,0.0
79,79,0.258899999999997,0.0,1,174,0,0,0,-1,0.0
236,236,0.2197999999999993,0.0,1,174,0,1,11,1,0.6295000000000002
307,307,0.2011000000000038,0.0,1,174,0,0,0,-1,0.0
310,310,0.2644999999999982,0.0,1,174,0,1,40,1,1.877600000000001
355,355,0.2905999999999977,0.0,1,174,0,0,0,-1,0.0
398,400,1.7042999999999964,0.0104414022196913,3,174,0,1,3,0,0.1377999999999986
412,412,0.3631999999999991,0.0,1,174,0,0,0,-1,0.0
444,445,0.7301999999999964,0.0,2,174,0,1,23,0,0.0
448,449,0.5103000000000009,0.0,2,174,0,1,23,4,0.0
464,468,1.6688999999999936,0.0156566341040519,5,174,0,2,2,3,0.0
470,474,2.4698999999999955,0.0179088473126828,5,174,0,0,0,-1,0.0
533,537,16.7453,0.1659456335171418,5,174,0,1,50,0,0.0
571,571,0.279399999999999,0.0,1,174,0,1,11,0,0.0
604,609,7.484199999999999,0.0989686951502454,6,174,0,0,0,-1,0.0
623,623,0.2533700000000003,0.0,1,174,0,0,0,-1,0.0
625,627,0.7320200000000003,0.0,3,174,0,1,4,1,0.0
629,633,18.39374,0.2791896441060054,5,174,0,0,0,-1,0.0
661,661,0.2346800000000009,0.0,1,174,0,0,0,-1,0.0
709,709,0.1993000000000009,0.0,1,174,0,1,30,0,0.0
711,712,0.5084999999999997,0.0,2,174,0,1,30,2,0.0
762,762,0.232800000000001,0.0,1,174,0,1,19,2,0.0
780,780,0.283100000000001,0.0,1,174,0,0,0,-1,0.0
879,880,0.5309000000000008,0.0,2,174,0,0,0,-1,0.0
945,945,0.2439999999999997,0.0,1,174,0,0,0,-1,0.0
316,317,0.5550999999999959,0.0,2,175,0,0,0,-1,0.0
378,381,2.8907999999999987,0.031308888549379,4,175,0,1,16,0,0.35950000000000415
451,452,0.8177000000000021,0.0,2,175,0,0,0,-1,0.0
489,491,1.0990000000000038,0.0293285344570749,3,175,0,1,22,4,0.5513000000000012
494,498,15.3595,0.1669996052235306,5,175,0,0,0,-1,0.0
526,531,2.8256999999999977,0.0147404402497261,6,175,0,1,13,4,0.0
540,544,5.025400000000001,0.0442572909412436,5,175,0,0,0,-1,0.0
549,549,0.1900000000000012,0.0,1,175,0,0,0,-1,0.0
554,557,1.700499999999998,0.0160965598281658,4,175,0,0,0,-1,0.0
566,570,7.946100000000001,0.1028265868084103,5,175,0,0,0,-1,0.0
584,584,0.2160599999999988,0.0,1,175,0,1,5,0,0.0
587,591,4.1053,0.0381103751555239,5,175,0,1,5,3,0.0
594,594,0.2253800000000003,0.0,1,175,0,0,0,-1,0.0
604,605,0.5643799999999999,0.0191090706365585,2,175,0,0,0,-1,0.0
642,646,8.98731,0.1731197672760356,5,175,0,0,0,-1,0.0
732,732,0.2514500000000002,0.0,1,175,0,1,12,2,0.0
756,756,0.2272099999999994,0.0,1,175,0,0,0,-1,0.0
841,841,0.2234999999999996,0.008130592425885,1,175,0,0,0,-1,0.0
932,934,1.2218999999999998,0.0,3,175,0,0,0,-1,0.0
938,938,0.2552000000000003,0.0,1,175,0,0,0,-1,0.0
417,418,0.970400000000005,0.0,2,176,0,1,2,2,0.0
450,455,16.885,0.1660294009969173,6,176,0,1,18,4,0.5792999999999999
506,506,0.2142000000000017,0.0,1,176,0,1,7,0,0.33530000000000015
516,519,8.2851,0.1109401270337353,4,176,0,1,3,0,0.0
585,590,25.26505,0.361648731006575,6,176,0,1,13,0,0.0
598,599,0.4489000000000001,0.0,2,176,0,0,0,-1,0.0
604,604,0.2141999999999999,0.0,1,176,0,0,0,-1,0.0
622,622,0.2068000000000012,0.0,1,176,0,0,0,-1,0.0
647,647,0.2179999999999999,0.0,1,176,0,0,0,-1,0.0
654,655,0.5980000000000008,0.0,2,176,0,0,0,-1,0.0
657,658,0.6203000000000003,0.0,2,176,0,0,0,-1,0.0
670,671,0.480500000000001,0.0,2,176,0,0,0,-1,0.0
684,685,0.5533000000000001,0.0,2,176,0,0,0,-1,0.0
724,725,0.5774999999999988,0.0,2,176,0,1,2,0,0.03170000000000073
731,733,0.9164999999999992,0.0206282682964356,3,176,0,0,0,-1,0.0
792,792,0.2271999999999998,0.0,1,176,0,1,14,0,0.0
839,839,0.2700999999999993,0.0,1,176,0,0,0,-1,0.0
917,919,1.236699999999999,0.0,3,176,0,0,0,-1,0.0
284,284,0.2086000000000041,0.0,1,177,0,1,18,4,0.9872000000000014
372,377,5.493099999999995,0.0373135824328077,6,177,0,0,0,-1,0.0
408,412,1.8327999999999989,0.0,5,177,0,0,0,-1,0.0
424,424,0.212299999999999,0.0,1,177,0,0,0,-1,0.0
426,430,4.183499999999999,0.0330074227293859,5,177,0,1,6,0,0.0
433,433,0.2422000000000004,0.0,1,177,0,0,0,-1,0.0
436,439,1.4007000000000005,0.0160560562975488,4,177,0,0,0,-1,0.0
490,491,0.4806000000000026,0.0,2,177,0,0,0,-1,0.0
495,500,12.07744,0.1545904399012291,6,177,0,1,5,4,0.3408899999999999
524,524,0.2142299999999997,0.0,1,177,0,1,15,0,0.0
558,562,3.4664,0.0428480255917445,5,177,0,0,0,-1,0.0
569,569,0.3986100000000001,0.0,1,177,0,0,0,-1,0.0
571,571,0.21421,0.0,1,177,0,0,0,-1,0.0
586,586,0.28871,0.0,1,177,0,0,0,-1,0.0
591,594,3.17024,0.0448302191528539,4,177,0,0,0,-1,0.0
616,618,0.7730000000000001,0.0229856774853275,3,177,0,0,0,-1,0.0
621,623,1.1436799999999998,0.014453105014098,3,177,0,1,3,4,0.0838000000000001
627,627,0.2197899999999997,0.0121813225625728,1,177,0,0,0,-1,0.0
636,639,5.27873,0.0466377386624448,4,177,0,0,0,-1,0.0
645,645,0.232800000000001,0.0,1,177,0,0,0,-1,0.0
648,648,0.2422000000000004,0.0,1,177,0,0,0,-1,0.0
660,664,8.972499999999998,0.1789421005197157,5,177,0,1,4,0,0.0
724,725,0.5607000000000006,0.0,2,177,0,1,4,0,0.0
733,733,0.2533999999999992,0.0,1,177,0,0,0,-1,0.0
767,767,0.2142000000000017,0.0,1,177,0,0,0,-1,0.0
773,774,0.6277000000000008,0.0130200202394633,2,177,0,1,9,4,0.0
777,777,0.3631999999999991,0.0,1,177,0,0,0,-1,0.0
946,946,0.279399999999999,0.0,1,177,0,1,26,4,0.0
288,290,0.968600000000002,0.0,3,178,0,0,0,-1,0.0
293,293,0.1956000000000024,0.0,1,178,0,1,25,4,0.3631999999999991
341,342,0.5476000000000028,0.0,2,178,0,0,0,-1,0.0
468,470,1.532899999999998,0.0123575140545243,3,178,0,0,0,-1,0.0
503,508,4.459199999999999,0.0388420276306904,6,178,0,1,14,0,0.0
522,522,0.1882000000000019,0.0,1,178,0,0,0,-1,0.0
528,531,1.8626999999999967,0.0174884592658195,4,178,0,0,0,-1,0.0
538,540,1.5962999999999994,0.0192301189556158,3,178,0,0,0,-1,0.0
559,565,39.9763,0.4938821449368142,7,178,0,1,6,3,0.0
593,593,0.2383999999999986,0.0,1,178,0,0,0,-1,0.0
618,618,0.1936999999999997,0.0,1,178,0,1,16,2,0.5457999999999998
666,667,0.6203000000000003,0.0,2,178,0,2,17,4,0.10989999999999966
674,678,2.238899999999997,0.0333175384676748,5,178,0,0,0,-1,0.0
783,784,0.4879999999999995,0.0,2,178,0,1,47,0,0.0
852,852,0.2179000000000002,0.0164630556959531,1,178,0,0,0,-1,0.0
132,132,0.2179000000000002,0.0,1,179,0,0,0,-1,0.0
255,255,0.2607999999999961,0.0,1,179,0,0,0,-1,0.0
378,380,1.1400000000000006,0.0147300467027532,3,179,0,0,0,-1,0.0
450,450,0.2439999999999997,0.0,1,179,0,0,0,-1,0.0
488,490,1.113900000000001,0.0,3,179,0,0,0,-1,0.0
516,520,3.995400000000004,0.0430658032000271,5,179,0,0,0,-1,0.0
530,530,0.262599999999999,0.0,1,179,0,0,0,-1,0.0
577,578,0.5046999999999997,0.0,2,179,0,0,0,-1,0.0
585,588,1.3410999999999973,0.0186815756117826,4,179,0,0,0,-1,0.0
590,593,2.881599999999999,0.0253921354449596,4,179,0,0,0,-1,0.0
596,602,41.4757,0.5137203532099739,7,179,0,0,0,-1,0.0
668,668,0.3054000000000005,0.0,1,179,0,0,0,-1,0.0
686,686,0.2068000000000012,0.0,1,179,0,0,0,-1,0.0
705,705,0.2514000000000003,0.0,1,179,0,1,11,0,0.0
707,707,0.2104999999999997,0.0,1,179,0,1,11,2,0.0
744,744,0.298,0.0,1,179,0,1,18,3,0.0
766,766,0.2329000000000007,0.0092216105488682,1,179,0,1,9,4,0.32599999999999874
813,814,0.4376999999999995,0.0128436617034353,2,179,0,0,0,-1,0.0
951,952,0.4655999999999984,0.0,2,179,0,0,0,-1,0.0
995,995,0.2234999999999978,0.0,1,179,0,0,0,-1,0.0
254,255,0.6034999999999968,0.0,2,180,0,0,0,-1,0.0
415,419,10.732500000000002,0.1118989300585555,5,180,0,1,13,0,0.0
421,424,1.5441000000000005,0.0084258026562763,4,180,0,0,0,-1,0.0
426,426,0.2309000000000018,0.0,1,180,0,0,0,-1,0.0
492,496,5.964199999999998,0.0669706679011705,5,180,0,1,43,0,0.0
534,537,6.0703,0.0646966209110659,4,180,0,1,23,2,0.0
540,540,0.2496000000000009,0.0,1,180,0,0,0,-1,0.0
555,559,1.395199999999999,0.0152679919363435,5,180,0,0,0,-1,0.0
582,586,3.2317,0.0367027104908597,5,180,0,0,0,-1,0.0
600,604,2.3711199999999995,0.0281295774193478,5,180,0,0,0,-1,0.0
627,627,0.2141999999999999,0.0,1,180,0,0,0,-1,0.0
639,643,4.47039,0.0738100718878422,5,180,0,0,0,-1,0.0
646,647,0.6314299999999999,0.0,2,180,0,0,0,-1,0.0
653,653,0.28871,0.0,1,180,0,0,0,-1,0.0
677,682,12.08119,0.2042313190807162,6,180,0,1,9,4,0.0
739,740,0.6537999999999986,0.0095989914452614,2,180,0,1,15,0,0.0
762,763,0.480599999999999,0.0,2,180,0,0,0,-1,0.0
768,768,0.2217000000000002,0.0,1,180,0,0,0,-1,0.0
771,771,0.3483,0.0,1,180,0,0,0,-1,0.0
773,773,0.186300000000001,0.0177416516197961,1,180,0,0,0,-1,0.0
833,833,0.2271999999999998,0.0,1,180,0,0,0,-1,0.0
945,945,0.2143000000000015,0.0,1,180,0,1,51,0,0.0
1001,1001,0.1807000000000016,0.0,1,180,0,1,12,1,0.0
1024,1024,0.1919000000000004,0.0,1,180,0,0,0,-1,0.0
285,285,0.247799999999998,0.0,1,181,0,1,24,1,0.0
316,318,1.5403999999999982,0.0201957825905171,3,181,0,0,0,-1,0.0
332,336,3.393800000000006,0.0347958385307146,5,181,0,0,0,-1,0.0
367,367,0.1918000000000006,0.0,1,181,0,0,0,-1,0.0
382,384,2.5947999999999998,0.0329434704284771,3,181,0,1,5,0,0.0
394,395,0.6295000000000002,0.0,2,181,0,0,0,-1,0.0
415,416,0.6724999999999994,0.0,2,181,0,1,11,0,0.3873999999999995
437,438,0.4954999999999998,0.0,2,181,0,0,0,-1,0.0
465,466,0.6277000000000008,0.0,2,181,0,1,15,3,0.0
477,481,10.019099999999998,0.1172120141584013,5,181,0,0,0,-1,0.0
483,483,0.2271999999999998,0.0,1,181,0,0,0,-1,0.0
529,530,0.4563999999999986,0.0062207432130849,2,181,0,1,10,2,0.0
585,587,2.1159,0.0262368957425851,3,181,0,1,46,0,0.0
629,631,1.81794,0.0,3,181,0,1,22,0,0.0
643,648,26.37712,0.3806600248965125,6,181,0,1,2,0,0.0
663,663,0.2048999999999985,0.0,1,181,0,0,0,-1,0.0
767,768,0.5122999999999998,0.0103723703102204,2,181,0,0,0,-1,0.0
818,818,0.2142000000000017,0.0,1,181,0,0,0,-1,0.0
971,973,0.994600000000002,0.0,3,181,0,1,29,0,0.0
210,210,0.2645000000000017,0.0,1,182,0,0,0,-1,0.0
356,356,0.365000000000002,0.0,1,182,0,0,0,-1,0.0
371,373,1.1065000000000005,0.0,3,182,0,0,0,-1,0.0
429,430,1.143699999999999,0.0136171460384743,2,182,0,1,7,0,0.0
440,440,0.1826000000000007,0.0,1,182,0,0,0,-1,0.0
451,455,5.165199999999999,0.0472296418681679,5,182,0,1,11,0,0.37439999999999785
507,513,24.04691,0.2743181924104347,7,182,0,1,42,0,0.0
560,563,3.50365,0.0178766553751152,4,182,0,1,14,0,0.5122299999999997
652,657,5.859889999999999,0.0857502075347456,6,182,0,1,22,0,0.0
659,662,1.8160999999999987,0.0210215739232072,4,182,0,0,0,-1,0.0
696,700,8.991000000000003,0.1534785199807853,5,182,0,1,7,0,0.3874000000000031
710,711,0.5364000000000004,0.0,2,182,0,0,0,-1,0.0
752,753,0.6445000000000007,0.0,2,182,0,0,0,-1,0.0
777,777,0.2029999999999994,0.0,1,182,0,0,0,-1,0.0
791,791,0.2067000000000014,0.0,1,182,0,0,0,-1,0.0
894,894,0.2812999999999981,0.0,1,182,0,0,0,-1,0.0
981,981,0.2123000000000061,0.0,1,182,0,0,0,-1,0.0
139,139,0.2700999999999993,0.0,1,183,0,0,0,-1,0.0
159,159,0.2850000000000001,0.0,1,183,0,1,11,0,0.16580000000000084
284,284,0.1826000000000007,0.0,1,183,0,0,0,-1,0.0
344,344,0.2364999999999995,0.0,1,183,0,0,0,-1,0.0
347,347,0.2458999999999989,0.0,1,183,0,0,0,-1,0.0
408,409,0.7972000000000001,0.0169246735786035,2,183,0,0,0,-1,0.0
425,425,0.2104999999999997,0.0,1,183,0,0,0,-1,0.0
437,440,4.6827000000000005,0.0507882873330133,4,183,0,1,19,0,0.0
442,442,0.2161000000000008,0.0,1,183,0,0,0,-1,0.0
444,445,0.5754999999999981,0.0077762869765136,2,183,0,0,0,-1,0.0
453,453,0.1899999999999977,0.0,1,183,0,0,0,-1,0.0
457,463,13.85448,0.165611011918172,7,183,0,0,0,-1,0.0
501,502,0.6910400000000001,0.0,2,183,0,0,0,-1,0.0
504,504,0.2216599999999999,0.0,1,183,0,1,24,2,0.0
510,510,0.2216599999999999,0.0,1,183,0,0,0,-1,0.0
527,531,13.93826,0.167835692205932,5,183,0,1,4,4,0.0
569,569,0.3147900000000003,0.0,1,183,0,0,0,-1,0.0
616,620,10.3787,0.1492312782860076,5,183,0,1,18,0,0.0
637,637,0.283100000000001,0.0,1,183,0,1,3,4,0.04469999999999885
646,649,2.885300000000001,0.0714120031327023,4,183,0,1,1,0,0.0
672,672,0.1862999999999992,0.0,1,183,0,0,0,-1,0.0
728,728,0.2347000000000001,0.0,1,183,0,0,0,-1,0.0
792,792,0.2309999999999981,0.0,1,183,0,1,16,0,0.0
815,815,0.2141999999999981,0.0,1,183,0,0,0,-1,0.0
838,838,0.2347000000000001,0.0,1,183,0,0,0,-1,0.0
865,865,0.2235999999999975,0.0,1,183,0,0,0,-1,0.0
942,942,0.1844000000000001,0.0,1,183,0,1,13,0,0.283100000000001
413,416,1.7546000000000035,0.0,4,184,0,0,0,-1,0.0
446,447,0.5457999999999998,0.0,2,184,0,0,0,-1,0.0
451,457,17.7828,0.1825145629451744,7,184,0,1,24,3,0.0
476,476,0.2867999999999995,0.0,1,184,0,0,0,-1,0.0
480,483,6.956999999999999,0.0871310674314053,4,184,0,1,11,3,0.2254000000000005
527,527,0.2477,0.0,1,184,0,0,0,-1,0.0
549,549,0.1936999999999997,0.0,1,184,0,0,0,-1,0.0
611,617,24.1643,0.3343867627413409,7,184,0,0,0,-1,0.0
628,628,0.3240999999999996,0.0,1,184,0,0,0,-1,0.0
636,637,0.4712000000000014,0.0,2,184,0,0,0,-1,0.0
646,648,0.9276,0.0256752040292059,3,184,0,0,0,-1,0.0
720,722,1.4697000000000011,0.028940951865484,3,184,0,1,29,0,0.0
724,725,0.4954999999999998,0.0,2,184,0,1,29,4,0.0
727,727,0.1974,0.0,1,184,0,0,0,-1,0.0
779,779,0.2271999999999998,0.0,1,184,0,1,15,2,0.0
853,853,0.2887999999999984,0.0,1,184,0,0,0,-1,0.0
951,952,0.532700000000002,0.0,2,184,0,0,0,-1,0.0
88,88,0.2180000000000035,0.0,1,185,0,0,0,-1,0.0
138,138,0.2291000000000025,0.0,1,185,0,0,0,-1,0.0
226,227,0.8083999999999989,0.0,2,185,0,0,0,-1,0.0
444,449,13.5323,0.1452263145318768,6,185,0,0,0,-1,0.0
511,518,7.340700000000002,0.0666109694331596,8,185,0,1,45,4,0.0
554,554,0.3109999999999999,0.0096098521924511,1,185,0,0,0,-1,0.0
557,563,9.77523,0.1092685609814035,7,185,0,0,0,-1,0.0
597,601,21.90105,0.325295119528702,5,185,0,1,2,0,0.0
664,667,0.9741,0.0,4,185,0,0,0,-1,0.0
784,784,0.212299999999999,0.0,1,185,0,0,0,-1,0.0
823,823,0.216000000000001,0.0,1,185,0,0,0,-1,0.0
945,946,0.5271000000000008,0.0,2,185,0,1,11,0,0.17879999999999896
208,208,0.2235000000000013,0.0,1,186,0,0,0,-1,0.0
284,285,0.4823999999999984,0.0,2,186,0,0,0,-1,0.0
343,344,0.5215999999999994,0.0103052557021146,2,186,0,0,0,-1,0.0
398,401,2.9617000000000004,0.0356421217808502,4,186,0,0,0,-1,0.0
403,403,0.2123999999999988,0.0,1,186,0,1,40,4,0.0
414,415,0.8363000000000014,0.0,2,186,0,1,1,0,0.0
436,436,0.2496000000000009,0.0,1,186,0,0,0,-1,0.0
505,509,10.125400000000004,0.1302757510052953,5,186,0,1,7,1,0.2552000000000003
516,522,21.10205,0.1832342564510483,7,186,0,0,0,-1,0.0
526,529,6.49698,0.068551707615007,4,186,0,0,0,-1,0.0
531,533,1.3484999999999996,0.0,3,186,0,0,0,-1,0.0
547,549,0.765600000000001,0.0194108918302836,3,186,0,1,5,0,0.0
556,557,0.6612999999999989,0.0,2,186,0,0,0,-1,0.0
567,567,0.1899999999999995,0.0,1,186,0,0,0,-1,0.0
572,573,0.4395000000000006,0.0,2,186,0,0,0,-1,0.0
635,636,0.6146999999999991,0.0,2,186,0,1,20,4,0.0
647,650,3.2745,0.0942218126084187,4,186,0,0,0,-1,0.0
677,677,0.1936999999999997,0.0,1,186,0,0,0,-1,0.0
680,680,0.2290999999999989,0.0,1,186,0,0,0,-1,0.0
720,723,1.2443000000000026,0.0,4,186,0,0,0,-1,0.0
730,731,0.4823999999999984,0.0094921573810349,2,186,0,0,0,-1,0.0
805,805,0.1826000000000007,0.0,1,186,0,0,0,-1,0.0
864,864,0.2254000000000005,0.0,1,186,0,1,10,1,0.0
920,920,0.2606999999999999,0.0,1,186,0,0,0,-1,0.0
936,937,0.5532000000000004,0.0,2,186,0,0,0,-1,0.0
62,62,0.2308999999999983,0.0,1,187,0,0,0,-1,0.0
145,145,0.2515,0.0,1,187,0,0,0,-1,0.0
204,204,0.2142000000000017,0.0,1,187,0,0,0,-1,0.0
297,297,0.2403000000000013,0.0,1,187,0,0,0,-1,0.0
326,329,1.447300000000002,0.0,4,187,0,0,0,-1,0.0
355,359,5.429600000000001,0.0581415196752895,5,187,0,0,0,-1,0.0
424,424,0.2645000000000017,0.0,1,187,0,0,0,-1,0.0
459,461,1.981799999999998,0.0273992873918097,3,187,0,1,11,0,0.0
466,469,4.416399999999999,0.0651477366483552,4,187,0,0,0,-1,0.0
473,473,0.2217000000000002,0.0,1,187,0,0,0,-1,0.0
480,482,2.08433,0.0342141909911586,3,187,0,0,0,-1,0.0
538,541,2.88527,0.0209939634487769,4,187,0,0,0,-1,0.0
548,550,1.6428700000000005,0.0150476812351496,3,187,0,0,0,-1,0.0
559,563,5.1763200000000005,0.0701784912824621,5,187,0,0,0,-1,0.0
569,574,20.066360000000003,0.3040596570108741,6,187,0,0,0,-1,0.0
576,576,0.2569999999999979,0.0,1,187,0,0,0,-1,0.0
581,581,0.1994000000000007,0.0,1,187,0,0,0,-1,0.0
625,625,0.2308999999999983,0.0,1,187,0,1,19,1,0.0
661,661,0.2104999999999997,0.0,1,187,0,0,0,-1,0.0
671,673,1.555299999999999,0.0,3,187,0,0,0,-1,0.0
676,677,0.9425000000000026,0.0155210126533159,2,187,0,0,0,-1,0.0
679,682,2.3954999999999984,0.0383863154040432,4,187,0,0,0,-1,0.0
709,710,0.4209999999999994,0.0,2,187,0,0,0,-1,0.0
800,800,0.1882000000000019,0.0,1,187,0,0,0,-1,0.0
902,903,0.5122,0.0,2,187,0,0,0,-1,0.0
905,906,0.4507000000000047,0.0,2,187,0,1,8,2,0.0
377,377,0.4991999999999983,0.0,1,188,0,1,30,0,0.0
398,402,5.949300000000001,0.0596071804833449,5,188,0,0,0,-1,0.0
419,419,0.232800000000001,0.0,1,188,0,1,4,4,0.12849999999999895
430,432,1.3857999999999997,0.0197848444091037,3,188,0,0,0,-1,0.0
462,462,0.2365999999999992,0.0,1,188,0,0,0,-1,0.0
511,514,9.68764,0.0986379694653657,4,188,0,1,13,0,0.4861000000000004
516,523,23.10619,0.2716234402777111,8,188,0,0,0,-1,0.0
542,542,0.2588999999999988,0.0,1,188,0,1,6,4,0.0
565,566,0.7787000000000006,0.0,2,188,0,1,20,4,0.8232999999999997
568,570,0.8103000000000016,0.0,3,188,0,0,0,-1,0.0
577,577,0.1825999999999972,0.0,1,188,0,0,0,-1,0.0
597,597,0.2123000000000026,0.0,1,188,0,0,0,-1,0.0
642,642,0.2868999999999992,0.0,1,188,0,0,0,-1,0.0
652,652,0.2571000000000012,0.0,1,188,0,0,0,-1,0.0
665,666,0.5700000000000003,0.0123929957219208,2,188,0,0,0,-1,0.0
676,679,2.5554999999999986,0.0706495660823867,4,188,0,0,0,-1,0.0
695,695,0.2421000000000006,0.0,1,188,0,0,0,-1,0.0
773,773,0.2105000000000032,0.0,1,188,0,0,0,-1,0.0
785,786,0.7190000000000012,0.0268858788295662,2,188,0,0,0,-1,0.0
798,799,0.6798000000000002,0.0,2,188,0,1,2,1,0.09680000000000177
810,810,0.2254000000000005,0.0,1,188,0,0,0,-1,0.0
870,870,0.2550999999999987,0.0,1,188,0,1,32,1,0.0
935,937,0.8810000000000002,0.0,3,188,0,0,0,-1,0.0
982,982,0.2179000000000002,0.0,1,188,0,1,33,3,0.0
992,992,0.1807000000000016,0.0,1,188,0,0,0,-1,0.0
284,285,0.7524999999999977,0.0,2,189,0,1,101,0,0.0
299,299,0.3166999999999973,0.0,1,189,0,1,5,0,0.0
330,331,0.9966000000000008,0.0113222188229648,2,189,0,0,0,-1,0.0
343,344,0.566200000000002,0.0,2,189,0,0,0,-1,0.0
374,376,1.1418000000000037,0.009318660504781,3,189,0,0,0,-1,0.0
404,404,0.2105000000000032,0.0,1,189,0,0,0,-1,0.0
449,454,10.073299999999996,0.0936887753787767,6,189,0,0,0,-1,0.0
466,468,1.0822000000000005,0.0120542008212438,3,189,0,0,0,-1,0.0
471,473,1.4323999999999977,0.0237342196229641,3,189,0,1,4,4,0.0
479,483,2.697099999999999,0.0367713718338305,5,189,0,0,0,-1,0.0
504,506,3.082700000000001,0.0412774750123226,3,189,0,1,12,0,0.53458
511,515,6.79307,0.088185654252688,5,189,0,0,0,-1,0.0
518,518,0.4377499999999994,0.0,1,189,0,0,0,-1,0.0
526,526,0.1993,0.0,1,189,0,0,0,-1,0.0
546,547,0.8437700000000001,0.0355710834404485,2,189,0,0,0,-1,0.0
600,602,1.1287599999999998,0.0253564758120325,3,189,0,1,40,3,0.0
611,611,0.2160600000000001,0.0107535362487384,1,189,0,0,0,-1,0.0
650,654,6.02569,0.0653803194961044,5,189,0,1,30,0,0.0
670,670,0.2123400000000002,0.0,1,189,0,0,0,-1,0.0
677,679,2.25754,0.0095180525168863,3,189,0,0,0,-1,0.0
687,693,8.82338,0.151790432598756,7,189,0,0,0,-1,0.0
701,703,1.8813999999999973,0.0,3,189,0,0,0,-1,0.0
727,727,0.2196999999999995,0.0,1,189,0,0,0,-1,0.0
256,257,0.6873000000000005,0.0,2,190,0,1,89,4,0.0
