ti,tf,T,S,Archivo
329,329,1,0.2907599999999988,70
367,367,1,0.5079960000000003,70
378,378,1,0.27842299999999653,70
420,421,2,3.87828,70
472,472,1,0.2528959999999998,70
526,526,1,0.34428899999999985,70
531,532,2,14.342349000000002,70
564,564,1,1.2941750000000027,70
613,613,1,0.42146900000000187,70
635,635,1,0.3071779999999933,70
661,661,1,0.37313199999999824,70
681,681,1,0.8783740000000009,70
716,716,1,0.7181700000000006,70
786,786,1,0.23771900000000556,70
798,798,1,0.3468560000000025,70
822,822,1,0.33226700000000164,70
949,949,1,0.36641199999999685,70
1023,1023,1,0.2201560000000029,70
24,24,1,0.25225799999999987,71
27,28,2,0.624527,71
30,38,9,6.055849,71
81,81,1,0.2439159999999987,71
129,129,1,0.28836199999999934,71
196,196,1,0.2723589999999998,71
358,358,1,0.5428239999999995,71
421,421,1,0.2914179999999966,71
426,426,1,0.3970899999999986,71
465,465,1,0.39458199999999977,71
474,474,1,3.564848999999999,71
514,514,1,0.33033299999999954,71
517,517,1,0.3237790000000018,71
541,541,1,0.4056779999999982,71
545,545,1,0.24005499999999813,71
560,560,1,0.3296829999999993,71
568,568,1,0.4357980000000019,71
577,577,1,11.756225,71
602,602,1,0.3399650000000065,71
608,608,1,0.37720200000000403,71
640,640,1,1.9627710000000036,71
689,689,1,0.3223920000000007,71
700,700,1,1.9734419999999986,71
729,729,1,0.30892800000000165,71
789,789,1,0.326903999999999,71
846,846,1,0.2757519999999971,71
918,918,1,0.25026499999999885,71
933,933,1,0.27263199999999443,71
1007,1007,1,0.4286989999999946,71
28,28,1,0.5393760000000003,72
30,30,1,0.341739,72
32,32,1,0.7668109999999997,72
34,34,1,0.7869860000000006,72
36,38,3,3.708939,72
184,184,1,0.2076790000000006,72
222,222,1,0.3505800000000008,72
265,265,1,0.3040479999999999,72
357,357,1,0.6609609999999986,72
391,391,1,0.21916200000000075,72
430,430,1,0.2876510000000003,72
438,438,1,0.7616429999999994,72
445,445,1,0.35118599999999844,72
481,482,2,2.1931999999999974,72
484,485,2,0.967219,72
487,488,2,3.924074000000001,72
529,529,1,0.40729999999999933,72
541,542,2,2.295340999999997,72
572,572,1,7.585482999999996,72
597,597,1,0.24992299999999545,72
642,642,1,0.7913380000000032,72
694,694,1,0.4841290000000029,72
765,765,1,1.1500330000000005,72
771,772,2,1.4037190000000024,72
805,805,1,0.2471879999999942,72
916,916,1,0.2724770000000021,72
928,928,1,0.32786000000000115,72
959,959,1,0.38844499999999726,72
24,24,1,0.5654399999999997,73
26,26,1,0.3691200000000001,73
28,28,1,0.32320100000000007,73
30,38,9,6.182993,73
152,152,1,0.23126700000000078,73
304,304,1,0.2718810000000005,73
347,348,2,1.1391300000000015,73
409,410,2,1.0147399999999998,73
472,472,1,0.34342399999999884,73
526,526,1,0.3279750000000021,73
546,548,3,4.766680000000001,73
585,585,1,12.307927999999997,73
644,644,1,0.7808280000000067,73
651,651,1,2.194388999999994,73
677,677,1,0.363036000000001,73
823,823,1,0.3236520000000027,73
895,895,1,0.4166059999999945,73
947,947,1,0.27266200000000396,73
951,951,1,0.31233999999999895,73
1019,1019,1,0.28646099999999564,73
24,24,1,0.2634890000000003,74
27,27,1,0.3718469999999998,74
30,38,9,6.073781,74
220,220,1,0.33524500000000046,74
269,269,1,0.41035100000000035,74
334,334,1,0.28097100000000097,74
376,376,1,0.2999200000000002,74
476,477,2,1.808730999999998,74
482,482,1,0.6128840000000011,74
508,508,1,1.3324759999999998,74
537,537,1,0.3019040000000004,74
547,548,2,5.752845999999998,74
585,587,3,2.3163789999999977,74
649,650,2,1.0215160000000019,74
704,706,3,9.149566999999998,74
760,760,1,0.8475880000000018,74
809,809,1,0.5565649999999991,74
900,900,1,0.32698899999999753,74
943,943,1,0.34868500000000324,74
1000,1000,1,0.33026900000000126,74
24,25,2,0.6808440000000002,75
28,29,2,0.8507899999999999,75
31,38,8,5.703608000000001,75
159,159,1,0.3693849999999994,75
271,271,1,0.2392959999999995,75
284,284,1,0.34456800000000065,75
380,380,1,0.2527989999999978,75
481,482,2,6.835988999999998,75
526,526,1,2.1186609999999995,75
570,570,1,0.3957120000000032,75
578,579,2,1.3339390000000009,75
599,599,1,0.9677140000000009,75
625,625,1,0.25539699999999854,75
627,627,1,0.23318100000000186,75
631,632,2,8.869587,75
638,638,1,0.47975199999999774,75
659,659,1,0.32870200000000693,75
701,701,1,0.40659899999999993,75
755,756,2,0.7051219999999958,75
769,769,1,1.146911000000003,75
847,847,1,0.29481400000000235,75
912,912,1,0.3188689999999994,75
1030,1030,1,0.22388999999999726,75
1035,1035,1,0.3144589999999994,75
24,24,1,0.33806899999999995,76
28,28,1,0.7275230000000001,76
30,30,1,0.2259559999999996,76
32,38,7,5.489669,76
75,75,1,0.37354100000000123,76
113,113,1,0.21211599999999997,76
115,115,1,0.23175600000000074,76
140,140,1,0.36796200000000034,76
184,184,1,0.31693199999999955,76
283,283,1,0.24692499999999917,76
339,339,1,0.31128099999999925,76
371,371,1,0.3444409999999998,76
394,394,1,3.566371,76
457,457,1,0.3249059999999986,76
484,484,1,0.9285780000000017,76
490,490,1,0.29437200000000274,76
526,526,1,1.7384510000000013,76
556,556,1,0.28322499999999806,76
560,560,1,0.3723969999999994,76
567,568,2,3.023226000000001,76
597,597,1,0.4216290000000029,76
601,601,1,3.174358999999999,76
623,623,1,2.793590000000002,76
632,632,1,0.46524699999999797,76
640,640,1,0.3409870000000055,76
676,676,1,0.8953090000000046,76
681,681,1,0.3584689999999995,76
702,702,1,0.4132409999999993,76
706,706,1,2.6497600000000006,76
709,709,1,0.3951710000000048,76
759,759,1,0.17462700000000098,76
762,762,1,0.301676999999998,76
772,772,1,0.40857299999999697,76
774,774,1,0.4313500000000019,76
887,887,1,0.2931949999999972,76
916,916,1,0.3045619999999971,76
24,24,1,0.4555480000000003,77
28,28,1,0.8453360000000001,77
31,38,8,5.963553,77
70,70,1,0.2632569999999994,77
88,88,1,0.2513089999999991,77
108,108,1,0.30931700000000006,77
271,271,1,0.2880369999999992,77
321,321,1,0.6459159999999979,77
376,376,1,0.2846209999999978,77
447,447,1,0.3351569999999988,77
469,470,2,1.4599779999999996,77
472,472,1,0.9284539999999986,77
518,518,1,0.2177909999999983,77
539,540,2,1.1823329999999999,77
544,544,1,0.5005389999999998,77
570,571,2,17.533327,77
648,648,1,0.3783989999999946,77
651,651,1,0.30433200000000227,77
694,694,1,0.31059599999999676,77
702,702,1,0.31159099999999995,77
783,783,1,0.3143039999999999,77
841,841,1,0.2698030000000031,77
873,873,1,0.22597499999999826,77
901,901,1,0.4118780000000015,77
957,957,1,0.3184759999999969,77
24,26,3,0.9675639999999999,78
28,30,3,0.9699070000000001,78
32,38,7,5.590928999999999,78
65,65,1,0.2186640000000004,78
134,134,1,0.3123510000000014,78
402,402,1,1.3728429999999996,78
442,443,2,4.605446000000001,78
474,474,1,0.5807800000000007,78
517,517,1,0.3394289999999991,78
541,542,2,3.918858,78
549,549,1,0.9634670000000014,78
574,574,1,0.6104550000000017,78
622,622,1,0.20587700000000098,78
639,640,2,5.6628950000000025,78
673,673,1,0.5874839999999963,78
715,715,1,3.743731000000004,78
721,721,1,0.2280979999999957,78
733,733,1,0.30035099999999915,78
755,755,1,0.3180710000000033,78
815,815,1,0.2775839999999974,78
822,822,1,0.3392040000000023,78
836,836,1,0.43201299999999776,78
24,24,1,0.2838499999999997,79
26,26,1,0.33697500000000025,79
28,28,1,0.43997300000000017,79
30,38,9,6.317807,79
100,100,1,0.2757050000000003,79
316,316,1,0.24030400000000007,79
320,320,1,0.3107210000000009,79
341,341,1,0.24668699999999966,79
358,358,1,0.3054849999999991,79
369,369,1,0.29945299999999975,79
459,459,1,1.771615999999998,79
467,467,1,0.3184509999999996,79
497,497,1,1.8095739999999978,79
501,503,3,4.538483999999997,79
505,505,1,1.3622869999999985,79
513,514,2,6.706880000000002,79
576,576,1,0.2602380000000011,79
594,594,1,0.4747510000000048,79
618,618,1,0.19843600000000094,79
622,623,2,4.384234000000006,79
650,650,1,0.4208849999999984,79
660,660,1,0.43622400000000283,79
677,677,1,0.389331999999996,79
681,681,1,0.5000029999999995,79
714,714,1,0.26221499999999764,79
763,763,1,0.5099639999999965,79
956,956,1,0.2779430000000005,79
26,26,1,0.1624279999999998,80
28,29,2,0.7684300000000004,80
31,38,8,6.0993450000000005,80
128,128,1,0.3910419999999988,80
329,329,1,0.38391400000000075,80
388,388,1,1.1887240000000006,80
468,468,1,0.25771199999999794,80
470,470,1,0.3777739999999987,80
483,484,2,1.0459160000000018,80
512,514,3,6.444150999999998,80
564,564,1,0.5680620000000012,80
633,633,1,0.3089659999999981,80
640,640,1,0.367602999999999,80
652,653,2,2.0770889999999973,80
689,689,1,0.28929099999999863,80
711,712,2,7.913643999999998,80
745,745,1,0.31282600000000116,80
754,754,1,0.5821120000000022,80
783,783,1,0.3596560000000011,80
823,823,1,0.327652999999998,80
843,843,1,0.33237100000000197,80
852,852,1,0.2989079999999973,80
857,857,1,0.31434600000000046,80
956,956,1,0.3045400000000029,80
24,25,2,0.5437919999999998,81
27,28,2,0.9135719999999998,81
30,38,9,6.234997,81
116,116,1,0.25336800000000004,81
132,132,1,0.2935420000000004,81
135,135,1,0.3273400000000013,81
281,281,1,0.24166100000000057,81
284,284,1,0.3814410000000006,81
307,307,1,0.38837099999999936,81
358,358,1,0.19081199999999754,81
390,391,2,1.2912549999999996,81
418,418,1,0.7440679999999986,81
503,503,1,0.27557999999999794,81
505,505,1,0.20112400000000008,81
516,516,1,0.2035390000000028,81
524,524,1,0.29318600000000217,81
531,531,1,0.3221589999999992,81
533,534,2,4.843847,81
582,583,2,1.5141659999999995,81
589,590,2,2.544409999999999,81
608,609,2,1.1364389999999993,81
623,624,2,1.5677359999999965,81
639,639,1,5.877231999999999,81
732,732,1,1.3305619999999934,81
777,777,1,0.3449929999999952,81
785,785,1,0.4911030000000025,81
887,887,1,0.2414539999999974,81
935,935,1,0.288373,81
960,960,1,0.3628700000000009,81
1008,1008,1,0.22624000000000422,81
1024,1024,1,0.2670669999999973,81
25,25,1,0.40989999999999993,82
27,28,2,0.7469770000000002,82
30,30,1,0.3431010000000003,82
32,38,7,5.847062,82
106,106,1,0.38738400000000084,82
213,213,1,0.33977199999999996,82
266,266,1,0.22501700000000113,82
328,328,1,0.34482999999999997,82
404,404,1,0.4649399999999986,82
497,497,1,14.935295,82
500,500,1,0.393767000000004,82
511,511,1,0.40622599999999665,82
540,540,1,0.6024320000000003,82
574,574,1,0.3035870000000003,82
599,599,1,0.665066000000003,82
659,659,1,0.3590409999999977,82
685,685,1,0.2885780000000011,82
692,692,1,0.3337720000000033,82
704,704,1,0.35797099999999915,82
709,709,1,0.26103199999999305,82
725,725,1,2.0547749999999994,82
731,731,1,0.648617999999999,82
762,762,1,0.3268100000000018,82
785,785,1,0.4409070000000028,82
928,928,1,0.2425619999999995,82
988,988,1,0.28107599999999877,82
25,25,1,0.2038129999999998,83
28,28,1,0.5592390000000003,83
31,38,8,5.854841,83
273,273,1,0.3072150000000011,83
275,275,1,0.26672399999999996,83
357,357,1,0.2956570000000003,83
371,371,1,0.33817200000000014,83
434,434,1,0.37109599999999787,83
468,468,1,0.30126599999999826,83
481,482,2,4.275409,83
517,518,2,2.6834269999999982,83
533,534,2,2.292778000000002,83
543,543,1,0.6789680000000011,83
595,595,1,0.8082759999999993,83
635,636,2,11.046250999999998,83
660,660,1,0.25694599999999923,83
668,668,1,0.3099500000000006,83
688,688,1,0.8014070000000046,83
750,750,1,0.6016890000000004,83
790,790,1,0.2868619999999993,83
873,873,1,0.26705100000000215,83
24,24,1,0.20135099999999984,84
26,30,5,1.350002,84
32,38,7,5.679823999999999,84
80,80,1,0.2278400000000005,84
188,188,1,0.2213750000000001,84
262,262,1,0.2136490000000002,84
302,302,1,0.33700499999999955,84
366,366,1,0.29335500000000003,84
408,408,1,0.40320799999999934,84
411,412,2,3.9924510000000026,84
430,430,1,1.030622000000001,84
447,447,1,0.27375100000000074,84
501,501,1,0.28538599999999903,84
535,535,1,0.8816449999999989,84
540,541,2,2.732227999999999,84
581,582,2,3.3604160000000007,84
648,648,1,3.115006000000001,84
691,691,1,0.2802829999999972,84
714,714,1,0.40265499999999577,84
724,725,2,5.060790000000004,84
781,781,1,0.8909540000000007,84
826,826,1,0.31817500000000365,84
1020,1020,1,0.28152399999999744,84
1033,1033,1,0.28235600000000005,84
24,24,1,0.31022899999999964,85
27,38,12,6.95523,85
193,193,1,0.26600100000000104,85
206,206,1,0.39022500000000093,85
225,225,1,0.35755099999999906,85
289,289,1,0.2403790000000008,85
325,325,1,0.20589099999999938,85
338,338,1,0.250611000000001,85
398,400,3,1.777432000000001,85
438,438,1,4.141641,85
541,541,1,0.23080799999999968,85
548,549,2,1.4128620000000005,85
556,556,1,0.4732200000000013,85
577,577,1,1.8196069999999978,85
583,583,1,1.5409950000000023,85
586,587,2,4.665152000000003,85
619,619,1,0.36051600000000406,85
643,644,2,4.034883999999998,85
688,688,1,0.38457700000000017,85
711,711,1,0.8660430000000048,85
743,743,1,0.27603099999999614,85
751,751,1,0.36433999999999855,85
768,768,1,0.31953800000000143,85
799,799,1,0.8921920000000014,85
835,835,1,0.8508450000000067,85
854,854,1,0.414121999999999,85
1038,1038,1,0.2910280000000043,85
24,24,1,0.45828099999999994,86
26,26,1,0.3659699999999999,86
28,38,11,6.610869000000001,86
110,110,1,0.25689400000000084,86
244,244,1,0.38381600000000127,86
347,347,1,0.3047690000000003,86
409,409,1,0.9199680000000008,86
431,431,1,0.44467199999999707,86
447,447,1,0.44942800000000105,86
468,468,1,1.2098809999999993,86
481,481,1,0.20348699999999909,86
510,511,2,3.780819000000001,86
521,522,2,2.9876000000000005,86
602,603,2,1.2118670000000016,86
637,637,1,0.3617870000000032,86
658,658,1,0.3065459999999973,86
665,665,1,0.35640800000000183,86
668,670,3,10.182596000000004,86
702,702,1,0.40920100000000303,86
739,739,1,0.272748,86
773,773,1,0.2931609999999978,86
24,24,1,0.276227,87
26,26,1,0.19553299999999973,87
28,38,11,6.793042999999999,87
417,417,1,0.2711509999999997,87
467,468,2,7.040243999999998,87
492,492,1,0.7154600000000002,87
511,511,1,0.4071840000000009,87
528,528,1,0.39612900000000195,87
531,531,1,0.377165999999999,87
555,555,1,0.24260299999999901,87
572,573,2,9.681902000000001,87
687,687,1,0.250981000000003,87
706,706,1,0.3490029999999962,87
739,739,1,0.8931120000000021,87
774,774,1,0.4869060000000047,87
843,844,2,0.9814959999999999,87
924,924,1,0.22924399999999423,87
24,24,1,0.3253870000000001,88
28,38,11,6.726940000000001,88
88,88,1,0.32974699999999935,88
170,170,1,0.23932299999999884,88
175,175,1,0.2720299999999991,88
216,216,1,0.27704999999999913,88
271,271,1,0.23099000000000025,88
296,296,1,0.5451339999999991,88
363,363,1,3.2242380000000015,88
393,393,1,0.517199999999999,88
434,434,1,1.7771420000000013,88
439,439,1,0.3565039999999975,88
488,488,1,0.372599000000001,88
512,512,1,0.5418160000000007,88
549,549,1,1.0214050000000015,88
556,556,1,0.32781900000000164,88
575,575,1,0.3386940000000003,88
578,578,1,0.3924870000000027,88
585,585,1,0.8619060000000012,88
614,614,1,0.2835329999999985,88
620,620,1,0.4388070000000006,88
641,641,1,0.33204900000000137,88
651,652,2,13.137224,88
690,690,1,0.4888210000000015,88
714,714,1,0.285499999999999,88
775,775,1,0.344534000000003,88
869,869,1,0.32170100000000446,88
24,24,1,0.38624899999999984,89
27,29,3,1.0083639999999998,89
31,32,2,1.2097480000000003,89
34,38,5,4.316154999999999,89
146,146,1,0.21525499999999909,89
194,194,1,0.2080959999999994,89
335,335,1,0.3312310000000007,89
359,359,1,0.4145620000000001,89
443,443,1,0.3119689999999977,89
459,459,1,1.0086899999999979,89
472,472,1,0.2722010000000026,89
479,479,1,0.8613110000000006,89
505,505,1,2.2816839999999985,89
542,543,2,0.6253619999999991,89
552,553,2,3.180596999999999,89
589,589,1,0.3548050000000025,89
643,644,2,11.200333999999998,89
702,702,1,0.6709880000000013,89
704,705,2,0.8931309999999968,89
711,711,1,1.2724939999999947,89
806,806,1,0.3244809999999987,89
861,861,1,0.19840599999999853,89
868,868,1,0.31305499999999853,89
878,878,1,0.3062060000000031,89
941,941,1,0.2260390000000001,89
25,25,1,0.33250499999999983,90
28,30,3,1.076282,90
32,38,7,5.683228,90
133,133,1,0.34217800000000054,90
251,251,1,0.32042700000000046,90
279,279,1,0.36519100000000115,90
329,329,1,0.23084399999999938,90
342,342,1,0.2252099999999988,90
350,350,1,0.2618090000000013,90
367,367,1,0.34216400000000036,90
389,389,1,0.4005939999999981,90
399,401,3,2.8441149999999986,90
430,430,1,0.34192999999999785,90
448,449,2,1.2103969999999968,90
505,505,1,0.3743949999999998,90
518,518,1,1.162748999999998,90
534,534,1,0.8173099999999991,90
551,552,2,1.717797000000001,90
561,561,1,0.40155599999999936,90
589,589,1,0.7328190000000028,90
592,593,2,1.8968699999999998,90
643,644,2,9.009194999999998,90
672,672,1,0.5606210000000047,90
722,722,1,0.3150440000000003,90
764,764,1,0.28804099999999977,90
769,769,1,0.5649919999999966,90
856,856,1,0.4413800000000023,90
885,885,1,0.40083699999999567,90
24,24,1,0.5049760000000001,91
27,28,2,0.9855189999999996,91
31,38,8,5.931348999999999,91
83,83,1,0.2610880000000009,91
141,141,1,0.3154950000000003,91
207,207,1,0.3218499999999995,91
250,250,1,0.3869530000000001,91
297,297,1,0.27754499999999993,91
348,348,1,0.29107799999999884,91
401,401,1,0.4918610000000001,91
404,405,2,2.2468280000000007,91
447,447,1,0.44579200000000085,91
510,510,1,4.043406999999998,91
585,586,2,11.923201000000002,91
624,624,1,0.36183499999999924,91
677,677,1,0.24688799999999844,91
702,703,2,3.224580000000003,91
776,776,1,0.3291279999999972,91
822,822,1,0.4355469999999997,91
888,888,1,0.2779700000000034,91
895,895,1,0.25180200000000497,91
935,935,1,0.26146099999999706,91
942,942,1,0.30419199999999336,91
1029,1029,1,0.32848200000000105,91
30,30,1,0.31776399999999994,92
32,38,7,5.404402,92
157,157,1,0.2959410000000009,92
192,192,1,0.23914399999999958,92
252,252,1,0.22238399999999992,92
263,263,1,0.4647520000000007,92
339,339,1,0.30765399999999943,92
363,363,1,0.47438999999999787,92
371,371,1,0.30114900000000233,92
418,418,1,0.29326899999999867,92
426,427,2,3.437298000000002,92
515,516,2,2.822433,92
555,556,2,1.675447000000002,92
585,586,2,3.877621999999999,92
611,611,1,0.3797139999999999,92
639,639,1,0.3852949999999993,92
643,643,1,0.30597900000000067,92
651,652,2,9.604802,92
688,688,1,0.29654100000000483,92
723,723,1,0.27846699999999913,92
727,727,1,0.5116569999999996,92
787,787,1,0.26845700000000505,92
826,826,1,0.2810089999999974,92
853,853,1,0.30760899999999936,92
25,25,1,0.27814099999999975,93
27,28,2,0.6709879999999999,93
30,38,9,6.059516,93
160,160,1,0.26798699999999975,93
309,309,1,0.2522769999999994,93
356,356,1,0.3067499999999992,93
394,394,1,0.5528069999999978,93
409,409,1,0.32807299999999984,93
432,432,1,0.8813020000000016,93
451,451,1,0.30740499999999926,93
475,476,2,2.579077999999999,93
549,549,1,0.9445960000000007,93
563,563,1,0.24704100000000295,93
572,572,1,0.30566400000000016,93
599,600,2,14.500248,93
697,697,1,0.2452869999999976,93
701,702,2,0.9152820000000048,93
717,719,3,2.053136000000002,93
745,745,1,0.30549299999999846,93
777,777,1,0.3872209999999967,93
886,886,1,0.29726200000000347,93
994,994,1,0.2344969999999975,93
1035,1035,1,0.44218900000000616,93
24,24,1,0.34545199999999987,94
26,26,1,0.19955200000000017,94
28,28,1,0.7465990000000002,94
30,30,1,0.3757400000000004,94
32,32,1,0.7937500000000002,94
34,38,5,4.557651000000001,94
70,70,1,0.22057700000000047,94
164,164,1,0.3520419999999991,94
199,199,1,0.3148540000000004,94
224,224,1,0.31104600000000104,94
323,323,1,0.3011220000000012,94
387,387,1,0.3156420000000004,94
401,401,1,0.6710159999999981,94
437,437,1,0.22686799999999963,94
443,443,1,1.9534169999999982,94
445,445,1,0.3755449999999989,94
476,476,1,0.6298880000000011,94
485,485,1,0.414909999999999,94
541,542,2,3.270249999999997,94
580,581,2,1.8827010000000008,94
617,617,1,0.3413959999999996,94
659,659,1,0.19890600000000092,94
668,668,1,0.12715799999999788,94
673,673,1,4.688378999999998,94
676,677,2,7.830166999999996,94
700,700,1,1.2998919999999998,94
733,733,1,0.2838560000000001,94
789,789,1,0.5120359999999948,94
916,916,1,0.3517960000000002,94
919,919,1,0.3357509999999948,94
1024,1024,1,0.2430840000000032,94
25,25,1,0.3163649999999998,95
27,29,3,0.950339,95
31,32,2,1.1800839999999995,95
34,38,5,4.699623999999999,95
154,154,1,0.2412989999999997,95
298,298,1,0.3122240000000005,95
304,304,1,0.32961699999999894,95
402,402,1,0.23682900000000018,95
434,434,1,0.2993979999999965,95
443,443,1,0.5401549999999986,95
447,447,1,0.788886999999999,95
451,452,2,1.4002990000000004,95
499,499,1,0.25435500000000033,95
542,544,3,7.8496130000000015,95
622,623,2,9.901617000000002,95
710,711,2,0.8178440000000009,95
719,719,1,0.4651139999999998,95
773,773,1,0.34459799999999774,95
24,24,1,0.24925599999999992,96
26,26,1,0.20252000000000026,96
28,38,11,6.7042470000000005,96
224,224,1,0.26804000000000094,96
362,362,1,0.268675,96
409,409,1,0.28353800000000007,96
421,422,2,1.5443849999999983,96
467,467,1,0.2947500000000005,96
474,474,1,1.094180999999999,96
480,480,1,2.597838999999997,96
532,533,2,4.251794,96
577,577,1,1.1326649999999994,96
599,599,1,0.27693999999999974,96
621,621,1,0.31381000000000014,96
629,629,1,0.2996990000000004,96
646,646,1,0.2551559999999995,96
680,683,4,9.213284999999999,96
721,721,1,0.48309000000000424,96
726,726,1,0.466503000000003,96
794,794,1,0.24316899999999464,96
823,823,1,0.29968499999999665,96
832,832,1,0.29322799999999916,96
882,882,1,0.25585499999999683,96
917,917,1,0.26929400000000214,96
924,924,1,0.345247999999998,96
963,963,1,0.36732699999999596,96
1012,1012,1,0.23218400000000372,96
27,28,2,0.7092369999999999,97
31,38,8,6.055394000000001,97
125,125,1,0.2660890000000009,97
208,208,1,0.27085199999999965,97
225,225,1,0.37577899999999964,97
297,297,1,0.346978,97
371,372,2,1.5753150000000016,97
416,416,1,0.40583600000000075,97
443,443,1,0.34849200000000025,97
450,451,2,4.142733,97
526,527,2,4.041736,97
588,589,2,3.622482999999999,97
645,645,1,0.20484600000000341,97
656,656,1,0.3064820000000026,97
661,662,2,0.7868539999999982,97
676,676,1,0.34494399999999814,97
695,696,2,6.544559,97
754,754,1,0.5537279999999996,97
974,974,1,0.35640800000000183,97
24,25,2,0.6938470000000003,98
28,38,11,6.579905,98
142,142,1,0.30933299999999875,98
193,193,1,0.20004199999999983,98
202,202,1,0.20650999999999975,98
404,404,1,0.32023700000000055,98
474,474,1,0.2978750000000012,98
490,491,2,3.7716429999999974,98
519,520,2,10.567065000000003,98
562,562,1,0.27569599999999994,98
564,564,1,0.3412690000000005,98
593,593,1,0.40277400000000085,98
615,615,1,0.34091799999999495,98
663,663,1,0.2771550000000005,98
683,683,1,1.5722650000000016,98
697,698,2,7.118522999999996,98
767,767,1,0.2526250000000019,98
770,770,1,0.5611129999999989,98
837,837,1,0.21999300000000233,98
850,850,1,0.25906600000000424,98
910,910,1,0.3164459999999991,98
24,24,1,0.5469659999999998,99
26,29,4,0.8548110000000002,99
31,38,8,6.0273900000000005,99
120,120,1,0.5197389999999995,99
207,207,1,0.25307499999999905,99
247,247,1,0.34546600000000005,99
276,276,1,0.34814599999999984,99
306,306,1,0.3077040000000011,99
352,352,1,0.32190299999999894,99
430,430,1,0.31161300000000125,99
443,443,1,5.936457999999998,99
449,449,1,0.3482759999999985,99
451,451,1,0.42955900000000113,99
487,488,2,1.7601849999999999,99
634,635,2,12.870604,99
644,644,1,1.4430949999999996,99
663,663,1,0.22796500000000464,99
668,668,1,0.29314999999999714,99
696,696,1,0.2680919999999958,99
720,720,1,0.44084399999999846,99
757,757,1,0.5989199999999997,99
868,868,1,0.3046249999999944,99
1027,1027,1,0.41159700000000043,99
24,25,2,0.4960300000000002,100
27,28,2,0.872303,100
30,30,1,0.3216269999999999,100
32,38,7,5.381595,100
146,146,1,0.33940899999999985,100
193,193,1,0.1810710000000011,100
203,203,1,0.23801399999999973,100
214,214,1,0.25015999999999927,100
305,305,1,0.28527900000000095,100
459,459,1,0.258106999999999,100
485,486,2,4.520681,100
527,527,1,0.42358799999999874,100
569,570,2,8.907753,100
634,636,3,9.410663,100
673,673,1,0.3403119999999973,100
727,727,1,0.25196100000000143,100
731,731,1,0.7007080000000059,100
809,809,1,0.3664460000000034,100
811,811,1,0.3529179999999954,100
872,872,1,0.4065429999999992,100
965,965,1,0.2856480000000019,100
1027,1027,1,0.2945759999999993,100
26,26,1,0.28397200000000034,101
28,38,11,6.5859749999999995,101
123,123,1,0.25579399999999985,101
128,128,1,0.3020139999999998,101
307,307,1,0.24690299999999965,101
353,353,1,0.3282959999999999,101
359,359,1,0.29274999999999984,101
367,367,1,0.44676199999999966,101
423,423,1,0.42314400000000063,101
426,427,2,0.5970399999999998,101
438,438,1,1.2138339999999985,101
484,484,1,0.6192810000000009,101
503,503,1,0.4190349999999974,101
562,563,2,2.012671000000001,101
569,569,1,0.612048999999999,101
572,572,1,3.441426,101
588,588,1,0.3631409999999988,101
614,615,2,2.3897189999999995,101
630,630,1,8.129387000000001,101
733,733,1,0.31734600000000057,101
741,741,1,0.3545259999999999,101
800,800,1,0.3047690000000003,101
814,814,1,0.3299699999999959,101
845,845,1,0.6564039999999949,101
936,936,1,0.2013899999999964,101
25,26,2,0.7400639999999998,102
28,28,1,0.5341149999999999,102
31,38,8,5.675599,102
122,122,1,0.3485610000000001,102
387,387,1,0.273536,102
396,396,1,0.2404510000000002,102
468,468,1,0.38995099999999994,102
505,505,1,0.4089799999999997,102
533,534,2,19.235704000000002,102
599,599,1,0.2568819999999974,102
608,608,1,0.35097500000000537,102
614,614,1,0.595129,102
668,668,1,0.2937200000000004,102
675,676,2,2.965804999999996,102
794,794,1,0.3295010000000005,102
822,822,1,0.2719139999999953,102
836,836,1,0.7435699999999983,102
892,892,1,0.28315400000000324,102
925,925,1,0.2949470000000005,102
1012,1012,1,0.2961489999999998,102
24,24,1,0.4868030000000001,103
26,26,1,0.27045200000000014,103
28,29,2,0.8249779999999998,103
31,38,8,5.747725999999999,103
97,97,1,0.22802199999999928,103
119,119,1,0.28876600000000074,103
363,363,1,0.2515280000000004,103
422,422,1,0.36986599999999825,103
468,468,1,6.915922999999999,103
559,559,1,0.3033510000000028,103
563,564,2,4.725173999999999,103
616,617,2,1.9470880000000008,103
673,673,1,9.058498999999998,103
686,686,1,0.23433700000000357,103
717,718,2,0.7434349999999981,103
823,823,1,0.2471260000000015,103
882,882,1,0.38510699999999787,103
967,967,1,0.30082900000000024,103
24,24,1,0.3848440000000002,104
26,29,4,1.0798520000000003,104
31,38,8,5.941192000000001,104
70,70,1,0.22572900000000118,104
167,167,1,0.30297099999999944,104
229,229,1,0.2589390000000016,104
348,348,1,0.3119009999999989,104
422,422,1,1.0599109999999996,104
429,429,1,0.3008039999999994,104
433,433,1,1.0273789999999998,104
508,508,1,2.621215000000003,104
535,535,1,3.8492789999999992,104
543,543,1,0.2868089999999981,104
592,593,2,0.6551909999999985,104
599,599,1,0.9673239999999979,104
627,627,1,0.32883199999999846,104
666,667,2,10.746082000000001,104
718,718,1,0.7796669999999963,104
785,785,1,0.2823550000000026,104
813,813,1,0.3178270000000012,104
944,944,1,0.3578890000000001,104
24,25,2,0.6373509999999998,105
27,27,1,0.2611410000000003,105
29,29,1,0.545579,105
32,38,7,5.707751,105
